candidate_id,title,year,publisher,metadata_source,source_url,final_url,raw_sha256,text_sha256,text_words
DISC-MEDIA-0207,Analysis Marikana And Roodepoort Reflect South Africas Policing Crisis,2015,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2015-08-20-analysis-marikana-and-roodepoort-reflect-south-africas-policing-crisis/,https://www.dailymaverick.co.za/article/2015-08-20-analysis-marikana-and-roodepoort-reflect-south-africas-policing-crisis/,d32f4288bc406353408a90cc41c3996ed82910d1aa009c0675579139b8988cec,f3feaf25fb5c20211d4995c4ab4c9a572f8a3c270ee57f7b3481559c8d576660,1290
DISC-MEDIA-0208,Parliament Nhleko Is Impressive But Marikana Victims Are Still Waiting,2015,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2015-09-03-parliament-nhleko-is-impressive-but-marikana-victims-are-still-waiting/,https://www.dailymaverick.co.za/article/2015-09-03-parliament-nhleko-is-impressive-but-marikana-victims-are-still-waiting/,b5b407a5f0a8f9220cdc29f4b70e03b6b71035637c757c9b1237560f624726e0,284ae99ec530f2b0b2a9e9a17f179544874c2ef28dff214e64f4e434f4c1866e,969
DISC-MEDIA-0209,Marikana Another Delay And A Hint Of Compensation,2015,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2015-09-15-marikana-another-delay-and-a-hint-of-compensation/,https://www.dailymaverick.co.za/article/2015-09-15-marikana-another-delay-and-a-hint-of-compensation/,b71ac00d434817861efdf9ef651be0130bc77fa0b25320e45243d011c72db1d0,9ee154c1f130deaf7944ff4007409d55429646f416dfeca8e2411a934469dd59,781
DISC-MEDIA-0210,Marikana Zuma Opens Compensation Discussions,2015,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2015-09-29-marikana-zuma-opens-compensation-discussions/,https://www.dailymaverick.co.za/article/2015-09-29-marikana-zuma-opens-compensation-discussions/,bfd8c7a218c24474bc22e8990485d52f34e66332c44736a18c1f212dd8b8a0cf,5b8ce6f66e5d0cdc50ce07873a090fc511905f4a7a4ee36f280f1a678d5c790b,1061
DISC-MEDIA-0211,Op Ed Piketty Misses The Mark On Marikana,2015,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2015-10-06-op-ed-piketty-misses-the-mark-on-marikana/,https://www.dailymaverick.co.za/article/2015-10-06-op-ed-piketty-misses-the-mark-on-marikana/,53ef1522f380adc1efd8534569bf248bad45602b09f96b82fbc31191937f99da,7cf07a234eb1b5655610ea304fa8dd29bfdccc748b7f201182dda46b3d7b167d,1951
DISC-MEDIA-0212,Parliament Diary Marikana Still Dogs Ramaphosa,2015,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2015-11-12-parliament-diary-marikana-still-dogs-ramaphosa/,https://www.dailymaverick.co.za/article/2015-11-12-parliament-diary-marikana-still-dogs-ramaphosa/,b4469ec5674059562888c20c6741e2614006c6a665b878ff55b76368e1b1d3f4,548d642220bc000593058d3ccf28cc0194e8bb624487a8d6398bfcc380fd6bbc,1011
DISC-MEDIA-0213,Marikana Cyril Cited Compensation Slated,2015,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2015-11-13-marikana-cyril-cited-compensation-slated/,https://www.dailymaverick.co.za/article/2015-11-13-marikana-cyril-cited-compensation-slated/,333db45d8d830f4fafe87e996f2d80aae45a65f6511a73075e4305758a775b36,df8c85a1d732a6893491632f1034b47f8f5276b665313f3ea2ebe9f50d14f13a,860
DISC-MEDIA-0214,Marikana What Compensation Discussions,2015,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2015-12-07-marikana-what-compensation-discussions/,https://www.dailymaverick.co.za/article/2015-12-07-marikana-what-compensation-discussions/,8e2ce1c2268c009868de8d87122209a8903a3219463fac10c2e8fdd116c965d6,dcd0e4e07e684d0f4d0d545b94087180d26838419ed2f83765e125ffafc1a871,969
DISC-MEDIA-0215,Presidency Marikana Compensation Talks To Begin In January,2015,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2015-12-08-presidency-marikana-compensation-talks-to-begin-in-january/,https://www.dailymaverick.co.za/article/2015-12-08-presidency-marikana-compensation-talks-to-begin-in-january/,3046d4805eea1c4f10a2f5b1ed2bf30a62cfe191a1335a832b69f698918d683f,af57ae12946c332904a4c153c05cbcdb70b713cd104a602baf8b3dcc4f829307,795
DISC-MEDIA-0216,Marikana Phiyegas Inquiry Begins As Compensation Is Still Elusive,2016,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2016-05-05-marikana-phiyegas-inquiry-begins-as-compensation-is-still-elusive/,https://www.dailymaverick.co.za/article/2016-05-05-marikana-phiyegas-inquiry-begins-as-compensation-is-still-elusive/,eba6e9a2dee49d3e8f191870b15ae81d0f1ac682939b4ee8f8580197c7952496,02cacdda6ebef85a08dad1a598b198a63df7f6b2fb0ee3b477c059699b45fee2,979
DISC-MEDIA-0217,Shadow Play State Security Marikana And A Bogus Union,2016,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2016-06-02-shadow-play-state-security-marikana-and-a-bogus-union/,https://www.dailymaverick.co.za/article/2016-06-02-shadow-play-state-security-marikana-and-a-bogus-union/,57fd595333fda60f8053ff251215b4abd1496bf2d3113f03e8b2f16ef00aec9e,94e1af997097ff3ebdb0154328879ce0bcf1fa75bb103ed7aeb0013ebe9ac9c2,1982
DISC-MEDIA-0218,Op Ed From Soweto To Marikana Police Action And Inaction Then And Now,2016,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2016-06-16-op-ed-from-soweto-to-marikana-police-action-and-inaction-then-and-now/,https://www.dailymaverick.co.za/article/2016-06-16-op-ed-from-soweto-to-marikana-police-action-and-inaction-then-and-now/,a9eee07a483cf25e4b758acb0ca278c555c6f402117f5817f797c16e3bc92a80,65da3e83c175cce6b320420c4890d38f002584749dc38f9e309d6d59b3b0b844,1451
DISC-MEDIA-0219,Review Noma The Bleak Journey To The Other Marikana,2016,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2016-06-17-review-noma-the-bleak-journey-to-the-other-marikana/,https://www.dailymaverick.co.za/article/2016-06-17-review-noma-the-bleak-journey-to-the-other-marikana/,c9123f7f299e30a3989436d228a1c347cd4c7785a4dbc49024170a4dda501426,617ee0bcfd2160735640150fc3596739be805385b1ebd6be05500500f2326d75,1139
DISC-MEDIA-0220,Marikana The Missing Consequences Of A Massacre,2016,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2016-08-11-marikana-the-missing-consequences-of-a-massacre/,https://www.dailymaverick.co.za/article/2016-08-11-marikana-the-missing-consequences-of-a-massacre/,c2f966ba11f6b24ab7de1e2cfef22041f4c6cc0f6702424c5f0ebc66b652d557,bfc25c84cc777d6f2b9bb395d402228d5fb378d2e3a17e0bf91f9b8912d4dc15,997
DISC-MEDIA-0221,Marikana And The Feesmustfall Generation Behind The Drama Lies Sas Challenge,2016,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2016-08-16-marikana-and-the-feesmustfall-generation-behind-the-drama-lies-sas-challenge/,https://www.dailymaverick.co.za/article/2016-08-16-marikana-and-the-feesmustfall-generation-behind-the-drama-lies-sas-challenge/,8a3f46b7aa76feae75e3acedfd9bea6bd5b6ad484207f480c947971d5419b584,83ff228ec46e3039459bcecc524a4207a4e0b79c8cf0a6667214ef1ec407ed2f,1033
DISC-MEDIA-0222,Marikana On Edge Occupiers Ready To Defend In Housing Showdown,2016,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2016-09-18-marikana-on-edge-occupiers-ready-to-defend-in-housing-showdown/,https://www.dailymaverick.co.za/article/2016-09-18-marikana-on-edge-occupiers-ready-to-defend-in-housing-showdown/,cbe78adbc301752d8db30203691772f23693d7eda3c28af73e392d16a592185f,0ebf8625117551f4216316b36cf5f20dcc4dc4fda044ea721423ee7ce4938265,1116
DISC-MEDIA-0223,Marikana Sikhale Sonke Withdraws From Lonmin Mediations,2016,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2016-12-06-marikana-sikhale-sonke-withdraws-from-lonmin-mediations/,https://www.dailymaverick.co.za/article/2016-12-06-marikana-sikhale-sonke-withdraws-from-lonmin-mediations/,dbeeb93bd9e6a649bb5e503eca4ad10f966997b5df8b19838131259908835dd3,9a906f3e29ec989319e81d4064aa100e0502124f0aa70cd1d0a4667197dceb3f,1032
DISC-MEDIA-0224,Marikana More Than Four Years After The Massacre That Shocked The World Charges Against Police Finally Laid,2016,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2016-12-12-marikana-more-than-four-years-after-the-massacre-that-shocked-the-world-charges-against-police-finally-laid/,https://www.dailymaverick.co.za/article/2016-12-12-marikana-more-than-four-years-after-the-massacre-that-shocked-the-world-charges-against-police-finally-laid/,f1da222ac0243974751b48e6c4ee1142d60c0c8e711c37beb1a781fd2c5d33fe,826e2bd48abe3afb2d13c1d1badb2e2dcd937dfcf50f7b60553aabb461213aee,1617
DISC-MEDIA-0225,Marikana Lonmin Defends Housing Plan,2016,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2016-12-13-marikana-lonmin-defends-housing-plan/,https://www.dailymaverick.co.za/article/2016-12-13-marikana-lonmin-defends-housing-plan/,429965b1ae5e19c87a0d38c7b2c27be954df784fc328eaa498fb04863d5242ea,7c6b33dfe723573edd723f17f46b29ebaa7b40a035ef4ba3ca4beaa3b9beebaf,1009
DISC-MEDIA-0226,Whats Mine Is Mine Lonmin And The Dangerous Art Of Intimidation,2016,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2016-12-14-whats-mine-is-mine-lonmin-and-the-dangerous-art-of-intimidation/,https://www.dailymaverick.co.za/article/2016-12-14-whats-mine-is-mine-lonmin-and-the-dangerous-art-of-intimidation/,a682f957f51e0ebb00f3b2a4e6d86113899c549a9525fd917676e41e5e57f232,e9643af576114ae7e9e9c8d2eccdd8d016ddd4e9ce9e900e835daadde7cd26db,2273
DISC-MEDIA-0227,Eff Activists Marikana Murder Charges Politically Motivated Say Supporters,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-01-09-eff-activists-marikana-murder-charges-politically-motivated-say-supporters/,https://www.dailymaverick.co.za/article/2017-01-09-eff-activists-marikana-murder-charges-politically-motivated-say-supporters/,12f1f27018e2ba9bc4a120f9474bbee4c85358ee7149d2d83dfa41e574a3a00d,4faae1115419ac0e75d627570511d19b26aa259b679f6ee65b9d10b95ccfd8cc,837
DISC-MEDIA-0228,Groundup Landmark Marikana Settlement Case Begins 60000 Peoples Homes At Stake,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-02-08-groundup-landmark-marikana-settlement-case-begins-60000-peoples-homes-at-stake/,https://www.dailymaverick.co.za/article/2017-02-08-groundup-landmark-marikana-settlement-case-begins-60000-peoples-homes-at-stake/,3dc92cb188737b9ebbbdeeae74ec6d68830f42687c76a7e770ee22292eb363a3,060beb6841e3b1a9d075127992a828e3a34e6555c5dbd9af311e6e34588f0a7c,737
DISC-MEDIA-0229,Groundup Marikana Case Homeowner In Informal Settlement Asks City To Buy Her Property,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-02-10-groundup-marikana-case-homeowner-in-informal-settlement-asks-city-to-buy-her-property/,https://www.dailymaverick.co.za/article/2017-02-10-groundup-marikana-case-homeowner-in-informal-settlement-asks-city-to-buy-her-property/,c29950f800d2a0080805a1da59e159dfd4f51a15036823c283a232cf8614038e,364a4b2838f5b5f20ecc665fedf72d3ec63269201da041b95be309081c3fcffb,692
DISC-MEDIA-0230,Groundup Marikana Cape Town Lawyer Calls For State To Expropriate Land,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-02-13-groundup-marikana-cape-town-lawyer-calls-for-state-to-expropriate-land/,https://www.dailymaverick.co.za/article/2017-02-13-groundup-marikana-cape-town-lawyer-calls-for-state-to-expropriate-land/,59e2aeb0d6818dcd0c4aed04871f88e23ce5038322819a1a119a580e3e5ef517,5ea6960c0b75b862e9f1ce92043c968015781f929b618cad87d7c251a28f9cb4,497
DISC-MEDIA-0231,Groundup Marikana Settlement Judge Must Rule Whether To Compel State To Buy Compensate Or Evict,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-02-16-groundup-marikana-settlement-judge-must-rule-whether-to-compel-state-to-buy-compensate-or-evict/,https://www.dailymaverick.co.za/article/2017-02-16-groundup-marikana-settlement-judge-must-rule-whether-to-compel-state-to-buy-compensate-or-evict/,77e882e1bd2dfac5feb1307e125cdb8ddf73c68427d8ac563c818a833d6a597b,acfb2e8ae184a2cfaf5a0f468860df3cc0f9b7a9993ae34b96d243f9567164c4,1010
DISC-MEDIA-0232,Succession Chronicles Marikana Ramaphosas Cross,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-05-08-succession-chronicles-marikana-ramaphosas-cross/,https://www.dailymaverick.co.za/article/2017-05-08-succession-chronicles-marikana-ramaphosas-cross/,2e666e455802e7d99ccfc9efb906d9e0f51edb3303c33ef0de6d0efb8ecba775,8239c5a9385d99ad166290e5c5d80cce6da7f37b10ca9669029bd152f4352609,1543
DISC-MEDIA-0233,Ww We Reject Ramaphosas Marikana Apology Azapo,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-05-08-ww-we-reject-ramaphosas-marikana-apology-azapo/,https://www.dailymaverick.co.za/article/2017-05-08-ww-we-reject-ramaphosas-marikana-apology-azapo/,2fdd8057c402334aaa352490744245e00fd37c91094618e388c662de3a0852b1,656f40fc449f1cb8d3c5173ba7d96d1e9e82d2e93c043c00af6650ddab29ac02,336
DISC-MEDIA-0234,Never Forget Marikana Interview With The Allan Paton Award Winner Greg Marinovich,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-06-26-never-forget-marikana-interview-with-the-allan-paton-award-winner-greg-marinovich/,https://www.dailymaverick.co.za/article/2017-06-26-never-forget-marikana-interview-with-the-allan-paton-award-winner-greg-marinovich/,ee6f3d9fac8e840ffab3be7d524e7e7bdfa79339c085b7566948a55a39a05a5f,75166c24fcd701341ce23574a89efaf58a6a44fbb9cb34602b5f8c41f32ae7a8,1047
DISC-MEDIA-0235,Whats Mine Is Mine Lonmin And The Secret Claim On Marikana Land,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-07-27-whats-mine-is-mine-lonmin-and-the-secret-claim-on-marikana-land/,https://www.dailymaverick.co.za/article/2017-07-27-whats-mine-is-mine-lonmin-and-the-secret-claim-on-marikana-land/,b0a8c5e297cec9022b69fe7de05f0d30a550ea6b205ad8bde01a20e2400bb630,9f1695b7adabe83542eb13a175d00bb096f23e7f9f7f878ced3d51f4a42e733c,1593
DISC-MEDIA-0236,Five Years Later We Havent Learnt Anything From Marikana,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-08-15-five-years-later-we-havent-learnt-anything-from-marikana/,https://www.dailymaverick.co.za/article/2017-08-15-five-years-later-we-havent-learnt-anything-from-marikana/,52690927bfb38b79c355d29a6b6a3536d7d83f0dd6848a6e0f84299496e9aeaa,df10f93e26c8a6a88982a3d22879ebe339abb7e56af86871b26ea50313602dc5,1155
DISC-MEDIA-0237,Op Ed Marikana Five Years Of Injustice,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-08-15-op-ed-marikana-five-years-of-injustice/,https://www.dailymaverick.co.za/article/2017-08-15-op-ed-marikana-five-years-of-injustice/,5dbe2610aee2ec1381dd6ab90b946bec58710616658d03135279d520b4bc33b2,65d5a6b4d13282120d47a9bdfa46c10165235bab7be4fd624271351d76479b77,1198
DISC-MEDIA-0238,Iss Today Marikana Demands Truth Justice And Accountability,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-08-16-iss-today-marikana-demands-truth-justice-and-accountability/,https://www.dailymaverick.co.za/article/2017-08-16-iss-today-marikana-demands-truth-justice-and-accountability/,68ec198531025393b80e76bf733283b7f583e33c80a9afcced0fc8a8e58b6660,4cd293f436b308ca763c11588d8462e40677cbc30e800ee6843d899d5f77a16c,967
DISC-MEDIA-0239,Marikana Five Years Later Thousands Gather On The Koppie To Pay Tribute To The 34 Miners,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-08-17-marikana-five-years-later-thousands-gather-on-the-koppie-to-pay-tribute-to-the-34-miners/,https://www.dailymaverick.co.za/article/2017-08-17-marikana-five-years-later-thousands-gather-on-the-koppie-to-pay-tribute-to-the-34-miners/,c16b38dec3e52fa45d7ea767c63701fff200c25cee1695c34c6f4e2fa2608200,5df482b0e8bd5fb9ba47a11dcba6ac593ff4eb5d5d82cb312bdb883a0e4b24bc,456
DISC-MEDIA-0240,Groundup Lonmin Link To Casac Questioned,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-08-22-groundup-lonmin-link-to-casac-questioned/,https://www.dailymaverick.co.za/article/2017-08-22-groundup-lonmin-link-to-casac-questioned/,9462bedc1e58e64818257796d84a6dd3b6c34fea26b588a11572c1fe0c4f6555,b7cb8409f6545fdee2382b00328dd1ffd9a331247dc6f39d2e94bda69f5064bc,1276
DISC-MEDIA-0241,Anc Leadership Race Dlamini Zumas Incredible Marikana Misstep,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-08-24-anc-leadership-race-dlamini-zumas-incredible-marikana-misstep/,https://www.dailymaverick.co.za/article/2017-08-24-anc-leadership-race-dlamini-zumas-incredible-marikana-misstep/,caa348764c656f6b42c0beb6bf6761a9e34ef088e5240041f460657ae7fb11e3,27d402d1b56c1537e44b531d99d508d83d58c8ad5b4ca77e0f0819b44acb8d56,1170
DISC-MEDIA-0242,Groundup Marikana Lonmins Dodgy Housing Record,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-09-04-groundup-marikana-lonmins-dodgy-housing-record/,https://www.dailymaverick.co.za/article/2017-09-04-groundup-marikana-lonmins-dodgy-housing-record/,65978564352d81bed285f576510469f09088a38ffa440315af799cb568de5503,94878456f2bace499bb087b7bf5aed6cc162328106a2d4a02a25a16f738951cc,1618
DISC-MEDIA-0243,Groundup Facts And Myths About The Judgment On The Marikana Informal Settlement In Philippi,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-09-06-groundup-facts-and-myths-about-the-judgment-on-the-marikana-informal-settlement-in-philippi/,https://www.dailymaverick.co.za/article/2017-09-06-groundup-facts-and-myths-about-the-judgment-on-the-marikana-informal-settlement-in-philippi/,e6f57241817f6613cce51de873b5e3c036256e93c01f6955873beaed1310d7c3,ffe9df447a1edba84c527bdb8f72f71a1bfde321c961906c7226e80b91fbaa00,1514
DISC-MEDIA-0244,Analysis Saps Fails To Transform Into Public Service Post Marikana,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-09-08-analysis-saps-fails-to-transform-into-public-service-post-marikana/,https://www.dailymaverick.co.za/article/2017-09-08-analysis-saps-fails-to-transform-into-public-service-post-marikana/,04e4d8dd6021d1ebcff63fe4ca7147e1272f87771aa0b750b0e8a9168e43c488,a09f3c268d704fc759b9ea59f9294f1860448b355a4b32c3043f3ace039340bc,1477
DISC-MEDIA-0245,Letter To The Editor Helen Zilles Facts Are Wrong On Marikana Housing Issue,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-09-14-letter-to-the-editor-helen-zilles-facts-are-wrong-on-marikana-housing-issue/,https://www.dailymaverick.co.za/article/2017-09-14-letter-to-the-editor-helen-zilles-facts-are-wrong-on-marikana-housing-issue/,ae07ed58ab7178f1bfcd58e4f860ae8a982f2c025f234a9160936016a1c6bfed,90fb4cadf156738de5658893cd16be00b26034a1ddbacaf83b9a54c4e9993448,1155
DISC-MEDIA-0246,Four Arrests Made After Marikana Shooting,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-10-02-four-arrests-made-after-marikana-shooting/,https://www.dailymaverick.co.za/article/2017-10-02-four-arrests-made-after-marikana-shooting/,3cebe5812c9b633bc93730973d046d2705330381de766723d7457265e5f04a70,46532b8c70c21bf604b49c9ceecb3786848e1b1073a8cf353b1ebf0a0c445ebe,141
DISC-MEDIA-0247,Groundup Marikana Residents Say Theyve Lost Faith In The Police,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-10-02-groundup-marikana-residents-say-theyve-lost-faith-in-the-police/,https://www.dailymaverick.co.za/article/2017-10-02-groundup-marikana-residents-say-theyve-lost-faith-in-the-police/,b958ca27ad184d01a38cbb797c29df624474d2c3fe22a26f54ed5c95c48e235c,6430a896ee1e5a5375dabc4c4d8593926b586077b99ce377b1374143783765b9,640
DISC-MEDIA-0248,Groundup Police Dont Listen To Us Marikana Residents Tell Fikile Mbalula,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-10-04-groundup-police-dont-listen-to-us-marikana-residents-tell-fikile-mbalula/,https://www.dailymaverick.co.za/article/2017-10-04-groundup-police-dont-listen-to-us-marikana-residents-tell-fikile-mbalula/,2ac368325f722c65f7634d681207205e58e2353c9eeda63b3a437ffd6e774053,ac0120aac26ec67a83e2e843d5d022d23136d8236dce8445508e4b3d54b75bfb,847
DISC-MEDIA-0249,Groundup An Open Letter To The Authorities About Marikana Informal Settlement,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-10-05-groundup-an-open-letter-to-the-authorities-about-marikana-informal-settlement/,https://www.dailymaverick.co.za/article/2017-10-05-groundup-an-open-letter-to-the-authorities-about-marikana-informal-settlement/,74483781af84c47065ddc910b9027f86acd9bbffb1cba7f43eb005132a3d149b,bc1afadf1851810c713261a275595982d7fd684e195cbb306c37b2e554ce7447,825
DISC-MEDIA-0250,Cape Town Paying The Price To Live In Marikana,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-10-06-cape-town-paying-the-price-to-live-in-marikana/,https://www.dailymaverick.co.za/article/2017-10-06-cape-town-paying-the-price-to-live-in-marikana/,0aa0d79fc9c89b13f83bfdfe4fbbd5cc0b8902849517fde2e1814332821033b5,550cce805a8284d4e2cbead59ba297aa9e7781f35ef25a00e6f2a51ecebf4b04,868
DISC-MEDIA-0251,Marikana Survivors Of The Massacre Are Still Hounded And Assassinated Amid Rumoured Hit List,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-10-20-marikana-survivors-of-the-massacre-are-still-hounded-and-assassinated-amid-rumoured-hit-list/,https://www.dailymaverick.co.za/article/2017-10-20-marikana-survivors-of-the-massacre-are-still-hounded-and-assassinated-amid-rumoured-hit-list/,a5b78802ba6337e0cc3e0ccf810040d335d21898d56d993f0262d6395d0dc26d,9a939169ef7186c99126b1ce7e05846bf6fa3c3177b1ae52121810ac9e056e4a,1565
DISC-MEDIA-0252,Op Ed Global Developmental Financial Institution Needs To Be Accountable On Lonmin And Sassa,2017,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2017-11-01-op-ed-global-developmental-financial-institution-needs-to-be-accountable-on-lonmin-and-sassa/,https://www.dailymaverick.co.za/article/2017-11-01-op-ed-global-developmental-financial-institution-needs-to-be-accountable-on-lonmin-and-sassa/,1d06f476e166ebe1b603f4ac80eb9a1cafc1be83f4a08e204fd1362ba9d93f74,ae5305f5eef44e96eb3444048d0d229bfbd3c08f80c1cc6955e936acdc0541a1,1599
DISC-MEDIA-0253,Open Letter To Cyril Ramaphosa Use Your Power To Make Reparation Over Marikana,2018,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2018-02-15-open-letter-to-cyril-ramaphosa-use-your-power-to-make-reparation-over-marikana/,https://www.dailymaverick.co.za/article/2018-02-15-open-letter-to-cyril-ramaphosa-use-your-power-to-make-reparation-over-marikana/,7fee08e65204210a16816d6c0a71e8a6808efe376d66bd3ee78357bc9e6364e0,63282253a89e126119c8321b057cf02c7a9d4245b191bd78128c5a2622e19a0a,548
DISC-MEDIA-0254,9 Senior Police Officials To Appear For Marikana Murders,2018,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2018-03-15-9-senior-police-officials-to-appear-for-marikana-murders/,https://www.dailymaverick.co.za/article/2018-03-15-9-senior-police-officials-to-appear-for-marikana-murders/,df1c7863030786130238297d6e373a30767077e59e6d0c1e3ac813685a62e478,7db193fc786795d88d07e536030197103b123069332a9334783605224ebc9dbd,247
DISC-MEDIA-0255,Groundup Marikana Workers Live In Dire Conditions Three Years After Farlam Report,2018,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2018-03-20-groundup-marikana-workers-live-in-dire-conditions-three-years-after-farlam-report/,https://www.dailymaverick.co.za/article/2018-03-20-groundup-marikana-workers-live-in-dire-conditions-three-years-after-farlam-report/,e4842b864446b459b3ce01087f601cb3f628855eae12a087de1659d039f60c51,220d04b71c153f948cf029f80ea832eebb46b666638863bf875796fed1646900,693
DISC-MEDIA-0256,Found Not Guilty By Court Marikana Activist Warns Of Cops Pursuing Political Agendas,2018,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2018-05-22-found-not-guilty-by-court-marikana-activist-warns-of-cops-pursuing-political-agendas/,https://www.dailymaverick.co.za/article/2018-05-22-found-not-guilty-by-court-marikana-activist-warns-of-cops-pursuing-political-agendas/,0c5c2f6c2ecdc7b4acaf39e73f4b9d6f16efe3fe508035386cae72a6e639bb3b,6ad229c0a6f06930c1f72ef458cd6189d66ff8fbbf770500a30e1638066d529c,878
DISC-MEDIA-0257,Lonmin Says It Is A Victim Of Vexatious Litigation,2018,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2018-10-29-lonmin-says-it-is-a-victim-of-vexatious-litigation/,https://www.dailymaverick.co.za/article/2018-10-29-lonmin-says-it-is-a-victim-of-vexatious-litigation/,26e1da87cdb829af346944ff603f196027d9e049e6a949f4f185bac967b3a37f,09e51c3866b30e0920b6caf1a96f4810a3b31f7c7a4635fad67c0e800ee528c0,761
