candidate_id,title,year,publisher,url,final_url,original_text_sha256,targeted_fetch_status,targeted_fetch_error,publication_date_from_url,retrieved_text_words,retrieved_text_sha256,retrieved_lonmin_mentions,case_terms,case_mentions_total,event_terms,event_mentions_total,event_distinct_terms,social_terms,social_mentions_total,social_distinct_terms,corporate_terms,corporate_mentions_total,corporate_distinct_terms,early_aug_oct_2012_window,title_has_routine_corporate_signal,evidence_class,evidence_note,final_decision,final_reason_code,final_evidence_note
DISC-MEDIA-0505,Lonmin Shares Rise As Workers Help Prevent Shaft Closure,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-shares-rise-as-workers-help-prevent-shaft-closure-2014-11-13,https://www.engineeringnews.co.za/article/lonmin-shares-rise-as-workers-help-prevent-shaft-closure-2014-11-13,477d7030f76ca53fc020920ef48f550f60f2da9a6c7c8960b3da59fae18d56b3,retrieved_extracted,,2014-11-13,321,477d7030f76ca53fc020920ef48f550f60f2da9a6c7c8960b3da59fae18d56b3,2,,0,worker_miner,1,1,,0,0,share_price;earnings_results;exploration_project,4,3,false,false,likely_routine_corporate_signal,Multiple corporate/financial signals with weak case-event/community evidence.,,,
DISC-MEDIA-0506,Lonmin Shares Rise On R2Bn Cost Cut Plan With Worker Help Preventing Shaft Shut,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-shares-rise-on-r2bn-cost-cut-plan-with-worker-help-preventing-shaft-shut-2014-11-10,https://www.engineeringnews.co.za/article/lonmin-shares-rise-on-r2bn-cost-cut-plan-with-worker-help-preventing-shaft-shut-2014-11-10,08dfe647702c0f2e888f2a1b3161e2618b9d0d21fc77ef7467a3e651d465318c,retrieved_extracted,,2014-11-10,1157,08dfe647702c0f2e888f2a1b3161e2618b9d0d21fc77ef7467a3e651d465318c,6,,0,strike;worker_miner;union,9,3,,0,0,share_price;earnings_results;production_output;funding_debt;exploration_project,32,5,false,false,possible_substantive_case_context,Multiple labour/event or social/governance signals require direct substantive review.,,,
DISC-MEDIA-0507,Lonmin Shares Rise On R2Bn Cost Cut Plan With Worker Help Preventing Shaft Shut,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-shares-rise-on-r2bn-cost-cut-plan-with-worker-help-preventing-shaft-shut-2014-11-21,https://www.engineeringnews.co.za/article/lonmin-shares-rise-on-r2bn-cost-cut-plan-with-worker-help-preventing-shaft-shut-2014-11-21,93195fb7ccbf503850fcc2130b69599aeb366f4f5b369c32d8f9c89daea918c4,retrieved_extracted,,2014-11-21,1152,93195fb7ccbf503850fcc2130b69599aeb366f4f5b369c32d8f9c89daea918c4,6,,0,strike;worker_miner;union,7,3,,0,0,share_price;earnings_results;production_output;funding_debt;exploration_project,32,5,false,false,possible_substantive_case_context,Multiple labour/event or social/governance signals require direct substantive review.,,,
DISC-MEDIA-0511,Lonmin Suspends Saffy Production Activities After Fatality,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-suspends-saffy-production-activities-after-fatality-2013-08-15,https://www.engineeringnews.co.za/article/lonmin-suspends-saffy-production-activities-after-fatality-2013-08-15,0dddeb508deb69b3e4fbd53280333b0bf246a15cb4e27f8674b0280f02a77feb,retrieved_extracted,,2013-08-15,353,0dddeb508deb69b3e4fbd53280333b0bf246a15cb4e27f8674b0280f02a77feb,2,,0,worker_miner,2,1,,0,0,earnings_results;production_output;exploration_project,5,3,false,true,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0512,Lonmin Takes Stock Highlights Focus On Improving Living Conditions,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-takes-stock-highlights-focus-on-improving-living-conditions-2014-02-04,https://www.engineeringnews.co.za/article/lonmin-takes-stock-highlights-focus-on-improving-living-conditions-2014-02-04,0efd738f336ed4f296c1444bfad43eda44b7c07671402b56c683cdb0232a3e0d,retrieved_extracted,,2014-02-04,787,0efd738f336ed4f296c1444bfad43eda44b7c07671402b56c683cdb0232a3e0d,7,,0,strike;worker_miner;wage;protest_unrest,7,4,housing;community,5,2,share_price;earnings_results;production_output;funding_debt;commodity_market,13,5,false,false,possible_substantive_case_context,Multiple labour/event or social/governance signals require direct substantive review.,,,
DISC-MEDIA-0513,Lonmin To Bring Forward Planned Hearth Rebuild Of Number One Furnace After Leak,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-bring-forward-planned-hearth-rebuild-of-number-one-furnace-after-leak-2014-12-08,https://www.engineeringnews.co.za/article/lonmin-to-bring-forward-planned-hearth-rebuild-of-number-one-furnace-after-leak-2014-12-08,018b0b2f87e237783f00b10cc105928c5da3ec3366cdd01635ad1d0ac0987a5c,retrieved_extracted,,2014-12-08,595,018b0b2f87e237783f00b10cc105928c5da3ec3366cdd01635ad1d0ac0987a5c,5,,0,strike;worker_miner,2,2,commission_inquiry,1,1,earnings_results;production_output;exploration_project,14,3,false,true,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0515,Lonmin To Lose 3 100 Ozd Implats 2 800 Ozd In Production Owing To Amcu Strike,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-lose-3-100-ozd-implats-2-800-ozd-in-production-owing-to-amcu-strike-2014-01-23,https://www.engineeringnews.co.za/article/lonmin-to-lose-3-100-ozd-implats-2-800-ozd-in-production-owing-to-amcu-strike-2014-01-23,29c41c74e9fdd41e778855ffb78bb73b92395f245dfb2b9158fe256dac7b83cf,retrieved_extracted,,2014-01-23,606,29c41c74e9fdd41e778855ffb78bb73b92395f245dfb2b9158fe256dac7b83cf,4,,0,strike;worker_miner;wage;union,20,4,,0,0,earnings_results;production_output,4,2,false,true,possible_substantive_case_context,Multiple labour/event or social/governance signals require direct substantive review.,,,
DISC-MEDIA-0516,Lonmin To Maintain 2013 Guidance June Quarter Production Lower,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-maintain-2013-guidance-june-quarter-production-lower-2013-07-25,https://www.engineeringnews.co.za/article/lonmin-to-maintain-2013-guidance-june-quarter-production-lower-2013-07-25,cbb6ca84b9ac09df85e6d90f24dac956c470c2a30e49df0f641ee6b15f1ab133,retrieved_extracted,,2013-07-25,707,cbb6ca84b9ac09df85e6d90f24dac956c470c2a30e49df0f641ee6b15f1ab133,4,,0,strike,1,1,,0,0,earnings_results;production_output;transaction;exploration_project,18,4,false,true,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0518,Lonmin To Oppose Amcu Labour Court Interdict,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-oppose-amcu-labour-court-interdict-2014-05-19,https://www.engineeringnews.co.za/article/lonmin-to-oppose-amcu-labour-court-interdict-2014-05-19,30e604dc30786ca181e956911ca6123214789a87ef6dc6b648343f5e06c0f2ac,retrieved_extracted,,2014-05-19,791,30e604dc30786ca181e956911ca6123214789a87ef6dc6b648343f5e06c0f2ac,10,,0,strike;worker_miner;wage;union,26,4,community,1,1,earnings_results;production_output,3,2,false,false,possible_substantive_case_context,Multiple labour/event or social/governance signals require direct substantive review.,,,
DISC-MEDIA-0519,Lonmin To Sell Excess Processing Capacity Implement Other Measures To Ensure Sustainability,2017,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-sell-excess-processing-capacity-implement-other-measures-to-ensure-sustainability-2017-08-07,https://www.engineeringnews.co.za/article/lonmin-to-sell-excess-processing-capacity-implement-other-measures-to-ensure-sustainability-2017-08-07,5150204a7fbaf8ba5e2d7b85a1c43b7adfd6823843e7f496590ff7514b596463,retrieved_extracted,,2017-08-07,812,5150204a7fbaf8ba5e2d7b85a1c43b7adfd6823843e7f496590ff7514b596463,16,,0,,0,0,,0,0,earnings_results;production_output;funding_debt;transaction;exploration_project,13,5,false,true,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0520,Lonmin To Sell Excess Processing Capacity Implement Other Measures To Ensure Sustainability,2017,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-sell-excess-processing-capacity-implement-other-measures-to-ensure-sustainability-2017-08-18,https://www.engineeringnews.co.za/article/lonmin-to-sell-excess-processing-capacity-implement-other-measures-to-ensure-sustainability-2017-08-18,24c3f0263eb1a984133fcd23612c81acd80d9ee0043641eb57193b21a3deb683,retrieved_extracted,,2017-08-18,802,24c3f0263eb1a984133fcd23612c81acd80d9ee0043641eb57193b21a3deb683,15,,0,,0,0,,0,0,earnings_results;production_output;funding_debt;transaction;exploration_project,14,5,false,true,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0521,Lonmin To Shut Idle High Cost Operations,2015,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-shut-idle-high-cost-operations-2015-07-24,https://www.engineeringnews.co.za/article/lonmin-to-shut-idle-high-cost-operations-2015-07-24,16e157e2b503c93cc45c621442a022cc9dc557fce42c6ad2595158013c71fd0e,retrieved_extracted,,2015-07-24,869,16e157e2b503c93cc45c621442a022cc9dc557fce42c6ad2595158013c71fd0e,10,,0,worker_miner;union,2,2,,0,0,share_price;earnings_results;production_output;transaction;exploration_project;commodity_market,16,6,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0522,Lonmin To Shut Idle High Cost Operations,2015,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-shut-idle-high-cost-operations-2015-08-07,https://www.engineeringnews.co.za/article/lonmin-to-shut-idle-high-cost-operations-2015-08-07,95222750a8a9336182f2ed31aeecb7c6f70926e8b326eeb005496d6e4620acdb,retrieved_extracted,,2015-08-07,858,95222750a8a9336182f2ed31aeecb7c6f70926e8b326eeb005496d6e4620acdb,9,,0,worker_miner;union,2,2,,0,0,earnings_results;production_output;transaction;commodity_market,15,4,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0523,Lonmin Transaction Filed With South Africas Competition Authority,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-transaction-filed-with-south-africas-competition-authority-2018-03-16,https://www.engineeringnews.co.za/article/lonmin-transaction-filed-with-south-africas-competition-authority-2018-03-16,8d94dbf4d9071193e2c19b6f349539871024a044503feb186189ea55e748ba42,retrieved_extracted,,2018-03-16,472,8d94dbf4d9071193e2c19b6f349539871024a044503feb186189ea55e748ba42,2,,0,worker_miner;union,6,2,community,1,1,earnings_results;transaction;commodity_market,4,3,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0524,Lonmin Transaction Filed With South Africas Competition Body,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-transaction-filed-with-south-africas-competition-body-2018-03-30,https://www.engineeringnews.co.za/article/lonmin-transaction-filed-with-south-africas-competition-body-2018-03-30,10452e2ceaf61ca07457392bc02492cb741ec4b6116c53439d6d23c0d66f2e85,retrieved_extracted,,2018-03-30,461,10452e2ceaf61ca07457392bc02492cb741ec4b6116c53439d6d23c0d66f2e85,1,,0,worker_miner;union,6,2,community;commission_inquiry,2,2,earnings_results;transaction;commodity_market,5,3,false,false,possible_substantive_case_context,Multiple labour/event or social/governance signals require direct substantive review.,,,
DISC-MEDIA-0529,Lonmin Warns On Liquidity And Persistent Challenges,2019,Engineering News,https://www.engineeringnews.co.za/article/lonmin-warns-on-liquidity-and-persistent-challenges-2019-03-25,https://www.engineeringnews.co.za/article/lonmin-warns-on-liquidity-and-persistent-challenges-2019-03-25,d4df56006e17046bec078ccc2e47ca017ed46eb089b629e2bdc7501a99d2b181,retrieved_extracted,,2019-03-25,444,d4df56006e17046bec078ccc2e47ca017ed46eb089b629e2bdc7501a99d2b181,6,,0,worker_miner,1,1,,0,0,share_price;earnings_results;transaction;exploration_project,5,4,false,false,likely_routine_corporate_signal,Multiple corporate/financial signals with weak case-event/community evidence.,,,
DISC-MEDIA-0530,Lonmin Welcomes Amcus Referral Of Union Negotiations To Ccma,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-welcomes-amcus-referral-of-union-negotiations-to-ccma-2013-05-09,https://www.engineeringnews.co.za/article/lonmin-welcomes-amcus-referral-of-union-negotiations-to-ccma-2013-05-09,d910ba2dfb3c73d6f4c8d6780abba664e0abe052eb4a0abc1732d34d8e0b7c5a,retrieved_extracted,,2013-05-09,498,d910ba2dfb3c73d6f4c8d6780abba664e0abe052eb4a0abc1732d34d8e0b7c5a,6,,0,worker_miner;union,15,2,commission_inquiry,1,1,earnings_results,2,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0532,Lonmin Woes Make Its Stock The Top Sell Call In Johannesburg,2017,Engineering News,https://www.engineeringnews.co.za/article/lonmin-woes-make-its-stock-the-top-sell-call-in-johannesburg-2017-09-12,https://www.engineeringnews.co.za/article/lonmin-woes-make-its-stock-the-top-sell-call-in-johannesburg-2017-09-12,39de831ebdb6ff785a05797e3088e46194a162a7e1aeefa60cba0c53e3ceea66,retrieved_extracted,,2017-09-12,641,39de831ebdb6ff785a05797e3088e46194a162a7e1aeefa60cba0c53e3ceea66,6,,0,worker_miner,1,1,,0,0,share_price;earnings_results;production_output;transaction;dividend_rights;commodity_market,18,6,false,true,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0533,Lonmins Biggest Union Wants Sibanye Deal Stopped Over Job Cuts,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmins-biggest-union-wants-sibanye-deal-stopped-over-job-cuts-2018-11-13,https://www.engineeringnews.co.za/article/lonmins-biggest-union-wants-sibanye-deal-stopped-over-job-cuts-2018-11-13,9ecaa6c40c604c1e33be60760d76ee58daaf422b5b4f3bb5fe774122b4ffe06f,retrieved_extracted,,2018-11-13,622,9ecaa6c40c604c1e33be60760d76ee58daaf422b5b4f3bb5fe774122b4ffe06f,10,,0,worker_miner;union,9,2,commission_inquiry,1,1,earnings_results;production_output;funding_debt;transaction;commodity_market,9,5,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0534,Lonmins Cfo To Exit,2016,Engineering News,https://www.engineeringnews.co.za/article/lonmins-cfo-to-exit-2016-04-12,https://www.engineeringnews.co.za/article/lonmins-cfo-to-exit-2016-04-12,2950a046ad87bdb1be58060169cec15d20cddd2a3c2cc9545d799bd8506b1ff0,retrieved_extracted,,2016-04-12,448,2950a046ad87bdb1be58060169cec15d20cddd2a3c2cc9545d799bd8506b1ff0,4,,0,,0,0,,0,0,earnings_results;commodity_market,5,2,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0535,Lonmins Cfo To Exit,2016,Engineering News,https://www.engineeringnews.co.za/article/lonmins-cfo-to-exit-2016-04-22,https://www.engineeringnews.co.za/article/lonmins-cfo-to-exit-2016-04-22,1ca5bfab1aebf7c97b7e60c71272d2e6d65c425e9970e7dac85de019804229e3,retrieved_extracted,,2016-04-22,449,1ca5bfab1aebf7c97b7e60c71272d2e6d65c425e9970e7dac85de019804229e3,4,,0,,0,0,,0,0,earnings_results;commodity_market,5,2,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0536,Lonmins New Ceo Shoulders Output Push As Costs Soar,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmins-new-ceo-shoulders-output-push-as-costs-soar-2013-04-04,https://www.engineeringnews.co.za/article/lonmins-new-ceo-shoulders-output-push-as-costs-soar-2013-04-04,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,retrieved_extracted,,2013-04-04,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,0,,0,,0,0,,0,0,earnings_results,2,1,false,true,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0537,Lonmins Q1 Results Show Improved Liquidity Despite Relatively Poor Performance,2019,Engineering News,https://www.engineeringnews.co.za/article/lonmins-q1-results-show-improved-liquidity-despite-relatively-poor-performance-2019-02-08,https://www.engineeringnews.co.za/article/lonmins-q1-results-show-improved-liquidity-despite-relatively-poor-performance-2019-02-08,3e29c19d2e6e55da6a734814d5526e8932715a519bf7773dac943c64540998f0,retrieved_extracted,,2019-02-08,1021,3e29c19d2e6e55da6a734814d5526e8932715a519bf7773dac943c64540998f0,10,,0,worker_miner;wage,2,2,,0,0,earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,28,6,false,true,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0540,Lonmins Strike Ends Amplats Braced For Trouble,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmins-strike-ends-amplats-braced-for-trouble-2013-05-16,https://www.engineeringnews.co.za/article/lonmins-strike-ends-amplats-braced-for-trouble-2013-05-16,dc8b4180da6fb4f2654eb93ff72e3544e31de0fa6950f13218fa8651fd7614dd,retrieved_extracted,,2013-05-16,585,dc8b4180da6fb4f2654eb93ff72e3544e31de0fa6950f13218fa8651fd7614dd,3,,0,strike;worker_miner;police;shooting_death;union;protest_unrest,24,6,,0,0,share_price;earnings_results,3,2,false,false,possible_substantive_case_context,Multiple labour/event or social/governance signals require direct substantive review.,,,
DISC-MEDIA-0542,Lonminsibanye Merger Judgement Set For Handing Down Friday,2019,Engineering News,https://www.engineeringnews.co.za/article/lonminsibanye-merger-judgement-set-for-handing-down-friday-2019-05-10,https://www.engineeringnews.co.za/article/lonminsibanye-merger-judgement-set-for-handing-down-friday-2019-05-10,23901bca24160c099927e86ae719de7d5c71ec2ba86cbda6c5e042300511831e,retrieved_extracted,,2019-05-10,1221,23901bca24160c099927e86ae719de7d5c71ec2ba86cbda6c5e042300511831e,19,,0,worker_miner;union,6,2,,0,0,share_price;earnings_results;production_output;funding_debt;transaction;exploration_project,33,6,false,true,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0543,Lonminsibanye Merger Judgment Set For Friday,2019,Engineering News,https://www.engineeringnews.co.za/article/lonminsibanye-merger-judgment-set-for-friday-2019-05-24,https://www.engineeringnews.co.za/article/lonminsibanye-merger-judgment-set-for-friday-2019-05-24,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,retrieved_extracted,,2019-05-24,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,0,,0,,0,0,,0,0,earnings_results,2,1,false,true,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0544,Low Morale Management Turnover Lowers Lonmin Production,2019,Engineering News,https://www.engineeringnews.co.za/article/low-morale-management-turnover-lowers-lonmin-production-2019-05-10,https://www.engineeringnews.co.za/article/low-morale-management-turnover-lowers-lonmin-production-2019-05-10,94eb4389d232786c6247dfc2a60f7ffc73737b8f0640b22cafa1bbe47ec8f3f5,retrieved_extracted,,2019-05-10,816,94eb4389d232786c6247dfc2a60f7ffc73737b8f0640b22cafa1bbe47ec8f3f5,5,,0,,0,0,,0,0,share_price;earnings_results;production_output;funding_debt;exploration_project,26,5,false,true,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0546,Lrc Holding Saps And Lonmin Responsible For Deaths And Injuries Of Mineworkers,2014,Engineering News,https://www.engineeringnews.co.za/article/lrc-holding-saps-and-lonmin-responsible-for-deaths-and-injuries-of-mineworkers-2014-11-14,https://www.engineeringnews.co.za/article/lrc-holding-saps-and-lonmin-responsible-for-deaths-and-injuries-of-mineworkers-2014-11-14,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,retrieved_extracted,,2014-11-14,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,0,,0,,0,0,,0,0,earnings_results,2,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0547,Magara Seizes Dual Role At Lonmin,2017,Engineering News,https://www.engineeringnews.co.za/article/magara-seizes-dual-role-at-lonmin-2017-03-16,https://www.engineeringnews.co.za/article/magara-seizes-dual-role-at-lonmin-2017-03-16,e38aa5525fb5b35e7398d758e48428fa2a65796097c5316719012219904e93f7,retrieved_extracted,,2017-03-16,328,e38aa5525fb5b35e7398d758e48428fa2a65796097c5316719012219904e93f7,2,,0,,0,0,,0,0,earnings_results,2,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0549,Magara Takes The Reins At Lonmin Furnace Restarted,2013,Engineering News,https://www.engineeringnews.co.za/article/magara-takes-the-reins-at-lonmin-furnace-restarted-2013-07-01,https://www.engineeringnews.co.za/article/magara-takes-the-reins-at-lonmin-furnace-restarted-2013-07-01,17b4a6ea9bedaca24a1545e92d0d0cf825585652607c490f4ad7823341ff8970,retrieved_extracted,,2013-07-01,592,17b4a6ea9bedaca24a1545e92d0d0cf825585652607c490f4ad7823341ff8970,7,,0,worker_miner;police;shooting_death;wage;union;protest_unrest,7,6,,0,0,earnings_results;exploration_project,6,2,false,true,possible_substantive_case_context,Multiple labour/event or social/governance signals require direct substantive review.,,,
DISC-MEDIA-0550,Magara Takes The Reins At Lonmin Furnace Restarted,2013,Engineering News,https://www.engineeringnews.co.za/article/magara-takes-the-reins-at-lonmin-furnace-restarted-2013-07-12,https://www.engineeringnews.co.za/article/magara-takes-the-reins-at-lonmin-furnace-restarted-2013-07-12,97bb08dfd619fd92322a2f415ac81806e2ab69495f8935082aeb2d518bef1f34,retrieved_extracted,,2013-07-12,589,97bb08dfd619fd92322a2f415ac81806e2ab69495f8935082aeb2d518bef1f34,7,,0,worker_miner;police;shooting_death;wage;union;protest_unrest,7,6,,0,0,earnings_results;exploration_project,6,2,false,true,possible_substantive_case_context,Multiple labour/event or social/governance signals require direct substantive review.,,,
DISC-MEDIA-0551,Magna Closes Lonmin Canada Acquisition,2022,Engineering News,https://www.engineeringnews.co.za/article/magna-closes-lonmin-canada-acquisition-2022-11-08,https://www.engineeringnews.co.za/article/magna-closes-lonmin-canada-acquisition-2022-11-08,704bdd82b8157d23817d7e72f8babc28c1935b2ad9866e1557db3eed14915f7e,retrieved_extracted,,2022-11-08,447,704bdd82b8157d23817d7e72f8babc28c1935b2ad9866e1557db3eed14915f7e,2,,0,,0,0,,0,0,earnings_results;production_output;transaction;exploration_project,11,4,false,true,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0552,Magna Mining Buys Lonmin Canada,2022,Engineering News,https://www.engineeringnews.co.za/article/magna-mining-buys-lonmin-canada-2022-08-17,https://www.engineeringnews.co.za/article/magna-mining-buys-lonmin-canada-2022-08-17,d66daccbd145857384d415a8ede219d7088003f821ba4619968c5df88068cb93,retrieved_extracted,,2022-08-17,488,d66daccbd145857384d415a8ede219d7088003f821ba4619968c5df88068cb93,2,,0,,0,0,,0,0,earnings_results;production_output;transaction;exploration_project,15,4,false,false,likely_routine_corporate_signal,Multiple corporate/financial signals with weak case-event/community evidence.,,,
DISC-MEDIA-0580,Miner Dies At Lonmins Jv Pandora Following Fall Of Ground Accident,2016,Engineering News,https://www.engineeringnews.co.za/article/miner-dies-at-lonmins-jv-pandora-following-fall-of-ground-accident-2016-04-07,https://www.engineeringnews.co.za/article/miner-dies-at-lonmins-jv-pandora-following-fall-of-ground-accident-2016-04-07,0044842e4e60e5583391a8d439107faebd1f10a16687e63fa1509cfa4b47b88e,retrieved_extracted,,2016-04-07,370,0044842e4e60e5583391a8d439107faebd1f10a16687e63fa1509cfa4b47b88e,3,,0,worker_miner;union,4,2,,0,0,earnings_results;exploration_project,4,2,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0581,Miner Lonmin Narrows First Half Loss Cuts Annual Spending Target,2018,Engineering News,https://www.engineeringnews.co.za/article/miner-lonmin-narrows-first-half-loss-cuts-annual-spending-target-2018-05-14,https://www.engineeringnews.co.za/article/miner-lonmin-narrows-first-half-loss-cuts-annual-spending-target-2018-05-14,4aa1de9bcd08650f00d411ae6df1a2602da538c2f5d679313c9b0d7463f9bda4,retrieved_extracted,,2018-05-14,380,4aa1de9bcd08650f00d411ae6df1a2602da538c2f5d679313c9b0d7463f9bda4,2,,0,worker_miner,3,1,,0,0,earnings_results;transaction,7,2,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0582,Miners Regress On Arv Treatment Lonmin,2014,Engineering News,https://www.engineeringnews.co.za/article/miners-regress-on-arv-treatment-lonmin-2014-04-14,https://www.engineeringnews.co.za/article/miners-regress-on-arv-treatment-lonmin-2014-04-14,32dff3710011ff2a46ffbbff828f71baf03bf4288a32ce55691254150f772aee,retrieved_extracted,,2014-04-14,624,32dff3710011ff2a46ffbbff828f71baf03bf4288a32ce55691254150f772aee,3,,0,strike;worker_miner;wage;union,20,4,housing;commission_inquiry,2,2,earnings_results,2,1,false,false,possible_substantive_case_context,Multiple labour/event or social/governance signals require direct substantive review.,,,
DISC-MEDIA-0586,Moolman Appointed Lonmin Coo,2015,Engineering News,https://www.engineeringnews.co.za/article/moolman-appointed-lonmin-coo-2015-03-17,https://www.engineeringnews.co.za/article/moolman-appointed-lonmin-coo-2015-03-17,fad57e8a46ae9d8054d387b574e35bb090366bae18a7d69c5afa2d7c74593b37,retrieved_extracted,,2015-03-17,464,fad57e8a46ae9d8054d387b574e35bb090366bae18a7d69c5afa2d7c74593b37,5,,0,worker_miner,1,1,,0,0,earnings_results,2,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0587,Moratorium Aside Zwane Approves Lonmins Bid To Acquire Anglos Pandora Stake,2017,Engineering News,https://www.engineeringnews.co.za/article/moratorium-aside-zwane-approves-lonmins-bid-to-acquire-anglos-pandora-stake-2017-07-26,https://www.engineeringnews.co.za/article/moratorium-aside-zwane-approves-lonmins-bid-to-acquire-anglos-pandora-stake-2017-07-26,874f611cdd4665a4edcfae4578b3cb006c5cd2712020f8454638dfba1b06634f,retrieved_extracted,,2017-07-26,711,874f611cdd4665a4edcfae4578b3cb006c5cd2712020f8454638dfba1b06634f,8,,0,,0,0,,0,0,earnings_results;transaction,12,2,false,true,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0591,Num Has Until July To Regain Majority At Lonmin,2013,Engineering News,https://www.engineeringnews.co.za/article/num-has-until-july-to-regain-majority-at-lonmin-2013-05-29,https://www.engineeringnews.co.za/article/num-has-until-july-to-regain-majority-at-lonmin-2013-05-29,a37c4909e77b4d0e21a0e4ce128842e3a389305bfd6100c3637dbf68f097b7c4,retrieved_extracted,,2013-05-29,600,a37c4909e77b4d0e21a0e4ce128842e3a389305bfd6100c3637dbf68f097b7c4,8,,0,worker_miner;union,19,2,commission_inquiry,1,1,earnings_results,2,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0595,Num To Fight Lonmin Job Losses,2015,Engineering News,https://www.engineeringnews.co.za/article/num-to-fight-lonmin-job-losses-2015-05-08,https://www.engineeringnews.co.za/article/num-to-fight-lonmin-job-losses-2015-05-08,b06916a7cf5f299761b8b9cf783b7e1a4faad0bdf0285b37635b4a40383cfe6b,retrieved_extracted,,2015-05-08,609,b06916a7cf5f299761b8b9cf783b7e1a4faad0bdf0285b37635b4a40383cfe6b,5,,0,worker_miner;union,11,2,,0,0,earnings_results,2,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
