candidate_id,status,title,year,publisher,metadata_source,source_url,final_url,http_status,content_type,retrieval_method,raw_bytes,raw_sha256,extraction_method,pages,text_chars,text_words,text_sha256,error
DISC-MEDIA-0275,acquired_extracted,Remembering Marikana Dali Mpofu Demands An Apology And Compensation By 31 August,2020,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2020-08-17-remembering-marikana-dali-mpofu-demands-an-apology-and-compensation-by-31-august/,https://www.dailymaverick.co.za/article/2020-08-17-remembering-marikana-dali-mpofu-demands-an-apology-and-compensation-by-31-august/,200,text/html,http,296147,34b17ea6efe6961b84776adb733ff701cb3b774a13809447ea39572b03717a54,trafilatura,,5681,939,263ad72777f61fb9e3eff5f349a271052eca7f1f9f318346abb6a7c38ef18a59,
DISC-MEDIA-0276,acquired_extracted,Marikana Experts Report Points The Way To Better Policing,2020,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2020-08-18-marikana-experts-report-points-the-way-to-better-policing/,https://www.dailymaverick.co.za/article/2020-08-18-marikana-experts-report-points-the-way-to-better-policing/,200,text/html,http,262615,8e6bb1feb05d6f671cd37e01672b939c8151f69789b83c1e54139dd88e273211,trafilatura,,6096,963,e1463cbce034ac9d96acac538c95aaa2de8e7972dfdfc91a3b5833c7d9bad535,
DISC-MEDIA-0277,acquired_extracted,Judge Farlam Someone Could Come Forward To Solve Marikana Mystery,2020,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2020-08-19-judge-farlam-someone-could-come-forward-to-solve-marikana-mystery/,https://www.dailymaverick.co.za/article/2020-08-19-judge-farlam-someone-could-come-forward-to-solve-marikana-mystery/,200,text/html,http,276667,cddb1a182d618f512b7343c61e410628ce9dd8fbd31d07cc17be8fbb86daa318,trafilatura,,6397,1071,92e3b215a24469c93d80a4595645002762f4f3bfde5fe7c0079a0bf58e362947,
DISC-MEDIA-0278,acquired_extracted,The Missing R617 Million Can The Bapo Ba Mogale Retrieve Their Stolen Funds,2020,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2020-08-21-the-missing-r617-million-can-the-bapo-ba-mogale-retrieve-their-stolen-funds/,https://www.dailymaverick.co.za/article/2020-08-21-the-missing-r617-million-can-the-bapo-ba-mogale-retrieve-their-stolen-funds/,200,text/html,http,483225,563d6a5742ca90299e5ff724f31ea77de7417dd8e616d389002bd8da9a51c6c4,trafilatura,,11257,1899,57fe369d0931d26a8d261cd533c1ae80f2a84198866dc1835ad76c3e310a41fa,
DISC-MEDIA-0279,acquired_extracted,Sibanye Stillwater Ceo Says Marikana Wont Be Swept Under The Carpet,2020,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2020-09-10-sibanye-stillwater-ceo-says-marikana-wont-be-swept-under-the-carpet/,https://www.dailymaverick.co.za/article/2020-09-10-sibanye-stillwater-ceo-says-marikana-wont-be-swept-under-the-carpet/,200,text/html,http,256866,6983f30bfacace41103079c4f416cabbb46255536b7a39ef3e7c51ac8af0dbf8,trafilatura,,2374,426,aba99ca1afe6ee30b5deff9672cd5afafa7d05ec49878cc191c239493069893b,
DISC-MEDIA-0280,acquired_extracted,Saps Cherry Picks From 136 Recommendations On Democratic Policing By Expert Panel On Marikana Massacre,2021,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2021-03-29-saps-cherry-picks-from-136-recommendations-on-democratic-policing-by-expert-panel-on-marikana-massacre/,https://www.dailymaverick.co.za/article/2021-03-29-saps-cherry-picks-from-136-recommendations-on-democratic-policing-by-expert-panel-on-marikana-massacre/,200,text/html,http,305808,6bf553c2d475743707562b2ab21cc1e047f7b7d08b8619afc7ea34784c2587f8,trafilatura,,9102,1455,a765abe1b27826535b2813aab1ae5ab3152696b8c3998b486f9f241ad9ec7cbc,
DISC-MEDIA-0281,acquired_extracted,Residents Left To Pick Up The Pieces Following Devastating Fire In Cato Manors Marikana,2021,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2021-04-30-residents-left-to-pick-up-the-pieces-following-devastating-fire-in-cato-manors-marikana/,https://www.dailymaverick.co.za/article/2021-04-30-residents-left-to-pick-up-the-pieces-following-devastating-fire-in-cato-manors-marikana/,200,text/html,http,361031,d5c484493957a291a6d5ee7255471d7170af9cd30f6b70e6d87e416a15745bdc,trafilatura,,3046,546,8d0181463c4b46769a09412be4b759430317dd5a07dd1ebdcfe221e95cfa5694,
DISC-MEDIA-0282,acquired_extracted,The Only Way To Honour Massacred Miners Of Marikana Is For Miners To Own 51 Of Mines Xolani Dube,2021,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2021-08-11-the-only-way-to-honour-massacred-miners-of-marikana-is-for-miners-to-own-51-of-mines-xolani-dube/,https://www.dailymaverick.co.za/article/2021-08-11-the-only-way-to-honour-massacred-miners-of-marikana-is-for-miners-to-own-51-of-mines-xolani-dube/,200,text/html,http,284098,6bcfa22115121c988b91efd9a0f2f4e6913ae4b4010d14a461a5ed98c2a9bd13,trafilatura,,3055,524,1321eb5cb93fce1ffac356289f927b763923c411eb3ef98641b17bd421bc45b5,
DISC-MEDIA-0283,acquired_extracted,Marikana Massacre South Africa May Be Grappling With Whose Pain Is More Worthy Of Nationwide Recognition,2021,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2021-08-14-marikana-massacre-south-africa-may-be-grappling-with-whose-pain-is-more-worthy-of-nationwide-recognition/,https://www.dailymaverick.co.za/article/2021-08-14-marikana-massacre-south-africa-may-be-grappling-with-whose-pain-is-more-worthy-of-nationwide-recognition/,200,text/html,http,277837,3878d03fa99760d9d5e389d68033df415944007cb50ac4f67e45c47b93cf0e3c,trafilatura,,5096,850,fb6b083e994094866a4b4ccbeab67eb73a578166a637b457b54688534fff90de,
DISC-MEDIA-0284,acquired_extracted,Marikana Residents Struggle For Their Livelihoods And Dignity In The Dust And Degradation,2021,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2021-08-16-marikana-residents-struggle-for-their-livelihoods-and-dignity-in-the-dust-and-degradation/,https://www.dailymaverick.co.za/article/2021-08-16-marikana-residents-struggle-for-their-livelihoods-and-dignity-in-the-dust-and-degradation/,200,text/html,http,460940,e9bf17214cf6bfc6cc13a353d88356611092ff617e1ed21bf75b18f0097bc3bf,trafilatura,,13076,2247,07307f875e6ea7b937c2dc39de3ffeb3603368ffca346e44627b9493485b920d,
DISC-MEDIA-0285,acquired_extracted,This Week Nine Years After 34 Miners Were Killed At Marikana South Africa Continues To Mourn,2021,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2021-08-16-this-week-nine-years-after-34-miners-were-killed-at-marikana-south-africa-continues-to-mourn/,https://www.dailymaverick.co.za/article/2021-08-16-this-week-nine-years-after-34-miners-were-killed-at-marikana-south-africa-continues-to-mourn/,200,text/html,http,335293,c2ca07fefe924c40c88b276eba35c0499e4f4bbd1345ff959f81ae4aeb9fb2e4,trafilatura,,3364,538,d1eb51f0029a864e64244d484de086adbce23978a7e04148313285fc56b43ed9,
DISC-MEDIA-0286,acquired_no_text,Marikana Were Tired Of Memorialising,2021,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2021-08-17-marikana-were-tired-of-memorialising/,https://www.dailymaverick.co.za/article/2021-08-17-marikana-were-tired-of-memorialising/,200,text/html,http,236820,01d7c86af4cf37e9fedcd85679aa19024964a5dbeea98e921509f25800c8cba1,beautifulsoup_fallback,,0,0,,
DISC-MEDIA-0287,acquired_extracted,Returning To Marikana Seeing That Koppie Where The Bodies Once Lay Was Tough,2021,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2021-08-17-returning-to-marikana-seeing-that-koppie-where-the-bodies-once-lay-was-tough/,https://www.dailymaverick.co.za/article/2021-08-17-returning-to-marikana-seeing-that-koppie-where-the-bodies-once-lay-was-tough/,200,text/html,http,630343,d2e00f92431d393fb2e6c809352bb1a3c9e4a1523d648b238e6fcb374f334576,trafilatura,,2324,419,cfcf4566966308ee79580e373b46a8313cd04707a955c831442b6737edd28bb9,
DISC-MEDIA-0288,acquired_extracted,Marikana A Peoples History An Analysis Of Scene Two Of The Massacre,2022,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2022-04-18-marikana-a-peoples-history-an-analysis-of-scene-two-of-the-massacre/,https://www.dailymaverick.co.za/article/2022-04-18-marikana-a-peoples-history-an-analysis-of-scene-two-of-the-massacre/,200,text/html,http,304086,6cb809d9a0211479b871c119d2cfd16d8b657d7b4e15814fbf17b6cf03482d9c,trafilatura,,8464,1516,28848d738de6737684ff9bc8785d0595916677afc9e3e8fd7df488c6f2340520,
DISC-MEDIA-0289,acquired_extracted,Academics In Depth Account Of Marikana Massacre Marred By Curious Omissions,2022,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2022-05-18-academics-in-depth-account-of-marikana-massacre-marred-by-curious-omissions/,https://www.dailymaverick.co.za/article/2022-05-18-academics-in-depth-account-of-marikana-massacre-marred-by-curious-omissions/,200,text/html,http,333867,aa5718012b3c3909f1c052c63fd06ca2d15cdedb85b208d974a639ce960c1474,trafilatura,,9386,1602,15f23d3e8e6fb5ec293a735656a4ef05becac6a48c398f97b98bc8611dbdb163,
DISC-MEDIA-0290,acquired_extracted,Marikana Informal Settlement Families Still In Land Limbo Five Years After Landmark Ruling,2022,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2022-06-23-marikana-informal-settlement-families-still-in-land-limbo-five-years-after-landmark-ruling/,https://www.dailymaverick.co.za/article/2022-06-23-marikana-informal-settlement-families-still-in-land-limbo-five-years-after-landmark-ruling/,200,text/html,http,363135,a06337a6c49285a73b034657d9d520444b34cef651f69c486cb9ceced7478645,trafilatura,,4699,782,a6f0b91ecfc3df569aa726ea2c60f7f50c533823e7dfe637f88111a4722a27ad,
DISC-MEDIA-0291,acquired_extracted,Justice For Marikana Community Suffers A Blow After Activist Gunned Down At Her Front Door,2022,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2022-06-28-justice-for-marikana-community-suffers-a-blow-after-activist-gunned-down-at-her-front-door/,https://www.dailymaverick.co.za/article/2022-06-28-justice-for-marikana-community-suffers-a-blow-after-activist-gunned-down-at-her-front-door/,200,text/html,http,349720,e13df86181418d0ebecc556185d933309bb55960cf64304adb26c274a0585397,trafilatura,,5876,1045,1eb15f7db3a2175f3a7825fd213b061b153372fa650acbb4110573d66e779212,
DISC-MEDIA-0292,acquired_extracted,All Marikana Reparations Must Be Settled By End Of August Solicitor General,2022,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2022-08-10-all-marikana-reparations-must-be-settled-by-end-of-august-solicitor-general/,https://www.dailymaverick.co.za/article/2022-08-10-all-marikana-reparations-must-be-settled-by-end-of-august-solicitor-general/,200,text/html,http,290049,11e91b575b7271d71d2a165a4d3b08177e7de46a2e49dce74239f0cdc2505a90,trafilatura,,4187,696,23971000c7b42e58ab6f495736dca956e0b0a7f4f70d879564b24a5c439ebc36,
DISC-MEDIA-0293,acquired_extracted,The Legacy Of The Marikana Massacre Ten Years Later,2022,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2022-08-11-the-legacy-of-the-marikana-massacre-ten-years-later/,https://www.dailymaverick.co.za/article/2022-08-11-the-legacy-of-the-marikana-massacre-ten-years-later/,200,text/html,http,314968,517661dfd4cd6d3e0c06688d9e099dd88288d1e0f920328ca5e4d19fafd969c3,trafilatura,,7459,1237,9c79903cd182816b127f478e597d45f61d97fa12d557409dd0bf93af13f73aa3,
DISC-MEDIA-0294,acquired_extracted,A Decade Since The Marikana Massacre A Century Since The Rand Revolt,2022,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2022-08-14-a-decade-since-the-marikana-massacre-a-century-since-the-rand-revolt/,https://www.dailymaverick.co.za/article/2022-08-14-a-decade-since-the-marikana-massacre-a-century-since-the-rand-revolt/,200,text/html,http,454912,0956515adf74e6ed52a2032bf95848870d0cebf92692f325fc78031e79f59661,trafilatura,,6507,1143,58a7a33da452ab405a3f50c18fbee863ea3dbd6d1f15998114ea67a221e479db,
DISC-MEDIA-0295,acquired_extracted,Marikana Massacre 10 Years Later,2022,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2022-08-15-marikana-massacre-10-years-later/,https://www.dailymaverick.co.za/article/2022-08-15-marikana-massacre-10-years-later/,200,text/html,http,221994,90746e92c3791783eaddcf130a3243674b55758a6fc78d4bff151c636eccb27b,trafilatura,,592,103,2224608861628ec96cae56a142da21446d9b34bf1d7ea5041b1610604d4a5fa9,
DISC-MEDIA-0296,acquired_extracted,This Week Remembering The Marikana Massacre World Humanitarian Day And Land Conference,2022,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2022-08-15-this-week-remembering-the-marikana-massacre-world-humanitarian-day-and-land-conference/,https://www.dailymaverick.co.za/article/2022-08-15-this-week-remembering-the-marikana-massacre-world-humanitarian-day-and-land-conference/,200,text/html,http,479004,88574eaf2cbf60dd73ca84fa4d850bd1ea05780f1bb95a276996f694fda0a9f1,trafilatura,,9835,1554,b74d5bd7f0bf4326a36552d02ed03be7955bdf2f1a7fdda8bff0ae12b8570375,
DISC-MEDIA-0297,acquired_extracted,The Great Crime Of Marikana And The Deadly Mistakes Made By Police,2022,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2022-08-16-the-great-crime-of-marikana-and-the-deadly-mistakes-made-by-police/,https://www.dailymaverick.co.za/article/2022-08-16-the-great-crime-of-marikana-and-the-deadly-mistakes-made-by-police/,200,text/html,http,286363,10bce779af38be6bd65ed2d9ffc3978b0544bd0f673374e50b62571812f121a7,trafilatura,,5703,930,934ae3dee3f79e959c29e0479fd8da509582bc8468529508c7d5829d295cb0e0,
DISC-MEDIA-0298,acquired_extracted,People Gather On Marikanas Koppie Of Death To Reflect On 10 Years Of Lingering Pain And Hanging Promises,2022,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2022-08-17-people-gather-on-marikanas-koppie-of-death-to-reflect-on-10-years-of-lingering-pain-and-hanging-promises/,https://www.dailymaverick.co.za/article/2022-08-17-people-gather-on-marikanas-koppie-of-death-to-reflect-on-10-years-of-lingering-pain-and-hanging-promises/,200,text/html,http,465765,5299e54e29b7e9fcb7ef999a3b05f1c411e3db94e5b8810a7a9499d9ab6a73a4,trafilatura,,1115,194,ef10fe6ec6cd99afbd37a274119d4474649012abdb0c057fd582746a44839c91,
DISC-MEDIA-0299,acquired_extracted,Marikana Massacre Mapped Why Operational Commander Brigadier Adrian Calitz Must Face Justice,2022,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2022-09-06-marikana-massacre-mapped-why-operational-commander-brigadier-adrian-calitz-must-face-justice/,https://www.dailymaverick.co.za/article/2022-09-06-marikana-massacre-mapped-why-operational-commander-brigadier-adrian-calitz-must-face-justice/,200,text/html,http,509497,b6e22157bffaa5343bee798fc197922da7b32183d56ec23eac0965733e2a2ae8,trafilatura,,17131,2908,077fcfa65eb3c49ecf0ae82f0634d0a59e04d8dfb1249793287b3a7dc1daaed1,
DISC-MEDIA-0300,acquired_extracted,Wits To Name Amic Deck Landmark After Mining Firm Students Demand It Be Named After Marikana,2022,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2022-09-23-wits-to-name-amic-deck-landmark-after-mining-firm-students-demand-it-be-named-after-marikana/,https://www.dailymaverick.co.za/article/2022-09-23-wits-to-name-amic-deck-landmark-after-mining-firm-students-demand-it-be-named-after-marikana/,200,text/html,http,314536,f3a2634b43d400b63f3d37daab45f10bc12de207399a04d53d7ae6a386fe3fa5,trafilatura,,2697,422,67a80913a130acd7a543e0ac9a7c09813e91b0c73bbac44b421140bd51148ac1,
DISC-MEDIA-0301,acquired_extracted,From A Mega Project To An Upgrade Marikana Soutpan Families Are Still Waiting,2022,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2022-11-02-from-a-mega-project-to-an-upgrade-marikana-soutpan-families-are-still-waiting/,https://www.dailymaverick.co.za/article/2022-11-02-from-a-mega-project-to-an-upgrade-marikana-soutpan-families-are-still-waiting/,200,text/html,http,303841,ad52efa5c73c13dcd6081db9e304b6cadf0b70da07fbc8317054dce570a4ba4c,trafilatura,,4704,794,cf1a5f2664b9d43f47a056d57a157f4bce1ea3cc034c593825348a6e656ed82c,
DISC-MEDIA-0302,acquired_extracted,Marikana Rights Defender Christinah Mdau Leads Fight Against Mine,2023,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2023-08-04-marikana-rights-defender-christinah-mdau-leads-fight-against-mine/,https://www.dailymaverick.co.za/article/2023-08-04-marikana-rights-defender-christinah-mdau-leads-fight-against-mine/,200,text/html,http,307018,c05482c628ff0ea8bfd23d3089a1cf9c35d7dd049a7019016c91be07d4629ece,trafilatura,,3997,688,8065ccd62b754473de33cb122f1bacb3fd351555c152f75a186cd1876b3701ba,
DISC-MEDIA-0303,acquired_extracted,Stop Feeding Those Miners Imtiaz Sooliman Recounts Chilling Phone Calls During 2012 Marikana Strike,2023,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2023-08-14-stop-feeding-those-miners-imtiaz-sooliman-recounts-chilling-phone-calls-during-2012-marikana-strike/,https://www.dailymaverick.co.za/article/2023-08-14-stop-feeding-those-miners-imtiaz-sooliman-recounts-chilling-phone-calls-during-2012-marikana-strike/,200,text/html,http,313160,2b2397cf5c067f8bd37c745448af107f968ab34923bd40612cb65bf3acaa1c45,trafilatura,,6660,1133,ec689fae9a6e2cdc005c81199e8ed695fdc05d82292ed4ecd271cd0fed350da9,
DISC-MEDIA-0304,acquired_extracted,This Week Sa Marks 11 Years Since The Marikana Massacre And The Udf Celebrates 40Th Anniversary,2023,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2023-08-14-this-week-sa-marks-11-years-since-the-marikana-massacre-and-the-udf-celebrates-40th-anniversary/,https://www.dailymaverick.co.za/article/2023-08-14-this-week-sa-marks-11-years-since-the-marikana-massacre-and-the-udf-celebrates-40th-anniversary/,200,text/html,http,373798,1e76fbca98ee718cd7a904f92a8421165251f5b38f09959f0f22574c4a4d95ad,trafilatura,,7718,1252,1a7fb25a897441a59b4034aeb94036d12d634ccc69c70016161e58566f763aa6,
DISC-MEDIA-0305,acquired_extracted,Justice Delayed Is Justice Denied 11 Years Since The Marikana Massacre And Still No Closure,2023,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2023-08-15-justice-delayed-is-justice-denied-11-years-since-the-marikana-massacre-and-still-no-closure/,https://www.dailymaverick.co.za/article/2023-08-15-justice-delayed-is-justice-denied-11-years-since-the-marikana-massacre-and-still-no-closure/,200,text/html,http,308971,b6a89180c9ca0992a2ac9e614065d2de9b3c3692a4bdcd78fba24199c260dc36,trafilatura,,5848,936,5f0e43c254ef27725ec0fcb612b49b6596afc92467beda13d4d29eb513d8b47e,
DISC-MEDIA-0306,acquired_extracted,Witnessing The Shooting Of People At Marikana Left A Massive Scar Felix Dlangamandla Re Examines His Images From That Bloody Day,2023,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2023-08-15-witnessing-the-shooting-of-people-at-marikana-left-a-massive-scar-felix-dlangamandla-re-examines-his-images-from-that-bloody-day/,https://www.dailymaverick.co.za/article/2023-08-15-witnessing-the-shooting-of-people-at-marikana-left-a-massive-scar-felix-dlangamandla-re-examines-his-images-from-that-bloody-day/,200,text/html,http,540121,b04800977b6cce3f4a6bc8fcfb56579a67cecb5bdf348a5e7744e2111c264b6c,trafilatura,,20174,3801,916e4d7a49e60eb3e624cf7c73b63e7651477ab0c0b914a8e68b76680a5462fe,
DISC-MEDIA-0307,acquired_extracted,Remember Marikana Also Mourn Victims Of Sa Everyday Violence,2023,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2023-08-16-remember-marikana-also-mourn-victims-of-sa-everyday-violence/,https://www.dailymaverick.co.za/article/2023-08-16-remember-marikana-also-mourn-victims-of-sa-everyday-violence/,200,text/html,http,464092,5b71a1dfd03c4cf005fc9d44da1ba5bc035c5248e3ad8007d2e93e680bbb3b56,trafilatura,,9748,1641,442ebc44eff6dbf3781a376c0628fe8f723810888b9a08ed1c80d9a944f3df76,
DISC-MEDIA-0308,acquired_extracted,Marikana Massacre Victims Families Receive R330 Million From Government 11 Years Later Claims Still Pending,2023,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2023-08-18-marikana-massacre-victims-families-receive-r330-million-from-government-11-years-later-claims-still-pending/,https://www.dailymaverick.co.za/article/2023-08-18-marikana-massacre-victims-families-receive-r330-million-from-government-11-years-later-claims-still-pending/,200,text/html,http,310225,5833dc0109cb3c20b89eb26b4d0ea3ba4ef8f454aa233e22c26776a043116206,trafilatura,,3743,614,2b18c65da97144778521b110e42f41046e938ce9e8d4baff74dabc5b4aa356e6,
DISC-MEDIA-0309,acquired_extracted,Marikana Lonmins Disquiet And The Fight For Manhood,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/opinionista/2012-08-20-marikana-lonmins-disquiet-and-the-fight-for-manhood/,https://www.dailymaverick.co.za/opinionista/2012-08-20-marikana-lonmins-disquiet-and-the-fight-for-manhood/,200,text/html,http,242350,ef54e55b8e81c5f4439778e5a5ae563690032cd78a3ac2d6171ecdcfda1477f5,trafilatura,,7825,1348,7ab0ccdd48fdd6d85d2198a324f58288743a5e5f09fca93070ac8ce1df196546,
DISC-MEDIA-0310,acquired_extracted,The Lonmin Shootings Could Knobble Cosatu Be Afraid,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/opinionista/2012-08-20-the-lonmin-shootings-could-knobble-cosatu-be-afraid/,https://www.dailymaverick.co.za/opinionista/2012-08-20-the-lonmin-shootings-could-knobble-cosatu-be-afraid/,200,text/html,http,245539,0a478c8a76736be1462c75824b8a092e6f630b3c757e59db5b1923deb3638528,trafilatura,,8060,1404,5125609790eae08499fc7741977f30970505edace72dda7cbd05b5be8d44cdd9,
DISC-MEDIA-0311,acquired_extracted,Marikana Avoidable Unconstitutional And Entirely Predictable,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/opinionista/2012-08-23-marikana-avoidable-unconstitutional-and-entirely-predictable/,https://www.dailymaverick.co.za/opinionista/2012-08-23-marikana-avoidable-unconstitutional-and-entirely-predictable/,200,text/html,http,245988,6475d48ab4c1bfdcb6546e58acd6964b333138ee611ea979c052728867343255,trafilatura,,8185,1416,195e1932141b3c967130082efea9a446296cd47d52b1221aecb24290815c8e4b,
DISC-MEDIA-0312,acquired_extracted,Lonmin Inquiry Not Bad Not Bad At All,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/opinionista/2012-08-24-lonmin-inquiry-not-bad-not-bad-at-all/,https://www.dailymaverick.co.za/opinionista/2012-08-24-lonmin-inquiry-not-bad-not-bad-at-all/,200,text/html,http,239959,9787b5f93378449c7f5f33da06cd39a9157bd46fabaf95ee603bc763f03313a4,trafilatura,,7647,1245,6dcbeae070d2af62c0408db861ff6be46157e3ab75d106ad4f0f37e2fc08e0b8,
DISC-MEDIA-0313,acquired_extracted,Lonmin Strike Why The R4000 Figure Is No Trivial Matter,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/opinionista/2012-08-27-lonmin-strike-why-the-r4000-figure-is-no-trivial-matter/,https://www.dailymaverick.co.za/opinionista/2012-08-27-lonmin-strike-why-the-r4000-figure-is-no-trivial-matter/,200,text/html,http,234006,2d7602ca73ea0193cea48ff1f74c0f72629f2703e0312f0aeb18f3988c583ee8,trafilatura,,4719,823,9f536a0fc98770f50c7a274b875ba9f421654102dedfab44610481a9b7a7db1b,
DISC-MEDIA-0314,acquired_extracted,The Irony Of Lonmin An Award Winning Sustainable Investment,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/opinionista/2012-08-27-the-irony-of-lonmin-an-award-winning-sustainable-investment/,https://www.dailymaverick.co.za/opinionista/2012-08-27-the-irony-of-lonmin-an-award-winning-sustainable-investment/,200,text/html,http,238969,f6a0a53602cebf6cf6da51bfc30e7de8ffb742b709939c1358bdfd2de1a85abc,trafilatura,,6616,1024,d16af548264fb0dade7399b18e0929be6618b868016007e4bada04428d8598e2,
DISC-MEDIA-0315,acquired_extracted,Marikana We Should Be Incandescent With Rage,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/opinionista/2012-08-28-marikana-we-should-be-incandescent-with-rage/,https://www.dailymaverick.co.za/opinionista/2012-08-28-marikana-we-should-be-incandescent-with-rage/,200,text/html,http,251373,08191ddd27f04c227e35f90ba27a6497bce3722fd73619df2189d8a35b173b8c,trafilatura,,8891,1539,cabdbc1b828102723dd1178077897b3555f4093de6a43907029355d87c46f31d,
DISC-MEDIA-0316,acquired_extracted,Democracy For All Marikana Signals Our Second Chance,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/opinionista/2012-08-31-democracy-for-all-marikana-signals-our-second-chance/,https://www.dailymaverick.co.za/opinionista/2012-08-31-democracy-for-all-marikana-signals-our-second-chance/,200,text/html,http,256777,3bc67ed2e5c3f7a3b59245df4f1e403540c020d8e25d6e6ad040392dea3d40f2,trafilatura,,10771,1789,75d1bb3f5b9cee08b5decc4cb3e4d6af8dcaba04b7df30fbc03792a005401217,
DISC-MEDIA-0317,acquired_extracted,Marikana Murder Charge Withdrawal The First Glimmer Of Sanity,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/opinionista/2012-09-03-marikana-murder-charge-withdrawal-the-first-glimmer-of-sanity/,https://www.dailymaverick.co.za/opinionista/2012-09-03-marikana-murder-charge-withdrawal-the-first-glimmer-of-sanity/,200,text/html,http,255387,5cf8d34208b15695f5045258ed1e717de0656c030eba5bce8447821d10b24b0d,trafilatura,,10308,1830,68bdd6a43db392ecd13a78421bb2c4daffe8f37d69beadb9e945ac66e963fe39,
DISC-MEDIA-0318,acquired_extracted,The Marikana Miners Have Rights Too,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/opinionista/2012-09-03-the-marikana-miners-have-rights-too/,https://www.dailymaverick.co.za/opinionista/2012-09-03-the-marikana-miners-have-rights-too/,200,text/html,http,228058,98400001bd098394f191910d444360ea1c247e9fe5fdd1eb43ed132a4f0eeebc,trafilatura,,4823,887,73a5391043a2e8b7ec82a9725984542436aae5af61010da11ad3afe923f83be1,
