candidate_id,publisher,url,canonical_url,year,title,prescreen_bucket,final_url,targeted_fetch_status,targeted_fetch_error,publication_date_from_url,retrieved_text_words,retrieved_text_sha256,retrieved_lonmin_mentions,retrieved_sibanye_mentions,case_terms,case_mentions_total,event_terms,event_mentions_total,event_distinct_terms,social_terms,social_mentions_total,social_distinct_terms,corporate_terms,corporate_mentions_total,corporate_distinct_terms,early_aug_oct_2012_window,title_has_routine_corporate_signal,title_has_case_process_signal,evidence_class,evidence_note,final_decision,final_reason_code,final_evidence_note
SEC-MEDIA-0519,Engineering News,https://www.engineeringnews.co.za/article/safrica-deputy-president-to-meet-mining-firms-unions-as-platinum-strike-drags-on-2014-03-24,https://engineeringnews.co.za/article/safrica-deputy-president-to-meet-mining-firms-unions-as-platinum-strike-drags-on-2014-03-24,2014,Safrica Deputy President To Meet Mining Firms Unions As Platinum Strike Drags On,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/safrica-deputy-president-to-meet-mining-firms-unions-as-platinum-strike-drags-on-2014-03-24,retrieved_extracted,,2014-03-24,681,dbd1ab3eddd651059af0afb4352ebcc4416ff6711a554737297a9eef4412c361,1,0,,0,strike;worker_miner;wage;union,21,4,,0,0,earnings_results;production_output,4,2,false,false,true,possible_lonmin_substantive_context,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0520,Engineering News,https://www.engineeringnews.co.za/article/safricas-amcu-says-wage-offer-may-not-be-ready-for-vote-2014-04-24,https://engineeringnews.co.za/article/safricas-amcu-says-wage-offer-may-not-be-ready-for-vote-2014-04-24,2014,Safricas Amcu Says Wage Offer May Not Be Ready For Vote,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/safricas-amcu-says-wage-offer-may-not-be-ready-for-vote-2014-04-24,retrieved_extracted,,2014-04-24,409,2ef05c94f18c2821f985bc3aabf36c5cc3c483812928ef6b8c83c542c9dced1e,1,0,,0,worker_miner;wage;union,8,3,,0,0,earnings_results,2,1,false,false,true,possible_lonmin_substantive_context,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0521,Engineering News,https://www.engineeringnews.co.za/article/saimm-awards-its-most-prestigious-prize-to-neal-froneman-ceo-of-sibanye-stillwater-2021-08-12,https://engineeringnews.co.za/article/saimm-awards-its-most-prestigious-prize-to-neal-froneman-ceo-of-sibanye-stillwater-2021-08-12,2021,Saimm Awards Its Most Prestigious Prize To Neal Froneman Ceo Of Sibanye Stillwater,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/saimm-awards-its-most-prestigious-prize-to-neal-froneman-ceo-of-sibanye-stillwater-2021-08-12,retrieved_extracted,,2021-08-12,739,4494f8e35e17f622c7087e897ca650e7c053734f5d90cbb87d77069f6b1b857f,0,2,,0,worker_miner,1,1,,0,0,earnings_results,2,1,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0522,Engineering News,https://www.engineeringnews.co.za/article/search-for-fifth-miner-continues-at-sibanye-kloof-mine-2018-06-13,https://engineeringnews.co.za/article/search-for-fifth-miner-continues-at-sibanye-kloof-mine-2018-06-13,2018,Search For Fifth Miner Continues At Sibanye Kloof Mine,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/search-for-fifth-miner-continues-at-sibanye-kloof-mine-2018-06-13,retrieved_extracted,,2018-06-13,404,95dee7cf3ca9cc09209ec3dcb890b18fe7e7ec82994d3bbf1e0e45fd9b9597ff,0,5,,0,worker_miner;shooting_death,6,2,justice_accountability,1,1,earnings_results;exploration_project,3,2,false,false,true,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0523,Engineering News,https://www.engineeringnews.co.za/article/several-platinum-opportunities-already-abandoned---sibanye-gold-2014-09-16,https://engineeringnews.co.za/article/several-platinum-opportunities-already-abandoned---sibanye-gold-2014-09-16,2014,Several Platinum Opportunities Already Abandoned Sibanye Gold,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/several-platinum-opportunities-already-abandoned---sibanye-gold-2014-09-16,retrieved_extracted,,2014-09-16,797,41f91c6a7b83675c3ca3c4a0d188aa038523379b7c4cfd0ddeb38d1db2bf5ed9,0,3,,0,worker_miner;wage,2,2,housing;community,2,2,share_price;earnings_results;production_output;funding_debt;transaction;dividend_rights;exploration_project;commodity_market,19,8,false,false,false,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0524,Engineering News,https://www.engineeringnews.co.za/article/shabangu-denies-encouraging-amplats-to-sue-amcu-2014-02-21,https://engineeringnews.co.za/article/shabangu-denies-encouraging-amplats-to-sue-amcu-2014-02-21,2014,Shabangu Denies Encouraging Amplats To Sue Amcu,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/shabangu-denies-encouraging-amplats-to-sue-amcu-2014-02-21,retrieved_extracted,,2014-02-21,936,8946b6776f044cf5fe850d0608db2e6f03992b536f64f6176d0aadf730eceb8a,1,0,,0,strike;worker_miner;wage;union,35,4,justice_accountability,1,1,earnings_results,4,1,false,false,true,possible_lonmin_substantive_context,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0525,Engineering News,https://www.engineeringnews.co.za/article/share-prices-soar-as-sibanye-bids-r4bn-cash-for-aquarius-platinum-2015-10-16,https://engineeringnews.co.za/article/share-prices-soar-as-sibanye-bids-r4bn-cash-for-aquarius-platinum-2015-10-16,2015,Share Prices Soar As Sibanye Bids R4Bn Cash For Aquarius Platinum,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/share-prices-soar-as-sibanye-bids-r4bn-cash-for-aquarius-platinum-2015-10-16,retrieved_extracted,,2015-10-16,654,da891f5be4f80613d2983588b702f86e68a4d9a64a80ff69122df1d97e69eeac,0,8,,0,,0,0,,0,0,share_price;earnings_results;production_output;transaction;exploration_project;commodity_market,16,6,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0526,Engineering News,https://www.engineeringnews.co.za/article/shareholders-approve-internal-restructuring-of-sibanye-gold-2020-01-23,https://engineeringnews.co.za/article/shareholders-approve-internal-restructuring-of-sibanye-gold-2020-01-23,2020,Shareholders Approve Internal Restructuring Of Sibanye Gold,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/shareholders-approve-internal-restructuring-of-sibanye-gold-2020-01-23,retrieved_extracted,,2020-01-23,386,59d1146f0d8c0ddf55df19568df0f52aeb13ef20a6e726748112a218610aa157,0,3,,0,worker_miner,1,1,,0,0,earnings_results,2,1,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0527,Engineering News,https://www.engineeringnews.co.za/article/sibanye-2012-earnings-up-16-year-on-year-2013-03-01,https://engineeringnews.co.za/article/sibanye-2012-earnings-up-16-year-on-year-2013-03-01,2013,Sibanye 2012 Earnings Up 16 Year On Year,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-2012-earnings-up-16-year-on-year-2013-03-01,retrieved_extracted,,2013-03-01,855,f5c66ee5b315e8ee996cb547ec21d30fb22d09e7b543dd010da6ad5e2697960b,0,15,,0,strike;worker_miner,2,2,,0,0,share_price;earnings_results;production_output;funding_debt;dividend_rights;exploration_project;commodity_market,38,7,false,true,false,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0528,Engineering News,https://www.engineeringnews.co.za/article/sibanye-2013-production-above-guidance-2014-01-31,https://engineeringnews.co.za/article/sibanye-2013-production-above-guidance-2014-01-31,2014,Sibanye 2013 Production Above Guidance,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-2013-production-above-guidance-2014-01-31,retrieved_extracted,,2014-01-31,568,13d664743cb52f45a17101094f6c549f946a63d87c5d974d6b0ee4fd3dd2971b,0,5,,0,,0,0,,0,0,share_price;earnings_results;production_output,16,3,false,true,false,strong_routine_no_case_anchor,Routine corporate/financial/production article with no Marikana/Lonmin case anchor.,,,
SEC-MEDIA-0529,Engineering News,https://www.engineeringnews.co.za/article/sibanye-achieves-iso-45001-accreditation-at-south-african-gold-pgm-operations-2021-11-18,https://engineeringnews.co.za/article/sibanye-achieves-iso-45001-accreditation-at-south-african-gold-pgm-operations-2021-11-18,2021,Sibanye Achieves Iso 45001 Accreditation At South African Gold Pgm Operations,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-achieves-iso-45001-accreditation-at-south-african-gold-pgm-operations-2021-11-18,retrieved_extracted,,2021-11-18,477,0165e3c29adc24c31b909bdff406e7472ae79756261765f43e8b020db2b14247,0,2,,0,,0,0,community,1,1,earnings_results,2,1,false,true,false,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0530,Engineering News,https://www.engineeringnews.co.za/article/sibanye-achieves-joint-first-place-in-2023-sdti-research-report-2023-08-23,https://engineeringnews.co.za/article/sibanye-achieves-joint-first-place-in-2023-sdti-research-report-2023-08-23,2023,Sibanye Achieves Joint First Place In 2023 Sdti Research Report,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-achieves-joint-first-place-in-2023-sdti-research-report-2023-08-23,retrieved_extracted,,2023-08-23,518,6033a0868a5c75af22bb87457223aa144a7651b4ed60499666bc09289ab0ba5c,0,5,,0,,0,0,,0,0,earnings_results;exploration_project,4,2,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0531,Engineering News,https://www.engineeringnews.co.za/article/sibanye-achieves-responsible-sourcing-accreditation-for-south-african-pgm-operations-2021-02-02,https://engineeringnews.co.za/article/sibanye-achieves-responsible-sourcing-accreditation-for-south-african-pgm-operations-2021-02-02,2021,Sibanye Achieves Responsible Sourcing Accreditation For South African Pgm Operations,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-achieves-responsible-sourcing-accreditation-for-south-african-pgm-operations-2021-02-02,retrieved_extracted,,2021-02-02,403,4e61412ca7ef155730ae89b8c48731def233e6af3d0107fcd59f82724dcc4d04,0,3,,0,,0,0,,0,0,earnings_results;exploration_project;commodity_market,4,3,false,true,false,strong_routine_no_case_anchor,Routine corporate/financial/production article with no Marikana/Lonmin case anchor.,,,
SEC-MEDIA-0532,Engineering News,https://www.engineeringnews.co.za/article/sibanye-adds-global-experience-to-safety-panel-2019-01-17,https://engineeringnews.co.za/article/sibanye-adds-global-experience-to-safety-panel-2019-01-17,2019,Sibanye Adds Global Experience To Safety Panel,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-adds-global-experience-to-safety-panel-2019-01-17,retrieved_extracted,,2019-01-17,580,e5dea27efe3d835733e20f4fa07eb775645e84ce24f1f11bf218f8c74fe2b815,0,5,,0,worker_miner,2,1,,0,0,earnings_results;production_output,7,2,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0533,Engineering News,https://www.engineeringnews.co.za/article/sibanye-adds-three-to-board-2013-10-02,https://engineeringnews.co.za/article/sibanye-adds-three-to-board-2013-10-02,2013,Sibanye Adds Three To Board,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-adds-three-to-board-2013-10-02,retrieved_extracted,,2013-10-02,369,6267f35b36c72ce6c304e891dccc569596971fee0994a9e6eb621d462b1edd3c,0,3,,0,,0,0,,0,0,earnings_results;transaction,3,2,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0534,Engineering News,https://www.engineeringnews.co.za/article/sibanye-advances-battery-metals-strategy-through-acquisition-of-french-nickel-refinery-2021-07-30,https://engineeringnews.co.za/article/sibanye-advances-battery-metals-strategy-through-acquisition-of-french-nickel-refinery-2021-07-30,2021,Sibanye Advances Battery Metals Strategy Through Acquisition Of French Nickel Refinery,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-advances-battery-metals-strategy-through-acquisition-of-french-nickel-refinery-2021-07-30,retrieved_extracted,,2021-07-30,657,3b7c01c4a243400bcd1839f5a7006f6fe07c78426286b9f687ac12024c78ed51,0,6,,0,worker_miner,1,1,,0,0,earnings_results;production_output;transaction;exploration_project,9,4,false,true,false,strong_routine_no_case_anchor,Routine corporate/financial/production article with no Marikana/Lonmin case anchor.,,,
SEC-MEDIA-0535,Engineering News,https://www.engineeringnews.co.za/article/sibanye-advances-buyout-of-sandouville-asset-2021-11-04,https://engineeringnews.co.za/article/sibanye-advances-buyout-of-sandouville-asset-2021-11-04,2021,Sibanye Advances Buyout Of Sandouville Asset,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-advances-buyout-of-sandouville-asset-2021-11-04,retrieved_extracted,,2021-11-04,598,d3ad78154e0d44ad1bf099abcee371dcff8781046f2a430f3ab0a818a3403327,0,8,,0,worker_miner,1,1,,0,0,share_price;earnings_results;transaction;exploration_project,11,4,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0536,Engineering News,https://www.engineeringnews.co.za/article/sibanye-advances-buyout-of-sandouville-asset-2021-11-19,https://engineeringnews.co.za/article/sibanye-advances-buyout-of-sandouville-asset-2021-11-19,2021,Sibanye Advances Buyout Of Sandouville Asset,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-advances-buyout-of-sandouville-asset-2021-11-19,retrieved_extracted,,2021-11-19,266,c720aba17fa78b1ef7a4987b341682d4d662d137b980f591e44c2966b3dcd7ca,0,0,,0,,0,0,,0,0,earnings_results,2,1,false,false,false,no_case_anchor,"Extracted article text contains no Marikana, Lonmin or Sibanye anchor.",,,
SEC-MEDIA-0537,Engineering News,https://www.engineeringnews.co.za/article/sibanye-advances-carbon-neutrality-with-first-utility-scale-renewable-energy-project-2023-05-29,https://engineeringnews.co.za/article/sibanye-advances-carbon-neutrality-with-first-utility-scale-renewable-energy-project-2023-05-29,2023,Sibanye Advances Carbon Neutrality With First Utility Scale Renewable Energy Project,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-advances-carbon-neutrality-with-first-utility-scale-renewable-energy-project-2023-05-29,retrieved_extracted,,2023-05-29,654,f1d3a924b94bfa7af5cd7196f077ba1793638a18874d156414604c2ca5b46979,0,7,,0,,0,0,,0,0,earnings_results;exploration_project,13,2,false,true,false,strong_routine_no_case_anchor,Routine corporate/financial/production article with no Marikana/Lonmin case anchor.,,,
SEC-MEDIA-0538,Engineering News,https://www.engineeringnews.co.za/article/sibanye-advances-carbon-neutrality-with-first-utility-scale-renewable-energy-project-2023-06-16,https://engineeringnews.co.za/article/sibanye-advances-carbon-neutrality-with-first-utility-scale-renewable-energy-project-2023-06-16,2023,Sibanye Advances Carbon Neutrality With First Utility Scale Renewable Energy Project,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-advances-carbon-neutrality-with-first-utility-scale-renewable-energy-project-2023-06-16,retrieved_extracted,,2023-06-16,640,da3d12c3509550482653d02f01959cdf32e5f14d763809f611f50e8919f3e35f,0,7,,0,,0,0,,0,0,earnings_results;exploration_project,12,2,false,true,false,strong_routine_no_case_anchor,Routine corporate/financial/production article with no Marikana/Lonmin case anchor.,,,
SEC-MEDIA-0539,Engineering News,https://www.engineeringnews.co.za/article/sibanye-aiming-to-become-south-africas-mining-champion-2015-10-08,https://engineeringnews.co.za/article/sibanye-aiming-to-become-south-africas-mining-champion-2015-10-08,2015,Sibanye Aiming To Become South Africas Mining Champion,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-aiming-to-become-south-africas-mining-champion-2015-10-08,retrieved_extracted,,2015-10-08,313,39e43c66a3ef580b5af16e4b9e6143d020ec595b9617317d0694a2a9e26c495f,0,2,,0,,0,0,,0,0,earnings_results,2,1,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0540,Engineering News,https://www.engineeringnews.co.za/article/sibanye-among-three-new-icmm-members-2020-02-27,https://engineeringnews.co.za/article/sibanye-among-three-new-icmm-members-2020-02-27,2020,Sibanye Among Three New Icmm Members,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-among-three-new-icmm-members-2020-02-27,retrieved_extracted,,2020-02-27,660,029e5b170bd5855b35ee4472c3bc200e9bbb70076fa966f22df8e77c98fa6127,1,6,,0,worker_miner,1,1,,0,0,share_price;earnings_results;transaction,4,3,false,false,false,lonmin_low_context_review,Lonmin occurs in the body but without enough case/labour/social context for a defensible decision.,,,
SEC-MEDIA-0541,Engineering News,https://www.engineeringnews.co.za/article/sibanye-announces-early-tender-results-for-bond-notes-buyback-2018-09-18,https://engineeringnews.co.za/article/sibanye-announces-early-tender-results-for-bond-notes-buyback-2018-09-18,2018,Sibanye Announces Early Tender Results For Bond Notes Buyback,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-announces-early-tender-results-for-bond-notes-buyback-2018-09-18,retrieved_extracted,,2018-09-18,469,d80102f59c0a3f032f45fd4daa9ba901a2f41aef05feda3ed0e70743f17a0264,0,3,,0,worker_miner,2,1,,0,0,earnings_results;funding_debt,8,2,false,true,false,strong_routine_no_case_anchor,Routine corporate/financial/production article with no Marikana/Lonmin case anchor.,,,
SEC-MEDIA-0542,Engineering News,https://www.engineeringnews.co.za/article/sibanye-announces-maiden-lithium-reserve-of-196000-t-2023-02-17,https://engineeringnews.co.za/article/sibanye-announces-maiden-lithium-reserve-of-196000-t-2023-02-17,2023,Sibanye Announces Maiden Lithium Reserve Of 196000 T,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-announces-maiden-lithium-reserve-of-196000-t-2023-02-17,retrieved_extracted,,2023-02-17,626,d33dbdec690563fbc59e602a8005881034acd40b27162d1125bce172649f93a0,0,6,,0,worker_miner,1,1,,0,0,earnings_results;production_output;exploration_project,14,3,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0543,Engineering News,https://www.engineeringnews.co.za/article/sibanye-announces-r84m-community-upliftment-investment-2023-12-12,https://engineeringnews.co.za/article/sibanye-announces-r84m-community-upliftment-investment-2023-12-12,2023,Sibanye Announces R84M Community Upliftment Investment,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-announces-r84m-community-upliftment-investment-2023-12-12,retrieved_extracted,,2023-12-12,760,e550fa60ac882582489723fc8258a560c78903b257b5cd2a3d8372214e3644e2,0,5,,0,,0,0,community,9,1,earnings_results,2,1,false,false,true,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0544,Engineering News,https://www.engineeringnews.co.za/article/sibanye-announces-senior-management-appointments-2022-03-28,https://engineeringnews.co.za/article/sibanye-announces-senior-management-appointments-2022-03-28,2022,Sibanye Announces Senior Management Appointments,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-announces-senior-management-appointments-2022-03-28,retrieved_extracted,,2022-03-28,634,dc522860b5ffb1379b32a00353cf6aa23b8ecdbffda551bd3c36ecdc2bc95672,0,5,,0,worker_miner,1,1,commission_inquiry,1,1,earnings_results;commodity_market,4,2,false,false,false,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0545,Engineering News,https://www.engineeringnews.co.za/article/sibanye-announces-senior-management-changes-2021-01-22,https://engineeringnews.co.za/article/sibanye-announces-senior-management-changes-2021-01-22,2021,Sibanye Announces Senior Management Changes,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-announces-senior-management-changes-2021-01-22,retrieved_extracted,,2021-01-22,499,4d46b7d872e4d8cbaa9731176367b1ab3a22bf1d9642206d05475d729ee87769,0,5,marikana,1,worker_miner,1,1,,0,0,earnings_results,2,1,false,false,false,case_term_low_context_review,A case term occurs but context is insufficient to distinguish substantive treatment from incidental/place/project use.,,,
SEC-MEDIA-0546,Engineering News,https://www.engineeringnews.co.za/article/sibanye-appoints-chief-regional-officer-for-europe-2021-12-14,https://engineeringnews.co.za/article/sibanye-appoints-chief-regional-officer-for-europe-2021-12-14,2021,Sibanye Appoints Chief Regional Officer For Europe,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-appoints-chief-regional-officer-for-europe-2021-12-14,retrieved_extracted,,2021-12-14,611,73438b5bce507143f9709ac98c335bbadac66703cc39e8486ca2d678bd498093,0,6,,0,,0,0,,0,0,earnings_results;transaction,3,2,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0547,Engineering News,https://www.engineeringnews.co.za/article/sibanye-appoints-chief-regional-officers-for-americas-southern-africa-2022-05-31,https://engineeringnews.co.za/article/sibanye-appoints-chief-regional-officers-for-americas-southern-africa-2022-05-31,2022,Sibanye Appoints Chief Regional Officers For Americas Southern Africa,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-appoints-chief-regional-officers-for-americas-southern-africa-2022-05-31,retrieved_extracted,,2022-05-31,631,a968ebb938997b8f064e5c50605225cbc5de625a1f3ade0b82c313b657120356,0,8,,0,,0,0,,0,0,earnings_results;exploration_project;commodity_market,4,3,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0548,Engineering News,https://www.engineeringnews.co.za/article/sibanye-appoints-coo-for-us-region-2017-07-24,https://engineeringnews.co.za/article/sibanye-appoints-coo-for-us-region-2017-07-24,2017,Sibanye Appoints Coo For Us Region,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-appoints-coo-for-us-region-2017-07-24,retrieved_extracted,,2017-07-24,394,20894e932af65dcac6cc4274f85f0cffa39afc57c2fd3b0caa19c9b159b1461b,0,6,,0,worker_miner,2,1,,0,0,earnings_results;transaction;commodity_market,4,3,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0549,Engineering News,https://www.engineeringnews.co.za/article/sibanye-appoints-maziya-as-new-non-executive-director-2017-05-24,https://engineeringnews.co.za/article/sibanye-appoints-maziya-as-new-non-executive-director-2017-05-24,2017,Sibanye Appoints Maziya As New Non Executive Director,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-appoints-maziya-as-new-non-executive-director-2017-05-24,retrieved_extracted,,2017-05-24,427,a9b980fb3addacb34301de34bf0a7e155720535e637ac936fc9c577ec5085272,0,2,,0,worker_miner,1,1,,0,0,earnings_results;funding_debt;exploration_project,7,3,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0550,Engineering News,https://www.engineeringnews.co.za/article/sibanye-appoints-new-evp-for-us-pgms-operations-announces-other-management-changes-2023-08-29,https://engineeringnews.co.za/article/sibanye-appoints-new-evp-for-us-pgms-operations-announces-other-management-changes-2023-08-29,2023,Sibanye Appoints New Evp For Us Pgms Operations Announces Other Management Changes,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-appoints-new-evp-for-us-pgms-operations-announces-other-management-changes-2023-08-29,retrieved_extracted,,2023-08-29,515,50c24e38e2544dfce310cbbc4365941beb2b8d5cd13ab2acb26cc4ce1c91373d,0,4,,0,,0,0,,0,0,earnings_results;exploration_project,3,2,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0551,Engineering News,https://www.engineeringnews.co.za/article/sibanye-appoints-non-independent-non-executive-directors-2019-12-18,https://engineeringnews.co.za/article/sibanye-appoints-non-independent-non-executive-directors-2019-12-18,2019,Sibanye Appoints Non Independent Non Executive Directors,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-appoints-non-independent-non-executive-directors-2019-12-18,retrieved_extracted,,2019-12-18,497,dddfb990b0e722b0e04ed3ff362f772c96419ce21dc548600165ffed235b81c8,0,5,,0,worker_miner,1,1,,0,0,earnings_results;funding_debt;transaction;exploration_project,10,4,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0552,Engineering News,https://www.engineeringnews.co.za/article/sibanye-appoints-southern-africa-executive-vp-2017-07-13,https://engineeringnews.co.za/article/sibanye-appoints-southern-africa-executive-vp-2017-07-13,2017,Sibanye Appoints Southern Africa Executive Vp,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-appoints-southern-africa-executive-vp-2017-07-13,retrieved_extracted,,2017-07-13,492,9f6c6fb3e2312905af1176ca8cdf06ec52a87a809fbdf290b50929b95fff37ec,0,7,,0,worker_miner,2,1,,0,0,earnings_results;transaction;commodity_market,4,3,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0553,Engineering News,https://www.engineeringnews.co.za/article/sibanye-appoints-vp-to-head-up-us-region-2017-07-03,https://engineeringnews.co.za/article/sibanye-appoints-vp-to-head-up-us-region-2017-07-03,2017,Sibanye Appoints Vp To Head Up Us Region,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-appoints-vp-to-head-up-us-region-2017-07-03,retrieved_extracted,,2017-07-03,493,ccbcc9daa355e2bb158f80e65140e1f243faf10e687bd3f87180966f9102f980,0,7,,0,worker_miner,1,1,,0,0,earnings_results,2,1,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0554,Engineering News,https://www.engineeringnews.co.za/article/sibanye-approves-development-of-phase-2-of-keliber-lithium-project-2023-10-06,https://engineeringnews.co.za/article/sibanye-approves-development-of-phase-2-of-keliber-lithium-project-2023-10-06,2023,Sibanye Approves Development Of Phase 2 Of Keliber Lithium Project,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-approves-development-of-phase-2-of-keliber-lithium-project-2023-10-06,retrieved_extracted,,2023-10-06,613,9cc66e7890dcb837a869f6c1a61a5c525eee7f26e77668c5fb0a2e0f030663d1,0,4,,0,,0,0,,0,0,share_price;earnings_results;production_output;funding_debt;exploration_project,16,5,false,true,false,strong_routine_no_case_anchor,Routine corporate/financial/production article with no Marikana/Lonmin case anchor.,,,
SEC-MEDIA-0555,Engineering News,https://www.engineeringnews.co.za/article/sibanye-approves-feasibility-study-on-marathon-project-mulls-interest-increase-2021-04-30,https://engineeringnews.co.za/article/sibanye-approves-feasibility-study-on-marathon-project-mulls-interest-increase-2021-04-30,2021,Sibanye Approves Feasibility Study On Marathon Project Mulls Interest Increase,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-approves-feasibility-study-on-marathon-project-mulls-interest-increase-2021-04-30,retrieved_extracted,,2021-04-30,464,b1468ce18a7c7990422407a71708c5e222b22f74674545ff3d4ea1e4d5b41026,0,4,,0,,0,0,community,1,1,earnings_results;production_output;exploration_project,11,3,false,true,false,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
