record_id,title,year,publisher,url,execution_recovery_status,execution_extraction_method,execution_words,execution_text_sha256,final_url,error,frozen_provenance_text_sha256,frozen_provenance_text_words
SEC-MEDIA-0198,Amcu Reiterates Implats Strike Threat,2014,Engineering News,https://www.engineeringnews.co.za/article/amcu-reiterates-implats-strike-threat-2014-01-15,retrieved_extracted,trafilatura,508,09aac28e2f451ec7fdb64eaae3693aedac81eed676c657209856627f82a127ec,https://www.engineeringnews.co.za/article/amcu-reiterates-implats-strike-threat-2014-01-15,,17edfee5617b78bdb7db68a694e0046074e037b139d38ec2bfc18996be585473,508
SEC-MEDIA-0229,Amcu Strike Extends To The Gold Sector As Strike Notices Issued,2014,Engineering News,https://www.engineeringnews.co.za/article/amcu-strike-extends-to-the-gold-sector-as-strike-notices-issued-2014-01-20,retrieved_extracted,trafilatura,679,2638b635896bbdb91e5fead6aa79eb28261c6069432be5bf811d8098a4ecf653,https://www.engineeringnews.co.za/article/amcu-strike-extends-to-the-gold-sector-as-strike-notices-issued-2014-01-20,,7b6bfa306179504ade94fe24e89178cdb9ad76106223b65548d6a3d01869d4b2,679
SEC-MEDIA-1029,Third Amcu Strike Will Lift Number Of Striking Workers To 80 000 Union,2014,Engineering News,https://www.engineeringnews.co.za/article/third-amcu-strike-will-lift-number-of-striking-workers-to-80-000-union-2014-01-20,retrieved_extracted,trafilatura,820,83c5e6feb75e32c36caf98bc37e57f362991a902a26ce510088e2d6c0e52de05,https://www.engineeringnews.co.za/article/third-amcu-strike-will-lift-number-of-striking-workers-to-80-000-union-2014-01-20,,8e06b24436d7ae1d7507a4d1d160f7e58e00a7f32c015e6fecae980915eb70af,820
SEC-MEDIA-0011,Platinum Strikes To Amcu Its About More Than Just The Money,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-01-22-platinum-strikes-to-amcu-its-about-more-than-just-the-money/,retrieved_extracted,trafilatura,1086,34eda634062f9d4a8123c520c1d0c8f5c4dbb081b673f2ed69c258c2e82db07f,https://www.dailymaverick.co.za/article/2014-01-22-platinum-strikes-to-amcu-its-about-more-than-just-the-money/,,74db8acec234148f8599ccc45167f8183b57d98e421d3a39feeb53e016191b7d,1086
SEC-MEDIA-0389,Labour Court Puts Temporary Hold On Amcus Planned Gold Strike,2014,Engineering News,https://www.engineeringnews.co.za/article/labour-court-puts-temporary-hold-on-amcus-planned-gold-strike-2014-01-22,retrieved_extracted,trafilatura,705,1fa6940b2187fccb25612c306a5f7bd68cc4a9151e2a0f19fc265bf742160daf,https://www.engineeringnews.co.za/article/labour-court-puts-temporary-hold-on-amcus-planned-gold-strike-2014-01-22,,85fa8dc6a0d9abf6714888130e423ad7edf221caf78f2d62b99387df06f08236,705
DISC-MEDIA-0142,Amcu At Marikana Malibelinye Linye Asiye In One Voice We Are Not Going,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-01-24-amcu-at-marikana-malibelinye-linye-asiye-in-one-voice-we-are-not-going/,retrieved_extracted,trafilatura,350,d5e831213c2ae1a9974975f89c5c4b94dc84ff3ac82727f4d20b451bbd756dbe,https://www.dailymaverick.co.za/article/2014-01-24-amcu-at-marikana-malibelinye-linye-asiye-in-one-voice-we-are-not-going/,,19e50ccf4b412c0af9ca89faebbf0db8f6fb1449c0b39e61a36d4f11313b7cdf,350
SEC-MEDIA-0293,Ccma Facilitated Talks Continue Constructively Amcu Expects New Offer,2014,Engineering News,https://www.engineeringnews.co.za/article/ccma-facilitated-talks-continue-constructively-amcu-expects-new-offer-2014-01-28,retrieved_extracted,trafilatura,623,211671589395777d587a888e62a9f1de53e263aa4d5802b710f9fc71304b43c1,https://www.engineeringnews.co.za/article/ccma-facilitated-talks-continue-constructively-amcu-expects-new-offer-2014-01-28,,c2b077ffddb2071a0b07647dc71fb6f56bd5de7a4c885b090812e73698252197,623
SEC-MEDIA-0012,Amcu Holds Firm On Platinum Strike,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-01-30-amcu-holds-firm-on-platinum-strike/,retrieved_extracted,trafilatura,879,a3a7b841371a194086d2508c3a48bd00004a0fd8f998f91fbab954ab31787599,https://www.dailymaverick.co.za/article/2014-01-30-amcu-holds-firm-on-platinum-strike/,,4c3bd7e93950d8759c08af5c250fd77686546eefa3dde8910e2b469857deb740,879
DISC-MEDIA-0512,Lonmin Takes Stock Highlights Focus On Improving Living Conditions,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-takes-stock-highlights-focus-on-improving-living-conditions-2014-02-04,retrieved_extracted,trafilatura,789,00a642c1da7c5a657b1fda1c31e7781b0e21611edb2101c4bc34886dc73a3076,https://www.engineeringnews.co.za/article/lonmin-takes-stock-highlights-focus-on-improving-living-conditions-2014-02-04,,0efd738f336ed4f296c1444bfad43eda44b7c07671402b56c683cdb0232a3e0d,787
SEC-MEDIA-0493,Platinum Strikes Costing Sa R400 Milion A Day,2014,Engineering News,https://www.engineeringnews.co.za/article/platinum-strikes-costing-sa-r400-milion-a-day-2014-02-04,retrieved_extracted,trafilatura,752,3337b5b1086afc9af4884c940ca7ede333c5e07d1949a5837d5fd34e4c3c4766,https://www.engineeringnews.co.za/article/platinum-strikes-costing-sa-r400-milion-a-day-2014-02-04,,a7637020f85057aeca26ba8f1346771b09c290f61d0e76f0f73891acf2b13684,752
DISC-MEDIA-0143,Higher Stocks Give Lonmin Breathing Space During Strike,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-02-05-higher-stocks-give-lonmin-breathing-space-during-strike/,retrieved_extracted,trafilatura,633,76c52e9433770fa9ebbbac6a21af7d798500550b959e72717dfb3499a3df09d3,https://www.dailymaverick.co.za/article/2014-02-05-higher-stocks-give-lonmin-breathing-space-during-strike/,,03dc2dd4580f14665ed9b9a6debae9880227b6ab39ff241d28a36ff64dad5069,633
SEC-MEDIA-0178,Amcu Miner Shot Dead In Limpopo Amplats,2014,Engineering News,https://www.engineeringnews.co.za/article/amcu-miner-shot-dead-in-limpopo-amplats-2014-02-10,retrieved_extracted,trafilatura,630,7c050c1131b3a0481b31a9cad8b593c765bd007115bab7c15cfccbcef3d15a4a,https://www.engineeringnews.co.za/article/amcu-miner-shot-dead-in-limpopo-amplats-2014-02-10,,dc3d7e0078cf293c39078ae65fe142ce13e4ac557f9cb1c4f49c43893222c267,630
SEC-MEDIA-0516,Sa Platinum Firms To Meet Mediators Tuesday Amcu,2014,Engineering News,https://www.engineeringnews.co.za/article/sa-platinum-firms-to-meet-mediators-tuesday-amcu-2014-02-10,retrieved_extracted,trafilatura,498,0d09b66aa0df4baad7b604fd5aaef1c06963220935a72f47190cd4be90af9c8f,https://www.engineeringnews.co.za/article/sa-platinum-firms-to-meet-mediators-tuesday-amcu-2014-02-10,,1e8ce5112e399cab9a1b8724ae5d3fb9dde919b33dac8ba670b019c0deb324ea,498
SEC-MEDIA-0228,Amcu Strike Could Force Closure Of Platinum Companies Warns Uasa,2014,Engineering News,https://www.engineeringnews.co.za/article/amcu-strike-could-force-closure-of-platinum-companies-warns-uasa-2014-02-12,retrieved_extracted,trafilatura,749,18efc7913660df1120fe2019f12aff458dd65c6386413dd81f4f893d6bd805f2,https://www.engineeringnews.co.za/article/amcu-strike-could-force-closure-of-platinum-companies-warns-uasa-2014-02-12,,a801185518ee247a15c78733e85fb0f30bd743fec782e579721145dfe3640280,749
SEC-MEDIA-0292,Ccma Amcu To Meet On Friday,2014,Engineering News,https://www.engineeringnews.co.za/article/ccma-amcu-to-meet-on-friday-2014-02-13,retrieved_extracted,trafilatura,416,3c2c25879c56d95b3cbf567261acb2ae1c200ab10825acf461dcb997f4bee454,https://www.engineeringnews.co.za/article/ccma-amcu-to-meet-on-friday-2014-02-13,,12ee0b05cf25ae5f93c02b0a707f3dd4e4c6a3d246f808735e2024e815a25470,416
SEC-MEDIA-0317,Dol Denies Amcu Deregistration Claims,2014,Engineering News,https://www.engineeringnews.co.za/article/dol-denies-amcu-deregistration-claims-2014-02-13,retrieved_extracted,trafilatura,632,0af90e474a523ef1fef1687971e36b2d8bd8613df25a4a1953ea97b53cc0e99e,https://www.engineeringnews.co.za/article/dol-denies-amcu-deregistration-claims-2014-02-13,,2f94a4a6b20fb7c1f6b7b0d1c1604f6c100cee021c810f232b3ae13588f4d38b,632
SEC-MEDIA-0147,Amcu Ccma Talks Postponed Until Monday,2014,Engineering News,https://www.engineeringnews.co.za/article/amcu-ccma-talks-postponed-until-monday-2014-02-14,retrieved_extracted,trafilatura,392,85185f2b1821b3c3e429fd9a8e1f6333891c157f3809133ea7e475dcf9f4b6a2,https://www.engineeringnews.co.za/article/amcu-ccma-talks-postponed-until-monday-2014-02-14,,58b41b4ff63e7cf18dacab3bac1485999bcd88d57a963f11fd538dbe099aa6ad,392
SEC-MEDIA-0265,Amplats Sues Amcu Union For Platinum Strike Damages,2014,Engineering News,https://www.engineeringnews.co.za/article/amplats-sues-amcu-union-for-platinum-strike-damages-2014-02-17,retrieved_extracted,trafilatura,837,b998368ce54e97fa506969bf29b389d85f3a4724549641adce544a2adfd6cb8e,https://www.engineeringnews.co.za/article/amplats-sues-amcu-union-for-platinum-strike-damages-2014-02-17,,03333d7b662644124233b752d501802103328287324b27a147f411dcd8f9a1d0,837
SEC-MEDIA-1044,Unions Slate Amplats State For Legal Attacks On Amcu,2014,Engineering News,https://www.engineeringnews.co.za/article/unions-slate-amplats-state-for-legal-attacks-on-amcu-2014-02-19,retrieved_extracted,trafilatura,640,667c49d988cdd7fa6fc1c8d65fe2c21a3475837af262fef61d72fdffa26b7957,https://www.engineeringnews.co.za/article/unions-slate-amplats-state-for-legal-attacks-on-amcu-2014-02-19,,3f05e6eed8f96dd946b3a790e60edc62ea3e89a7ffb7b8894e2c8eebfd8dd01f,640
SEC-MEDIA-0254,Amcu Willing To Move On Wage Demands Wants To Negotiate Directly With Ceos,2014,Engineering News,https://www.engineeringnews.co.za/article/amcu-willing-to-move-on-wage-demands-wants-to-negotiate-directly-with-ceos-2014-02-20,retrieved_extracted,trafilatura,957,4b759b2b255eb9ea52c0b91b151422b09baa851af8f4a843a38b156eb123687e,https://www.engineeringnews.co.za/article/amcu-willing-to-move-on-wage-demands-wants-to-negotiate-directly-with-ceos-2014-02-20,,07183781f4e879d4c0e0aa2f4ddd3dfacf49f8a6d86d0e82451f7c87edfc3379,957
SEC-MEDIA-0524,Shabangu Denies Encouraging Amplats To Sue Amcu,2014,Engineering News,https://www.engineeringnews.co.za/article/shabangu-denies-encouraging-amplats-to-sue-amcu-2014-02-21,retrieved_extracted,trafilatura,936,ccda67f9a42e7f9a0d22aee67d0fc5014189f5215db119cd63dd6dfeccb66b23,https://www.engineeringnews.co.za/article/shabangu-denies-encouraging-amplats-to-sue-amcu-2014-02-21,,8946b6776f044cf5fe850d0608db2e6f03992b536f64f6176d0aadf730eceb8a,936
DISC-MEDIA-0144,Marikana Commission The Long Game Reveals Itself,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-02-25-marikana-commission-the-long-game-reveals-itself/,retrieved_extracted,trafilatura,1480,0524d92badc91d6a2d42100eeee11c3aca62c0f5299702ac2dcc6539b7aaa00c,https://www.dailymaverick.co.za/article/2014-02-25-marikana-commission-the-long-game-reveals-itself/,,34338f2ddb3e0b41cd28b404f5d6d027889b0c6b338ddf951befd4feac09f770,1480
DISC-MEDIA-0448,Lonmin Denies Media Claims Of Rebuff By Marikana Community Over Equity,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-denies-media-claims-of-rebuff-by-marikana-community-over-equity-2014-02-28,retrieved_extracted,trafilatura,495,249fd01693a318c77ce65d6c616df268a6d45c79a2e0a6e06fcc7d404d74e6c8,https://www.engineeringnews.co.za/article/lonmin-denies-media-claims-of-rebuff-by-marikana-community-over-equity-2014-02-28,,5aeac2c9be02e78e3d7d7db6c77c43b08547af90a9572b5f5b82dc235a9fd685,493
SEC-MEDIA-0475,Platinum Bosses Plead With Amcu To Return To Work,2014,Engineering News,https://www.engineeringnews.co.za/article/platinum-bosses-plead-with-amcu-to-return-to-work-2014-02-28,retrieved_extracted,trafilatura,1528,68da58dafc3a6fa2ed2633f7d04a16b9cbc2bbf018f361b5cf503dfc565ddfdb,https://www.engineeringnews.co.za/article/platinum-bosses-plead-with-amcu-to-return-to-work-2014-02-28,,00c3c8fe499d3cc44f953715c0b7dcd7de55a3315c4dfaf5ade0a9cd2b44d65a,1528
SEC-MEDIA-0483,Platinum Producers Amcu To Resume Talks On Monday,2014,Engineering News,https://www.engineeringnews.co.za/article/platinum-producers-amcu-to-resume-talks-on-monday-2014-02-28,retrieved_extracted,trafilatura,386,21a495c0d9f5a15cf3b18a31219db6a2fb70eb9ec5aec1f4da8ac99936aa8ee4,https://www.engineeringnews.co.za/article/platinum-producers-amcu-to-resume-talks-on-monday-2014-02-28,,2c68277fbba9f1e11e30247e3688b1b5638f1083f0a469ee225fc5088390dab9,386
SEC-MEDIA-0206,Amcu Revised Demand Still Unaffordable,2014,Engineering News,https://www.engineeringnews.co.za/article/amcu-revised-demand-still-unaffordable-2014-03-05,retrieved_extracted,trafilatura,561,7defcc8b2336eda46fbac7b2cfee56a59515bf883caa5f9156150372804ab3d4,https://www.engineeringnews.co.za/article/amcu-revised-demand-still-unaffordable-2014-03-05,,419ad13b0bd25d3b592701d1e838126d5a197510a443e3e1b32def064dc80619,561
