record_id,stakeholder_group,criterion,matched_sentences,distinct_phrase_families,sentence_units,relevant_s1_f1,relevant_s2_f1,relevant_s2_f2,relevant_s3_f2
DISC-MEDIA-0185,government,NPV,0,0,60,false,false,false,false
DISC-MEDIA-0186,government,Community Infrastructure,0,0,52,false,false,false,false
DISC-MEDIA-0186,government,Geological Feasibility,1,1,52,true,false,false,false
DISC-MEDIA-0186,government,IRR,0,0,52,false,false,false,false
DISC-MEDIA-0186,government,Local Employment,5,3,52,true,true,true,true
DISC-MEDIA-0186,government,Market Stability,0,0,52,false,false,false,false
DISC-MEDIA-0186,government,NPV,0,0,52,false,false,false,false
DISC-MEDIA-0187,labour,Community Infrastructure,0,0,29,false,false,false,false
DISC-MEDIA-0187,labour,Geological Feasibility,0,0,29,false,false,false,false
DISC-MEDIA-0187,labour,IRR,0,0,29,false,false,false,false
DISC-MEDIA-0187,labour,Local Employment,5,1,29,true,true,false,false
DISC-MEDIA-0187,labour,Market Stability,0,0,29,false,false,false,false
DISC-MEDIA-0187,labour,NPV,0,0,29,false,false,false,false
DISC-MEDIA-0188,government,Community Infrastructure,0,0,49,false,false,false,false
DISC-MEDIA-0188,government,Geological Feasibility,0,0,49,false,false,false,false
DISC-MEDIA-0188,government,IRR,0,0,49,false,false,false,false
DISC-MEDIA-0188,government,Local Employment,2,3,49,true,true,true,false
DISC-MEDIA-0188,government,Market Stability,0,0,49,false,false,false,false
DISC-MEDIA-0188,government,NPV,0,0,49,false,false,false,false
DISC-MEDIA-0189,labour,Community Infrastructure,0,0,32,false,false,false,false
DISC-MEDIA-0189,labour,Geological Feasibility,0,0,32,false,false,false,false
DISC-MEDIA-0189,labour,IRR,0,0,32,false,false,false,false
DISC-MEDIA-0189,labour,Local Employment,3,2,32,true,true,true,true
DISC-MEDIA-0189,labour,Market Stability,0,0,32,false,false,false,false
DISC-MEDIA-0189,labour,NPV,0,0,32,false,false,false,false
DISC-MEDIA-0190,labour,Community Infrastructure,0,0,39,false,false,false,false
DISC-MEDIA-0190,labour,Geological Feasibility,0,0,39,false,false,false,false
DISC-MEDIA-0190,labour,IRR,0,0,39,false,false,false,false
DISC-MEDIA-0190,labour,Local Employment,5,3,39,true,true,true,true
DISC-MEDIA-0190,labour,Market Stability,0,0,39,false,false,false,false
DISC-MEDIA-0190,labour,NPV,0,0,39,false,false,false,false
DISC-MEDIA-0191,government,Community Infrastructure,0,0,32,false,false,false,false
DISC-MEDIA-0191,government,Geological Feasibility,0,0,32,false,false,false,false
DISC-MEDIA-0191,government,IRR,0,0,32,false,false,false,false
DISC-MEDIA-0191,government,Local Employment,3,2,32,true,true,true,true
DISC-MEDIA-0191,government,Market Stability,0,0,32,false,false,false,false
DISC-MEDIA-0191,government,NPV,0,0,32,false,false,false,false
DISC-MEDIA-0192,government,Community Infrastructure,2,2,64,true,true,true,false
DISC-MEDIA-0192,government,Geological Feasibility,2,1,64,true,true,false,false
DISC-MEDIA-0192,government,IRR,0,0,64,false,false,false,false
DISC-MEDIA-0192,government,Local Employment,9,5,64,true,true,true,true
DISC-MEDIA-0192,government,Market Stability,0,0,64,false,false,false,false
DISC-MEDIA-0192,government,NPV,0,0,64,false,false,false,false
DISC-MEDIA-0193,government,Community Infrastructure,0,0,36,false,false,false,false
DISC-MEDIA-0193,government,Geological Feasibility,0,0,36,false,false,false,false
DISC-MEDIA-0193,government,IRR,0,0,36,false,false,false,false
DISC-MEDIA-0193,government,Local Employment,4,3,36,true,true,true,true
DISC-MEDIA-0193,government,Market Stability,0,0,36,false,false,false,false
DISC-MEDIA-0193,government,NPV,0,0,36,false,false,false,false
DISC-MEDIA-0194,government,Community Infrastructure,1,2,65,true,false,false,false
DISC-MEDIA-0194,government,Geological Feasibility,0,0,65,false,false,false,false
DISC-MEDIA-0194,government,IRR,0,0,65,false,false,false,false
DISC-MEDIA-0194,government,Local Employment,8,4,65,true,true,true,true
DISC-MEDIA-0194,government,Market Stability,0,0,65,false,false,false,false
DISC-MEDIA-0194,government,NPV,0,0,65,false,false,false,false
DISC-MEDIA-0195,government,Community Infrastructure,0,0,58,false,false,false,false
DISC-MEDIA-0195,government,Geological Feasibility,0,0,58,false,false,false,false
DISC-MEDIA-0195,government,IRR,0,0,58,false,false,false,false
DISC-MEDIA-0195,government,Local Employment,6,4,58,true,true,true,true
DISC-MEDIA-0195,government,Market Stability,0,0,58,false,false,false,false
DISC-MEDIA-0195,government,NPV,0,0,58,false,false,false,false
DISC-MEDIA-0196,labour,Community Infrastructure,1,1,53,true,false,false,false
DISC-MEDIA-0196,labour,Geological Feasibility,0,0,53,false,false,false,false
DISC-MEDIA-0196,labour,IRR,0,0,53,false,false,false,false
DISC-MEDIA-0196,labour,Local Employment,3,2,53,true,true,true,true
DISC-MEDIA-0196,labour,Market Stability,0,0,53,false,false,false,false
DISC-MEDIA-0196,labour,NPV,0,0,53,false,false,false,false
DISC-MEDIA-0197,investor,Community Infrastructure,6,6,42,true,true,true,true
DISC-MEDIA-0197,investor,Geological Feasibility,1,1,42,true,false,false,false
DISC-MEDIA-0197,investor,IRR,0,0,42,false,false,false,false
DISC-MEDIA-0197,investor,Local Employment,4,3,42,true,true,true,true
DISC-MEDIA-0197,investor,Market Stability,0,0,42,false,false,false,false
DISC-MEDIA-0197,investor,NPV,0,0,42,false,false,false,false
DISC-MEDIA-0199,government,Community Infrastructure,0,0,60,false,false,false,false
DISC-MEDIA-0199,government,Geological Feasibility,0,0,60,false,false,false,false
DISC-MEDIA-0199,government,IRR,0,0,60,false,false,false,false
DISC-MEDIA-0199,government,Local Employment,11,4,60,true,true,true,true
DISC-MEDIA-0199,government,Market Stability,0,0,60,false,false,false,false
DISC-MEDIA-0199,government,NPV,0,0,60,false,false,false,false
DISC-MEDIA-0200,government,Community Infrastructure,0,0,41,false,false,false,false
DISC-MEDIA-0200,government,Geological Feasibility,1,1,41,true,false,false,false
DISC-MEDIA-0200,government,IRR,0,0,41,false,false,false,false
DISC-MEDIA-0200,government,Local Employment,1,1,41,true,false,false,false
DISC-MEDIA-0200,government,Market Stability,0,0,41,false,false,false,false
DISC-MEDIA-0200,government,NPV,0,0,41,false,false,false,false
DISC-MEDIA-0201,government,Community Infrastructure,0,0,73,false,false,false,false
DISC-MEDIA-0201,government,Geological Feasibility,0,0,73,false,false,false,false
DISC-MEDIA-0201,government,IRR,0,0,73,false,false,false,false
DISC-MEDIA-0201,government,Local Employment,2,2,73,true,true,true,false
DISC-MEDIA-0201,government,Market Stability,0,0,73,false,false,false,false
DISC-MEDIA-0201,government,NPV,0,0,73,false,false,false,false
DISC-MEDIA-0202,government,Community Infrastructure,0,0,24,false,false,false,false
DISC-MEDIA-0202,government,Geological Feasibility,0,0,24,false,false,false,false
DISC-MEDIA-0202,government,IRR,0,0,24,false,false,false,false
DISC-MEDIA-0202,government,Local Employment,1,1,24,true,false,false,false
DISC-MEDIA-0202,government,Market Stability,0,0,24,false,false,false,false
DISC-MEDIA-0202,government,NPV,0,0,24,false,false,false,false
DISC-MEDIA-0203,government,Community Infrastructure,2,2,40,true,true,true,false
DISC-MEDIA-0203,government,Geological Feasibility,1,1,40,true,false,false,false
DISC-MEDIA-0203,government,IRR,0,0,40,false,false,false,false
DISC-MEDIA-0203,government,Local Employment,9,4,40,true,true,true,true
DISC-MEDIA-0203,government,Market Stability,0,0,40,false,false,false,false
DISC-MEDIA-0203,government,NPV,0,0,40,false,false,false,false
DISC-MEDIA-0204,government,Community Infrastructure,0,0,51,false,false,false,false
DISC-MEDIA-0204,government,Geological Feasibility,2,1,51,true,true,false,false
DISC-MEDIA-0204,government,IRR,0,0,51,false,false,false,false
DISC-MEDIA-0204,government,Local Employment,9,3,51,true,true,true,true
DISC-MEDIA-0204,government,Market Stability,0,0,51,false,false,false,false
DISC-MEDIA-0204,government,NPV,0,0,51,false,false,false,false
DISC-MEDIA-0205,labour,Community Infrastructure,0,0,31,false,false,false,false
DISC-MEDIA-0205,labour,Geological Feasibility,0,0,31,false,false,false,false
DISC-MEDIA-0205,labour,IRR,0,0,31,false,false,false,false
DISC-MEDIA-0205,labour,Local Employment,6,4,31,true,true,true,true
DISC-MEDIA-0205,labour,Market Stability,1,1,31,true,false,false,false
DISC-MEDIA-0205,labour,NPV,0,0,31,false,false,false,false
DISC-MEDIA-0206,community,Community Infrastructure,17,8,49,true,true,true,true
DISC-MEDIA-0206,community,Geological Feasibility,0,0,49,false,false,false,false
DISC-MEDIA-0206,community,IRR,0,0,49,false,false,false,false
DISC-MEDIA-0206,community,Local Employment,5,3,49,true,true,true,true
DISC-MEDIA-0206,community,Market Stability,0,0,49,false,false,false,false
DISC-MEDIA-0206,community,NPV,0,0,49,false,false,false,false
DISC-MEDIA-0207,government,Community Infrastructure,11,1,56,true,true,false,false
DISC-MEDIA-0207,government,Geological Feasibility,0,0,56,false,false,false,false
DISC-MEDIA-0207,government,IRR,0,0,56,false,false,false,false
DISC-MEDIA-0207,government,Local Employment,0,0,56,false,false,false,false
DISC-MEDIA-0207,government,Market Stability,0,0,56,false,false,false,false
DISC-MEDIA-0207,government,NPV,0,0,56,false,false,false,false
DISC-MEDIA-0208,government,Community Infrastructure,0,0,39,false,false,false,false
DISC-MEDIA-0208,government,Geological Feasibility,0,0,39,false,false,false,false
DISC-MEDIA-0208,government,IRR,0,0,39,false,false,false,false
DISC-MEDIA-0208,government,Local Employment,3,1,39,true,true,false,false
DISC-MEDIA-0208,government,Market Stability,0,0,39,false,false,false,false
DISC-MEDIA-0208,government,NPV,0,0,39,false,false,false,false
DISC-MEDIA-0209,government,Community Infrastructure,2,2,36,true,true,true,false
DISC-MEDIA-0209,government,Geological Feasibility,0,0,36,false,false,false,false
DISC-MEDIA-0209,government,IRR,0,0,36,false,false,false,false
DISC-MEDIA-0209,government,Local Employment,5,1,36,true,true,false,false
DISC-MEDIA-0209,government,Market Stability,0,0,36,false,false,false,false
DISC-MEDIA-0209,government,NPV,0,0,36,false,false,false,false
DISC-MEDIA-0210,government,Community Infrastructure,1,1,46,true,false,false,false
DISC-MEDIA-0210,government,Geological Feasibility,0,0,46,false,false,false,false
DISC-MEDIA-0210,government,IRR,0,0,46,false,false,false,false
DISC-MEDIA-0210,government,Local Employment,7,1,46,true,true,false,false
DISC-MEDIA-0210,government,Market Stability,0,0,46,false,false,false,false
DISC-MEDIA-0210,government,NPV,0,0,46,false,false,false,false
DISC-MEDIA-0211,labour,Community Infrastructure,0,0,92,false,false,false,false
DISC-MEDIA-0211,labour,Geological Feasibility,0,0,92,false,false,false,false
DISC-MEDIA-0211,labour,IRR,0,0,92,false,false,false,false
DISC-MEDIA-0211,labour,Local Employment,22,6,92,true,true,true,true
DISC-MEDIA-0211,labour,Market Stability,0,0,92,false,false,false,false
DISC-MEDIA-0211,labour,NPV,0,0,92,false,false,false,false
DISC-MEDIA-0212,government,Community Infrastructure,0,0,37,false,false,false,false
DISC-MEDIA-0212,government,Geological Feasibility,0,0,37,false,false,false,false
DISC-MEDIA-0212,government,IRR,0,0,37,false,false,false,false
DISC-MEDIA-0212,government,Local Employment,8,2,37,true,true,true,true
DISC-MEDIA-0212,government,Market Stability,0,0,37,false,false,false,false
DISC-MEDIA-0212,government,NPV,0,0,37,false,false,false,false
DISC-MEDIA-0213,government,Community Infrastructure,1,1,25,true,false,false,false
DISC-MEDIA-0213,government,Geological Feasibility,0,0,25,false,false,false,false
DISC-MEDIA-0213,government,IRR,0,0,25,false,false,false,false
DISC-MEDIA-0213,government,Local Employment,7,2,25,true,true,true,true
DISC-MEDIA-0213,government,Market Stability,0,0,25,false,false,false,false
DISC-MEDIA-0213,government,NPV,0,0,25,false,false,false,false
DISC-MEDIA-0214,government,Community Infrastructure,0,0,40,false,false,false,false
DISC-MEDIA-0214,government,Geological Feasibility,0,0,40,false,false,false,false
DISC-MEDIA-0214,government,IRR,0,0,40,false,false,false,false
DISC-MEDIA-0214,government,Local Employment,7,3,40,true,true,true,true
DISC-MEDIA-0214,government,Market Stability,0,0,40,false,false,false,false
DISC-MEDIA-0214,government,NPV,0,0,40,false,false,false,false
DISC-MEDIA-0215,government,Community Infrastructure,0,0,26,false,false,false,false
DISC-MEDIA-0215,government,Geological Feasibility,0,0,26,false,false,false,false
DISC-MEDIA-0215,government,IRR,0,0,26,false,false,false,false
DISC-MEDIA-0215,government,Local Employment,5,3,26,true,true,true,true
DISC-MEDIA-0215,government,Market Stability,0,0,26,false,false,false,false
DISC-MEDIA-0215,government,NPV,0,0,26,false,false,false,false
DISC-MEDIA-0216,government,Community Infrastructure,0,0,35,false,false,false,false
DISC-MEDIA-0216,government,Geological Feasibility,0,0,35,false,false,false,false
DISC-MEDIA-0216,government,IRR,0,0,35,false,false,false,false
DISC-MEDIA-0216,government,Local Employment,3,1,35,true,true,false,false
DISC-MEDIA-0216,government,Market Stability,0,0,35,false,false,false,false
DISC-MEDIA-0216,government,NPV,0,0,35,false,false,false,false
DISC-MEDIA-0217,government,Community Infrastructure,1,1,61,true,false,false,false
DISC-MEDIA-0217,government,Geological Feasibility,0,0,61,false,false,false,false
DISC-MEDIA-0217,government,IRR,0,0,61,false,false,false,false
DISC-MEDIA-0217,government,Local Employment,8,5,61,true,true,true,true
DISC-MEDIA-0217,government,Market Stability,0,0,61,false,false,false,false
DISC-MEDIA-0217,government,NPV,0,0,61,false,false,false,false
DISC-MEDIA-0218,government,Community Infrastructure,3,2,71,true,true,true,true
DISC-MEDIA-0218,government,Geological Feasibility,0,0,71,false,false,false,false
DISC-MEDIA-0218,government,IRR,0,0,71,false,false,false,false
DISC-MEDIA-0218,government,Local Employment,8,3,71,true,true,true,true
DISC-MEDIA-0218,government,Market Stability,0,0,71,false,false,false,false
DISC-MEDIA-0218,government,NPV,0,0,71,false,false,false,false
DISC-MEDIA-0220,labour,Community Infrastructure,2,1,52,true,true,false,false
DISC-MEDIA-0220,labour,Geological Feasibility,0,0,52,false,false,false,false
DISC-MEDIA-0220,labour,IRR,0,0,52,false,false,false,false
DISC-MEDIA-0220,labour,Local Employment,10,4,52,true,true,true,true
DISC-MEDIA-0220,labour,Market Stability,0,0,52,false,false,false,false
DISC-MEDIA-0220,labour,NPV,0,0,52,false,false,false,false
DISC-MEDIA-0221,labour,Community Infrastructure,0,0,59,false,false,false,false
DISC-MEDIA-0221,labour,Geological Feasibility,0,0,59,false,false,false,false
DISC-MEDIA-0221,labour,IRR,0,0,59,false,false,false,false
DISC-MEDIA-0221,labour,Local Employment,20,6,59,true,true,true,true
DISC-MEDIA-0221,labour,Market Stability,0,0,59,false,false,false,false
DISC-MEDIA-0221,labour,NPV,0,0,59,false,false,false,false
DISC-MEDIA-0222,government,Community Infrastructure,13,2,43,true,true,true,true
DISC-MEDIA-0222,government,Geological Feasibility,0,0,43,false,false,false,false
DISC-MEDIA-0222,government,IRR,0,0,43,false,false,false,false
DISC-MEDIA-0222,government,Local Employment,12,5,43,true,true,true,true
DISC-MEDIA-0222,government,Market Stability,0,0,43,false,false,false,false
DISC-MEDIA-0222,government,NPV,0,0,43,false,false,false,false
DISC-MEDIA-0223,investor,Community Infrastructure,9,4,37,true,true,true,true
DISC-MEDIA-0223,investor,Geological Feasibility,1,1,37,true,false,false,false
DISC-MEDIA-0223,investor,IRR,0,0,37,false,false,false,false
DISC-MEDIA-0223,investor,Local Employment,3,2,37,true,true,true,true
DISC-MEDIA-0223,investor,Market Stability,0,0,37,false,false,false,false
DISC-MEDIA-0223,investor,NPV,0,0,37,false,false,false,false
DISC-MEDIA-0224,government,Community Infrastructure,2,2,60,true,true,true,false
DISC-MEDIA-0224,government,Geological Feasibility,1,1,60,true,false,false,false
DISC-MEDIA-0224,government,IRR,0,0,60,false,false,false,false
DISC-MEDIA-0224,government,Local Employment,9,5,60,true,true,true,true
DISC-MEDIA-0224,government,Market Stability,0,0,60,false,false,false,false
DISC-MEDIA-0224,government,NPV,0,0,60,false,false,false,false
DISC-MEDIA-0226,investor,Community Infrastructure,1,1,61,true,false,false,false
DISC-MEDIA-0226,investor,Geological Feasibility,0,0,61,false,false,false,false
DISC-MEDIA-0226,investor,IRR,0,0,61,false,false,false,false
DISC-MEDIA-0226,investor,Local Employment,4,2,61,true,true,true,true
DISC-MEDIA-0226,investor,Market Stability,0,0,61,false,false,false,false
DISC-MEDIA-0226,investor,NPV,0,0,61,false,false,false,false
DISC-MEDIA-0227,government,Community Infrastructure,3,2,36,true,true,true,true
DISC-MEDIA-0227,government,Geological Feasibility,0,0,36,false,false,false,false
DISC-MEDIA-0227,government,IRR,0,0,36,false,false,false,false
DISC-MEDIA-0227,government,Local Employment,2,2,36,true,true,true,false
DISC-MEDIA-0227,government,Market Stability,0,0,36,false,false,false,false
DISC-MEDIA-0227,government,NPV,0,0,36,false,false,false,false
DISC-MEDIA-0230,government,Community Infrastructure,2,1,24,true,true,false,false
DISC-MEDIA-0230,government,Geological Feasibility,0,0,24,false,false,false,false
DISC-MEDIA-0230,government,IRR,0,0,24,false,false,false,false
DISC-MEDIA-0230,government,Local Employment,1,1,24,true,false,false,false
DISC-MEDIA-0230,government,Market Stability,0,0,24,false,false,false,false
DISC-MEDIA-0230,government,NPV,0,0,24,false,false,false,false
DISC-MEDIA-0231,government,Community Infrastructure,6,3,40,true,true,true,true
DISC-MEDIA-0231,government,Geological Feasibility,0,0,40,false,false,false,false
DISC-MEDIA-0231,government,IRR,0,0,40,false,false,false,false
DISC-MEDIA-0231,government,Local Employment,0,0,40,false,false,false,false
DISC-MEDIA-0231,government,Market Stability,0,0,40,false,false,false,false
DISC-MEDIA-0231,government,NPV,0,0,40,false,false,false,false
DISC-MEDIA-0232,government,Community Infrastructure,2,1,67,true,true,false,false
DISC-MEDIA-0232,government,Geological Feasibility,1,1,67,true,false,false,false
DISC-MEDIA-0232,government,IRR,0,0,67,false,false,false,false
DISC-MEDIA-0232,government,Local Employment,9,3,67,true,true,true,true
DISC-MEDIA-0232,government,Market Stability,0,0,67,false,false,false,false
DISC-MEDIA-0232,government,NPV,0,0,67,false,false,false,false
DISC-MEDIA-0233,labour,Community Infrastructure,0,0,13,false,false,false,false
DISC-MEDIA-0233,labour,Geological Feasibility,0,0,13,false,false,false,false
DISC-MEDIA-0233,labour,IRR,0,0,13,false,false,false,false
DISC-MEDIA-0233,labour,Local Employment,2,1,13,true,true,false,false
DISC-MEDIA-0233,labour,Market Stability,0,0,13,false,false,false,false
DISC-MEDIA-0233,labour,NPV,0,0,13,false,false,false,false
DISC-MEDIA-0234,government,Community Infrastructure,0,0,52,false,false,false,false
DISC-MEDIA-0234,government,Geological Feasibility,0,0,52,false,false,false,false
DISC-MEDIA-0234,government,IRR,0,0,52,false,false,false,false
DISC-MEDIA-0234,government,Local Employment,6,3,52,true,true,true,true
DISC-MEDIA-0234,government,Market Stability,0,0,52,false,false,false,false
DISC-MEDIA-0234,government,NPV,0,0,52,false,false,false,false
DISC-MEDIA-0235,community,Community Infrastructure,0,0,52,false,false,false,false
DISC-MEDIA-0235,community,Geological Feasibility,1,1,52,true,false,false,false
DISC-MEDIA-0235,community,IRR,0,0,52,false,false,false,false
DISC-MEDIA-0235,community,Local Employment,2,2,52,true,true,true,false
DISC-MEDIA-0235,community,Market Stability,0,0,52,false,false,false,false
DISC-MEDIA-0235,community,NPV,0,0,52,false,false,false,false
DISC-MEDIA-0236,labour,Community Infrastructure,1,3,75,true,false,false,false
DISC-MEDIA-0236,labour,Geological Feasibility,0,0,75,false,false,false,false
DISC-MEDIA-0236,labour,IRR,0,0,75,false,false,false,false
DISC-MEDIA-0236,labour,Local Employment,13,3,75,true,true,true,true
DISC-MEDIA-0236,labour,Market Stability,0,0,75,false,false,false,false
DISC-MEDIA-0236,labour,NPV,0,0,75,false,false,false,false
DISC-MEDIA-0237,government,Community Infrastructure,0,0,54,false,false,false,false
DISC-MEDIA-0237,government,Geological Feasibility,1,1,54,true,false,false,false
DISC-MEDIA-0237,government,IRR,0,0,54,false,false,false,false
DISC-MEDIA-0237,government,Local Employment,3,3,54,true,true,true,true
DISC-MEDIA-0237,government,Market Stability,0,0,54,false,false,false,false
DISC-MEDIA-0237,government,NPV,0,0,54,false,false,false,false
DISC-MEDIA-0238,government,Community Infrastructure,0,0,39,false,false,false,false
DISC-MEDIA-0238,government,Geological Feasibility,0,0,39,false,false,false,false
DISC-MEDIA-0238,government,IRR,0,0,39,false,false,false,false
DISC-MEDIA-0238,government,Local Employment,4,2,39,true,true,true,true
DISC-MEDIA-0238,government,Market Stability,0,0,39,false,false,false,false
DISC-MEDIA-0238,government,NPV,0,0,39,false,false,false,false
DISC-MEDIA-0239,labour,Community Infrastructure,0,0,21,false,false,false,false
DISC-MEDIA-0239,labour,Geological Feasibility,0,0,21,false,false,false,false
DISC-MEDIA-0239,labour,IRR,0,0,21,false,false,false,false
DISC-MEDIA-0239,labour,Local Employment,1,1,21,true,false,false,false
DISC-MEDIA-0239,labour,Market Stability,0,0,21,false,false,false,false
DISC-MEDIA-0239,labour,NPV,0,0,21,false,false,false,false
DISC-MEDIA-0240,NGO,Community Infrastructure,1,1,37,true,false,false,false
DISC-MEDIA-0240,NGO,Geological Feasibility,0,0,37,false,false,false,false
DISC-MEDIA-0240,NGO,IRR,0,0,37,false,false,false,false
DISC-MEDIA-0240,NGO,Local Employment,0,0,37,false,false,false,false
DISC-MEDIA-0240,NGO,Market Stability,0,0,37,false,false,false,false
DISC-MEDIA-0240,NGO,NPV,0,0,37,false,false,false,false
DISC-MEDIA-0243,community,Community Infrastructure,16,4,60,true,true,true,true
DISC-MEDIA-0243,community,Geological Feasibility,0,0,60,false,false,false,false
DISC-MEDIA-0243,community,IRR,0,0,60,false,false,false,false
DISC-MEDIA-0243,community,Local Employment,0,0,60,false,false,false,false
DISC-MEDIA-0243,community,Market Stability,0,0,60,false,false,false,false
DISC-MEDIA-0243,community,NPV,0,0,60,false,false,false,false
DISC-MEDIA-0244,government,Community Infrastructure,1,1,57,true,false,false,false
DISC-MEDIA-0244,government,Geological Feasibility,0,0,57,false,false,false,false
DISC-MEDIA-0244,government,IRR,0,0,57,false,false,false,false
DISC-MEDIA-0244,government,Local Employment,1,1,57,true,false,false,false
DISC-MEDIA-0244,government,Market Stability,0,0,57,false,false,false,false
DISC-MEDIA-0244,government,NPV,0,0,57,false,false,false,false
DISC-MEDIA-0245,government,Community Infrastructure,15,2,55,true,true,true,true
DISC-MEDIA-0245,government,Geological Feasibility,0,0,55,false,false,false,false
DISC-MEDIA-0245,government,IRR,0,0,55,false,false,false,false
DISC-MEDIA-0245,government,Local Employment,0,0,55,false,false,false,false
DISC-MEDIA-0245,government,Market Stability,0,0,55,false,false,false,false
DISC-MEDIA-0245,government,NPV,0,0,55,false,false,false,false
DISC-MEDIA-0247,government,Community Infrastructure,1,1,37,true,false,false,false
DISC-MEDIA-0247,government,Geological Feasibility,0,0,37,false,false,false,false
DISC-MEDIA-0247,government,IRR,0,0,37,false,false,false,false
DISC-MEDIA-0247,government,Local Employment,0,0,37,false,false,false,false
DISC-MEDIA-0247,government,Market Stability,0,0,37,false,false,false,false
DISC-MEDIA-0247,government,NPV,0,0,37,false,false,false,false
DISC-MEDIA-0248,government,Community Infrastructure,2,2,39,true,true,true,false
DISC-MEDIA-0248,government,Geological Feasibility,0,0,39,false,false,false,false
DISC-MEDIA-0248,government,IRR,0,0,39,false,false,false,false
DISC-MEDIA-0248,government,Local Employment,2,1,39,true,true,false,false
DISC-MEDIA-0248,government,Market Stability,0,0,39,false,false,false,false
DISC-MEDIA-0248,government,NPV,0,0,39,false,false,false,false
DISC-MEDIA-0249,government,Community Infrastructure,1,1,43,true,false,false,false
DISC-MEDIA-0249,government,Geological Feasibility,0,0,43,false,false,false,false
DISC-MEDIA-0249,government,IRR,0,0,43,false,false,false,false
DISC-MEDIA-0249,government,Local Employment,0,0,43,false,false,false,false
DISC-MEDIA-0249,government,Market Stability,0,0,43,false,false,false,false
DISC-MEDIA-0249,government,NPV,0,0,43,false,false,false,false
DISC-MEDIA-0251,labour,Community Infrastructure,0,0,69,false,false,false,false
DISC-MEDIA-0251,labour,Geological Feasibility,0,0,69,false,false,false,false
DISC-MEDIA-0251,labour,IRR,0,0,69,false,false,false,false
DISC-MEDIA-0251,labour,Local Employment,6,2,69,true,true,true,true
DISC-MEDIA-0251,labour,Market Stability,0,0,69,false,false,false,false
DISC-MEDIA-0251,labour,NPV,0,0,69,false,false,false,false
DISC-MEDIA-0252,investor,Community Infrastructure,2,3,62,true,true,true,false
DISC-MEDIA-0252,investor,Geological Feasibility,0,0,62,false,false,false,false
DISC-MEDIA-0252,investor,IRR,0,0,62,false,false,false,false
DISC-MEDIA-0252,investor,Local Employment,0,0,62,false,false,false,false
DISC-MEDIA-0252,investor,Market Stability,0,0,62,false,false,false,false
DISC-MEDIA-0252,investor,NPV,0,0,62,false,false,false,false
DISC-MEDIA-0253,labour,Community Infrastructure,0,0,38,false,false,false,false
DISC-MEDIA-0253,labour,Geological Feasibility,0,0,38,false,false,false,false
DISC-MEDIA-0253,labour,IRR,0,0,38,false,false,false,false
DISC-MEDIA-0253,labour,Local Employment,2,1,38,true,true,false,false
DISC-MEDIA-0253,labour,Market Stability,0,0,38,false,false,false,false
DISC-MEDIA-0253,labour,NPV,0,0,38,false,false,false,false
DISC-MEDIA-0254,government,Community Infrastructure,0,0,9,false,false,false,false
DISC-MEDIA-0254,government,Geological Feasibility,0,0,9,false,false,false,false
DISC-MEDIA-0254,government,IRR,0,0,9,false,false,false,false
DISC-MEDIA-0254,government,Local Employment,1,1,9,true,false,false,false
DISC-MEDIA-0254,government,Market Stability,0,0,9,false,false,false,false
DISC-MEDIA-0254,government,NPV,0,0,9,false,false,false,false
DISC-MEDIA-0255,community,Community Infrastructure,11,7,39,true,true,true,true
DISC-MEDIA-0255,community,Geological Feasibility,1,1,39,true,false,false,false
DISC-MEDIA-0255,community,IRR,0,0,39,false,false,false,false
DISC-MEDIA-0255,community,Local Employment,6,3,39,true,true,true,true
DISC-MEDIA-0255,community,Market Stability,0,0,39,false,false,false,false
DISC-MEDIA-0255,community,NPV,0,0,39,false,false,false,false
DISC-MEDIA-0256,government,Community Infrastructure,1,1,34,true,false,false,false
DISC-MEDIA-0256,government,Geological Feasibility,0,0,34,false,false,false,false
DISC-MEDIA-0256,government,IRR,0,0,34,false,false,false,false
DISC-MEDIA-0256,government,Local Employment,0,0,34,false,false,false,false
DISC-MEDIA-0256,government,Market Stability,0,0,34,false,false,false,false
DISC-MEDIA-0256,government,NPV,0,0,34,false,false,false,false
DISC-MEDIA-0257,investor,Community Infrastructure,13,2,30,true,true,true,true
DISC-MEDIA-0257,investor,Geological Feasibility,2,1,30,true,true,false,false
DISC-MEDIA-0257,investor,IRR,0,0,30,false,false,false,false
DISC-MEDIA-0257,investor,Local Employment,4,3,30,true,true,true,true
DISC-MEDIA-0257,investor,Market Stability,0,0,30,false,false,false,false
DISC-MEDIA-0257,investor,NPV,0,0,30,false,false,false,false
DISC-MEDIA-0258,investor,Community Infrastructure,19,2,35,true,true,true,true
DISC-MEDIA-0258,investor,Geological Feasibility,3,1,35,true,true,false,false
DISC-MEDIA-0258,investor,IRR,0,0,35,false,false,false,false
DISC-MEDIA-0258,investor,Local Employment,5,3,35,true,true,true,true
DISC-MEDIA-0258,investor,Market Stability,0,0,35,false,false,false,false
DISC-MEDIA-0258,investor,NPV,0,0,35,false,false,false,false
DISC-MEDIA-0259,investor,Community Infrastructure,0,0,34,false,false,false,false
DISC-MEDIA-0259,investor,Geological Feasibility,0,0,34,false,false,false,false
DISC-MEDIA-0259,investor,IRR,0,0,34,false,false,false,false
DISC-MEDIA-0259,investor,Local Employment,1,1,34,true,false,false,false
DISC-MEDIA-0259,investor,Market Stability,2,2,34,true,true,true,false
