record_id,stakeholder_group,status,method,words,text_sha256,error
DISC-MEDIA-0414,community,retrieved_extracted,trafilatura,794,91e3281bf966ceb079ffc65d09fbc9f144cd960d1d0a45a79c53c3202734b0d0,
DISC-MEDIA-0415,investor,retrieved_extracted,trafilatura,528,9292e69d5293035b35826acc76b9e0ea717ad8949f728cbba08472bad7e57f49,
DISC-MEDIA-0420,investor,retrieved_extracted,trafilatura,571,21effcbc4f0af8a30d20560227ea1541117d4a2c433f6e2b81191e5695cd4075,
DISC-MEDIA-0431,investor,retrieved_extracted,trafilatura,1172,0e389ad7a41e7c529d9c90d4262eb5791420aa913626f88c13bfd027862c35c8,
DISC-MEDIA-0433,investor,retrieved_extracted,trafilatura,574,babae38c15649751a3416732387d60a64c123ee576443580408fbc964537222a,
DISC-MEDIA-0434,investor,retrieved_extracted,trafilatura,486,31b5338e058c33823bc0d09a6cd9ce1c416c87aa3b85e29c651e1bd7bed76eb0,
DISC-MEDIA-0441,investor,retrieved_extracted,trafilatura,441,c0dc0335afa5c970b5577216b89b9193f9c9c3a089317b09d55d3705deef13b7,
DISC-MEDIA-0447,investor,retrieved_extracted,trafilatura,668,43b730a22dbe6edd88d5a64bd15847102a109b4b88627098845bc46e3e079491,
DISC-MEDIA-0449,investor,retrieved_extracted,trafilatura,577,6c1b4e2131c2ae34ad63cf30481a13474b50000c84d8de2a20b0a8c56645bc7c,
DISC-MEDIA-0463,investor,retrieved_extracted,trafilatura,603,6a75d974ff00ed1f40904d1b835fd293116931edaef0b00a037be1cbc3ce8ca9,
DISC-MEDIA-0466,investor,retrieved_extracted,trafilatura,747,c9616743852eab02e856c69a6fdff46d866e3ed6ac5447c7e33ea5a8c9aa366e,
DISC-MEDIA-0470,investor,retrieved_extracted,trafilatura,669,4d25532cc7144d6148c4132db95470b78bf8d84e5e6d86252fda8d4e941ccffb,
DISC-MEDIA-0471,investor,retrieved_extracted,trafilatura,898,08f093c41b22f2c93d93eb7591047e9fb51a87849d05c2514e7475188ef6ff02,
DISC-MEDIA-0476,investor,retrieved_extracted,trafilatura,427,2f9c25b362167103bf6d5457adc350cecfa3c8b0b27c04aa95c05906ec65611c,
DISC-MEDIA-0481,investor,retrieved_extracted,trafilatura,1270,0ffca231a23cddbde00ebdc7a147d09f703a52ad06e7ce9750a08ff6498caddb,
DISC-MEDIA-0493,investor,retrieved_extracted,trafilatura,581,29654205f94658e0b84042de602e508143bca3cfcba96b3f4c340911b64a1b35,
DISC-MEDIA-0502,investor,retrieved_extracted,trafilatura,805,b29e5039bd2bb6cd508bfd4c0c5d279b4a1b5205b276a741c3189d2c5bda95cb,
DISC-MEDIA-0503,investor,retrieved_extracted,trafilatura,847,6c62d28c8f99b54860e9d6f8f035443885952acdb2322a55abf2982372bd9d78,
DISC-MEDIA-0512,investor,retrieved_extracted,trafilatura,789,00a642c1da7c5a657b1fda1c31e7781b0e21611edb2101c4bc34886dc73a3076,
DISC-MEDIA-0518,labour,retrieved_extracted,trafilatura,793,f1b454e73e779a0624625df019f8cea5e1e575c01b91e38260b25d3b942e4df5,
DISC-MEDIA-0531,labour,retrieved_extracted,trafilatura,553,6f18d48727a821dfd6c11f20a529d6d8321a60e8b55ddd94d573f78d3ce40010,
DISC-MEDIA-0533,investor,retrieved_extracted,trafilatura,624,3df79825899b92496908001b87094deec1924ad177c687b9d97ec936854925cb,
DISC-MEDIA-0548,investor,retrieved_extracted,trafilatura,1387,94976b85778bcb2112291d3749be5f4801a22cd6c19073a6e92f61990a558d49,
DISC-MEDIA-0553,government,retrieved_extracted,trafilatura,700,a4cee567135b1995792f0a7bc66cd42762240315588210d2c172cc705dc40ef2,
DISC-MEDIA-0555,government,retrieved_extracted,trafilatura,502,b0ad86063b5f6bc94b4352b07bac377172085cc9e2f35fea668f477cd2fcb593,
DISC-MEDIA-0557,government,retrieved_extracted,trafilatura,650,cf810a1e1c182c9235b315fe21f1606b8be625c0ae6207d1665bd87e3bd2dade,
DISC-MEDIA-0558,government,retrieved_extracted,trafilatura,608,3437129958cc36058fd5bc5e75b95ae9c40afe44731ec5a76b4bb47632dd0c2c,
DISC-MEDIA-0564,government,retrieved_extracted,trafilatura,462,ded1dfdcc9c29f567cead9cb7c0be7ad018691ba4b210a6c2ab718fac2505def,
DISC-MEDIA-0565,investor,retrieved_extracted,trafilatura,732,1acb12a5755c47760c451cf62f60c817c521f4a4790a4cea0cbf318d2a87bc57,
DISC-MEDIA-0567,government,retrieved_extracted,trafilatura,580,f20eb66bb1f2e852183e29bab6c1e9bbb203fd131b072fe8bb266f9f6b47d066,
DISC-MEDIA-0569,government,retrieved_extracted,trafilatura,761,9c6f36f17c09419ca92da2a742c33de7650f97d95beed52d1b28c8b71cec3567,
DISC-MEDIA-0570,labour,retrieved_extracted,trafilatura,617,a521244bcc4799117fe8e02b1a791a537e87eb935e430230b6e0f0113aaff875,
DISC-MEDIA-0571,labour,retrieved_extracted,trafilatura,555,0196247bd16703b2356ca26b62e2873857b93230a8cba035b9a5ea4d833d7c50,
DISC-MEDIA-0572,investor,retrieved_extracted,trafilatura,691,e1f12e68430b21cab13379066fbc9a3329f3230f8eea044943b4eb539b791314,
DISC-MEDIA-0574,investor,retrieved_extracted,trafilatura,1019,65ed91f8e88497ef236cebf10282b37d1e1a6eba61a4dffe7c831314708f00b5,
DISC-MEDIA-0576,government,retrieved_extracted,trafilatura,906,dc04f9a81a13a1497fe6a7c5cbd950f24d45479063ed68857df672aba0cee3ab,
DISC-MEDIA-0577,government,retrieved_extracted,trafilatura,1075,9dc7ac5bdf4f0c29c6227dfc485b20eec04df71f43bb36297ab765a40ec5a80b,
DISC-MEDIA-0583,investor,retrieved_extracted,trafilatura,1120,bc33ea1e530165c493e42ae2d3273db44d22d1722412437f6177b699445a4237,
DISC-MEDIA-0584,government,retrieved_extracted,trafilatura,641,87e6125bf1cc5f114f898e1c3a614298930cb3868fffae85d746158c218a6e6d,
DISC-MEDIA-0591,labour,retrieved_extracted,trafilatura,602,15764e7804957d07838be7660a1fdc3d5fb449ac46fa81c8bfa017bfc60889f7,
DISC-MEDIA-0593,labour,retrieved_extracted,trafilatura,532,f12d40a7e1ca345aa47fc64be449144000ae1e4e154c7a4952cac7cdf969b8d3,
DISC-MEDIA-0594,labour,retrieved_extracted,trafilatura,750,28d2fb7d7d1375faa03f021ee0ba35524a1c6a329e064edd7884ce718e91775a,
DISC-MEDIA-0598,government,retrieved_extracted,trafilatura,834,5f90b39db206f18abc48e7c1e527747c3d22e9f21ee1d99011891aeefe851888,
DISC-MEDIA-0599,government,retrieved_extracted,trafilatura,1029,dac948483656d0f9c4705fe646e42f40b76cd4b8e8d430a6bb10041964e71083,
DISC-MEDIA-0601,investor,retrieved_extracted,trafilatura,772,7aab2a163294328ed9dc0a60af389c815af1c4f59fbd91fc00aafb050603c047,
DISC-MEDIA-0606,labour,retrieved_extracted,trafilatura,1229,71ac778613ad1518bb0cc2508bc910c43942a8df173571c0edba042a35eb5161,
DISC-MEDIA-0608,government,retrieved_extracted,trafilatura,907,2ec0673c5138ea61c597d276f7d8ea17cc94fe137dbdd94384c480b4483afec7,
DISC-MEDIA-0609,government,retrieved_extracted,trafilatura,500,d1e27e23ed3d4091c8acbe38d97cf1c89adb35abcac8685a727fbfd8c5f67bba,
DISC-MEDIA-0612,government,retrieved_extracted,trafilatura,720,d0233456fc103ef28b2705a7bf865468fb1529dde183fb4f11bc69ece770e562,
DISC-MEDIA-0620,government,retrieved_extracted,trafilatura,706,0e8f6d0e9c632c26b57894fa3875f2cf996fae30adfd8825045a00e736724aa4,
DISC-MEDIA-0625,labour,retrieved_extracted,trafilatura,1006,26ff2d1de374a170e399ba3d7c32595be9fc554eecff0d9cd65261307911efb7,
DISC-MEDIA-0627,labour,retrieved_extracted,trafilatura,605,d2602530ed89e62754844a2b07c7f75d4ad8768245d573f653f3cb2e17026eaf,
DISC-MEDIA-0628,government,retrieved_extracted,trafilatura,518,1d66312dcc9c4a211b73af75a79477f6a9738cc9bf68b555154e79e1e90da1d1,
DISC-MEDIA-0630,labour,retrieved_extracted,trafilatura,670,15f896f9a4fdf1185d10a8e96a60f3b52908aa27a149cc2227d449749cf5a572,
DISC-MEDIA-0634,investor,retrieved_extracted,trafilatura,758,dbbd89783731af3fa68be0d6d7a0d58914f5a2363583b3e96c9683bf12dc1138,
DISC-MEDIA-0636,investor,retrieved_extracted,trafilatura,941,9bdfca7d228dbe167f21a05611a2b66211edb0c050ddb3558a18e1855b3a39e4,
DISC-MEDIA-0651,investor,retrieved_extracted,trafilatura,507,f5791d7e79cd76f87aa55a3105b2fd7874f63fb8397bf721eeb6ac920ff2dc8b,
DISC-MEDIA-0654,investor,retrieved_extracted,trafilatura,656,b68c3c4f6fe9c0979e76383d89aa6b77b165b3b2dea3f3179b23690e2461bb62,
DISC-MEDIA-0655,labour,retrieved_extracted,trafilatura,973,4f736a7f6573804deab85da64fff7579d0d13be126f11a9c368bf334b1a1e727,
DISC-MEDIA-0657,investor,retrieved_extracted,trafilatura,534,4d0512cf261c652ec8f62ebebb33a6c83e9268866b98f67f20ab715db43ed663,
DISC-MEDIA-0661,labour,retrieved_extracted,trafilatura,606,0a69a1ab50407eabf4c30ea329cf6672b7d12a7a47c159fd847cf047082aa65d,
DISC-MEDIA-0662,government,retrieved_extracted,trafilatura,567,8599e91bc9ab02f46edf345fcdffd14eb6a53d631d5030619ce55504f77e8794,
DISC-MEDIA-0667,investor,retrieved_extracted,trafilatura,1012,ab922fa4add370586f4c02f426cfd767eedcddd617a91ce80401d0c5dd9657ac,
DISC-MEDIA-0677,investor,retrieved_extracted,trafilatura,721,0863a93450dd7a3429a7404ca2e137c02af4b94c146bf9dc657da4910e6f5e3a,
DISC-MEDIA-0687,labour,retrieved_extracted,trafilatura,349,2574c114a495fe74af0445700dc8e8b37ba0f1f8424e68a40987f8483d92c415,
DISC-MEDIA-0688,government,retrieved_extracted,trafilatura,638,eaa68f334a8fe69b43b8b7c85cf3785eac1f2e0ce1184535169feeeffd6fc57d,
DISC-MEDIA-0689,government,retrieved_extracted,trafilatura,442,6fcc1cb2aeb96830a8994a302ce6f1432880df764e6083fb6c76295d00a50f37,
DISC-MEDIA-0690,government,retrieved_extracted,trafilatura,430,3b38e414bd433ab189a80ce0adc812449da4391dec761ea65a029d44a1806c8f,
EXP-CORP-004,investor,retrieved_extracted,pypdf,7215,0305307b4198bccbb86086a11a8cb76c9bdde400aa49a5a2b9d7bb4e81b77612,
EXP-GOV-001,government,unavailable_for_model_execution,,0,,"ReadTimeout: HTTPSConnectionPool(host='www.gov.za', port=443): Read timed out. (read timeout=60)"
EXP-GOV-002,government,retrieved_extracted,trafilatura,288,4f52a04c1bd7458f6f22fe246b6e598f4a347eceefd8ffa09412cf18272140aa,
EXP-GOV-004,government,retrieved_extracted,trafilatura,1066,ad5ea50c3d28e5f4c1634555915ddae78c6b997154dabdac16e200e70213ccfb,
EXP-GOV-005,government,retrieved_extracted,trafilatura,1141,e9df0bcab8bf762154efe94698bbb1fc82273b3c3cd9f454809b348e90767808,
EXP-GOV-010,government,retrieved_extracted,pypdf,194376,8be1ca547188198fd9698b255d72d6395f007f7b896fdf3c31c16ade4509b1b0,
EXP-GOV-012,government,retrieved_extracted,trafilatura,650,7a7147b63868b01b966abf64c8ebda2dce74f9fc7267e911511d2bd6de9c7a55,
EXP-MEDIA-053,community,retrieved_extracted,trafilatura,3707,fd6d91dcb4b0fc392aae2c295e1ec4b5a621f738413d29ab3dfd148fa8eb59ed,
EXP-MEDIA-054,government,retrieved_extracted,trafilatura,1103,55f63bce39dc4bae04128328532f9d65a2298d2182df8fb9d2f5e663bacc2277,
EXP-MEDIA-055,government,retrieved_extracted,trafilatura,1362,33d576dfd271d1da6b4b2061ab4d8bb85d8d65c310a1a63badc06be6808c9c4b,
EXP-MEDIA-056,government,retrieved_extracted,trafilatura,911,43290c8c05f39e2da5d47dbe5939195623af698ddbf0de774ef8c1f4b7aa1efa,
EXP-MEDIA-057,government,retrieved_extracted,trafilatura,1290,7756ade416d7615d2aee59262adeae0f9b5adab9c037f4abb89fcc4833f4c8af,
EXP-MEDIA-058,government,retrieved_extracted,trafilatura,785,67a33d170b0f63bd86eaa008124b58a1ed7dd28fc062bf184aaaf4ed83e7b825,
EXP-MEDIA-059,government,retrieved_extracted,trafilatura,1073,d2183e51c156c3db9feccf6e7ebdb862854152b394ebb4518c2f3ba103881779,
EXP-MEDIA-062,investor,retrieved_extracted,trafilatura,554,6488d18febf7d889e20702030d9cd13253adfe737da4feccae46937913aa4fee,
EXP-MEDIA-064,investor,retrieved_extracted,trafilatura,809,8dd1984752876434adf2f554091331e1e8f9063bdd80c4e5940eb1b54fcf5bda,
EXP-MEDIA-065,labour,retrieved_extracted,trafilatura,636,ad28b7d2ccb0529843f7f58650154a89d3389447e323dd561a5be842c1c8cf37,
EXP-MEDIA-068,investor,retrieved_extracted,trafilatura,994,9c0d5305c0207117d9e94d3bad418771200d28ce5f0c33638dd2f38c151bd686,
EXP-MEDIA-069,labour,retrieved_extracted,trafilatura,1175,99078126663743e9e6c03a8e7635a2ee465395e3987ba39d7c62af12f333eca2,
EXP-MEDIA-070,labour,retrieved_extracted,trafilatura,4078,408beb7bbc3a2328c5916e049bb96e5e09c7d2dec2c6c620081aa9b7679ca465,
EXP-MEDIA-071,labour,retrieved_extracted,trafilatura,1245,05f2878d2b20b4ce5376b29d6d59559b73ffd4803409ed65f527d858fd40dd0b,
EXP-NGO-001,NGO,retrieved_extracted,pypdf,26644,e77a38ef8af75b55db89da538d6419fef4bc388c297d77129e32336e4fd6bea8,
EXP-NGO-002,NGO,retrieved_extracted,pypdf,20808,865017d984ea2c9180071d4909a2207365f599ae1351b252628278f3e3dce4ba,
EXP-NGO-004,NGO,retrieved_extracted,trafilatura,5886,b9d909b2d04157b591135cf39183ec16debfcf6ed87cff46810a56e7f844fc21,
EXP-NGO-005,investor,retrieved_extracted,pypdf,30013,52f682dbf1c259cfb7f6935f6d95a2628acb78d2aa305d4387def6b7b1243bf5,
EXP-NGO-006,NGO,retrieved_extracted,pypdf,16593,de93912379a291ac94c8ecd92b7b8ecb672a027f9595602ca45eb58a07121a17,
EXP-NGO-008,labour,retrieved_extracted,pypdf,129,20f0462900a993adc3f51ea1d8c2582b52ea162ccaf7e24cbfa14f5926236326,
EXP-NGO-009,NGO,retrieved_extracted,pypdf,1323,1ca97c6acd10f6800b5900eee9eea938f3a0f84eb69eadb8acbcf45e83c263f8,
EXP-NGO-011,NGO,retrieved_extracted,pypdf,386,8e0bb43eb5b97ae5778b4b4f36bf2e7170683ad7948b1f5700be43fa527219b7,
EXP-NGO-013,NGO,retrieved_extracted,pypdf,351,8fd1701a664fb6c50f32eb8c5c1b44fcd71e988bb9210d302dfa65b473612c36,
EXP-NGO-014,NGO,retrieved_extracted,pypdf,451,c8184475367f9eb25b02ca432c48792ff04970fd94a21a49dfaa4e6b06c4404b,
EXP-NGO-015,NGO,retrieved_extracted,trafilatura,788,487502314f8eb18e3857c59bf4e5f07dc05258403e26488bbf74c943de4e8a51,
EXP-NGO-016,NGO,retrieved_extracted,pypdf,585,bffc92cfd7975028ff8596c4040b70ec3fb46e0e5947eb4fcfda179102669c4c,
EXP-NGO-017,NGO,retrieved_extracted,pypdf,1010,a9cfb72431d676cf0e5758ebc5e21686be42484ebffe1b14d1f8a54741f36e1a,
EXP-NGO-018,NGO,retrieved_extracted,pypdf,1218,f781838fdf4c31cdf73a9b8200e543c2cb7b850c33b40f0872f4499cb8fa3c91,
EXP-NGO-019,government,retrieved_extracted,trafilatura,594,5f08199c5434c9ced792e14a07b3292a5f5641e365bf9c6a650f4d9240427d76,
EXP-NGO-020,government,retrieved_extracted,pypdf,7158,9d579c8881f164feb195535f0682b9f291c6559ef1a5c1038713a02de4513597,
EXP-NGO-021,government,retrieved_extracted,trafilatura,1061,bf304a8442dc7258e28c85e5f08c04243edb59a4f22ada4fcb5a2b4c136893f1,
EXP-NGO-022,community,retrieved_extracted,pypdf,1223,5b8c3be5fe328157f03f44225a886f553f4120f6a856c2d4a908d23ee1b171c1,
EXP-NGO-023,government,retrieved_extracted,trafilatura,676,ff69776bba03de3a9cc70621340a0e406ea28a0987792242f5ef68a52960bef4,
EXP-NGO-024,NGO,retrieved_extracted,pypdf,512,c85838358c6bbc300320a6f1b1f1987b04a6f4b4829127a2a3a3e703823cf370,
EXP-NGO-025,NGO,retrieved_extracted,pypdf,421,d6420a24983a682e0c3141c74a1ae498f8e09d987edd0967695003737da238c4,
EXP-NGO-026,NGO,retrieved_extracted,pypdf,370,3fee4dccaed3616f2604140bcb858d172e1d8118ea0391a6ef847b24dc7b2f90,
EXP-NGO-027,NGO,retrieved_extracted,pypdf,452,52afad35194a53b236d529508ffbd9a713716e22c6cd92a91a6464fc9f5247f4,
EXP-NGO-028,NGO,retrieved_extracted,pypdf,1168,fa402cd396be0a442f3a438c68d8b3955046d7d104940ad4f2a4def3f9c5bfd6,
EXP-NGO-029,NGO,retrieved_extracted,pypdf,595,f4478d15090870eccfb4ab28fc740c8760210f20f32f9466184ccd38a402882e,
EXP-NGO-030,NGO,retrieved_extracted,pypdf,699,bc887c9d23761aaf82b447fe3f472d155ffda69f3b05cb7402a2b48f2528a4cf,
EXP-OFFICIAL-013,community,retrieved_extracted,pypdf,15488,c09bc39d845361f563838c7e312d23807c4d75bab5d99bc570b6e265902998e2,
EXP-OFFICIAL-015,community,retrieved_extracted,pypdf,9709,ce6d1279aa31a55ad26a42be7fda79a98519d7b83c618c0b22e41469f2f3161d,
GOV-SAT-001,government,unavailable_for_model_execution,,0,,"ConnectTimeout: HTTPSConnectionPool(host='www.gov.za', port=443): Max retries exceeded with url: /news/media-statements/government-marikana-related-litigation-17-aug-2023 (Caused by ConnectTimeoutError(<HTTPSConnection(host='www.gov.za', port=443) at 0x7fc47d064ed0>, 'Connection to www.gov.za timed out. (connect timeout=60)'))"
INST-001,government,retrieved_extracted,pypdf,153495,94665832387751bfc73e5f241d0971bf0500a9e28cfc37154b5e621cde8daf07,
INST-002,NGO,retrieved_extracted,pypdf,51202,8f8867497238f8fbf27adf841646975fe945d5271fa51f2099f7b95eaaeccfd1,
INST-003,NGO,retrieved_extracted,pypdf,61984,56cf94d44f0f8d3d29cf06b1dad8e80d7bb861d5b5dd3f52b4f4a67d4b8c5c31,
INST-005,NGO,retrieved_extracted,pypdf,267,bed492ab350792e9810a2f386182358089507fb54239d342822a236daf2cbcb8,
MEDIA-001,investor,retrieved_extracted,trafilatura,1077,b924b39bea69678463f993558722977346ed02c02d31a54e10f2669a5becabc6,
MEDIA-002,labour,retrieved_extracted,trafilatura,1205,ee8d5601125a5ee0d2947f4f0b1b0f6b78874f51278257bc24c747c34d97fd2f,
MEDIA-003,government,retrieved_extracted,trafilatura,2194,b2ab20803cc9e715d67c71e00c1482142a2f4a57242841d816989f58c45b8029,
MEDIA-004,government,retrieved_extracted,trafilatura,1236,3e4b51d039b2cd0052306fc2243a9b06e01dfa4382853aef05ad51e87fdd61c7,
MEDIA-005,government,retrieved_extracted,trafilatura,1165,147696b0aff40f5a0385ea1d0351af60c90103a10eb1be49604a5543ebd6ec33,
MEDIA-006,community,retrieved_extracted,trafilatura,1357,cc2494df2e3a6e9c504c2cc5647e9785d14707b073f54c94bdbb7ec0f1918a86,
MEDIA-007,government,retrieved_extracted,trafilatura,1013,4990477a169e72ba640c1ceceaad864e56a7f8e3a6e696408e26c49a17275eac,
MEDIA-008,investor,retrieved_extracted,trafilatura,1098,3f8127494c0ceaa3de35688cbd3b823ef6213c41d3f66ef108f83dd23269993b,
MEDIA-009,labour,retrieved_extracted,trafilatura,616,015f089abb08e6013611aa63c530b485e5f3fc3c2a2e8a1185cb13c351a72d77,
MEDIA-010,labour,retrieved_extracted,trafilatura,842,e046db754f013da6c6488b2d4ce9627c7d7a407e2b730f6e8174ad5a7b6e1a0c,
MEDIA-011,government,retrieved_extracted,trafilatura,1744,50d10ee46af277cb83cd6940cca260adf6db710011f17514d5561e92079e3d90,
MEDIA-012,government,retrieved_extracted,trafilatura,1003,eed68b18555fbd9242a412bef3a29c6ff836ae65396c34a1bb748eea310bdbcf,
MEDIA-013,labour,retrieved_extracted,trafilatura,687,c551e94e8092d4bf5ad1e7b9a56501a127ccf4b10b73af4159c947751413a640,
MEDIA-014,investor,retrieved_extracted,trafilatura,769,55fda4a96a518b76751da523a5a6d22b36694a2e2eae813c30dcdcf011f79aac,
MEDIA-015,labour,retrieved_extracted,trafilatura,1205,a31f36cb589d84eb5151c8cc7ac3fbb2d06b29d403eebd73b60d1fe148754f95,
MEDIA-016,investor,retrieved_extracted,trafilatura,909,70d9363b1e426ac5e4b1d59bb3f92e48791b306af7f1cb2d9f43db7d602b6f08,
MEDIA-017,government,retrieved_extracted,trafilatura,1846,d89e1c49a67208866c7f3147f9f52ee32f4c41f7648b88a4cc155c8fea6dbfa7,
MEDIA-018,investor,retrieved_extracted,trafilatura,1156,19adf4d84815fba98144b06a56ac86d5530f9b671d2a38e33ff8ac939303a29f,
MEDIA-019,government,retrieved_extracted,trafilatura,3077,7f09169d4f87fd79f05e134f171e9cba688791706656c5bbf6ca2dfd6a9c2e32,
MEDIA-020,labour,retrieved_extracted,trafilatura,1455,f95c88ec16c15348a5e9ce6988f25d6beec7016b38526b8c8351fdc46df976c4,
MEDIA-021,labour,retrieved_extracted,trafilatura,501,54c301fe0ab64b925f96965a14fcb33e40b0b0d9b296c3a6dc770286651daa57,
MEDIA-022,investor,retrieved_extracted,trafilatura,824,677daa9ba45558502501113863bf9e3673be8cd04aba92ea7cd7910d8591b355,
MEDIA-023,labour,retrieved_extracted,trafilatura,543,b9be85cbe2acd04480c3a1b34f8962c687c61bc6f4c5f89ca24bc7c3c77f3673,
MEDIA-024,investor,retrieved_extracted,trafilatura,964,526c8d24f545889be24937f735c517ed2bb2532b875f7b902ae77f5c4c6644e8,
MEDIA-025,government,retrieved_extracted,trafilatura,856,c78c3820a03b216fcb4d83f07902db373280a878d0ad6da179c1219ad4c5d3c8,
MEDIA-026,investor,retrieved_extracted,trafilatura,868,09117647fb72823f95e4942949e25dde352c6374c84abcf793f983bb393d279a,
MEDIA-027,government,retrieved_extracted,trafilatura,765,5568ca42132bea8aae1e25d6e031d379593c87f8b0ead4302a10fd2d9f8c86eb,
MEDIA-028,investor,retrieved_extracted,trafilatura,795,a700ed21e05b0064acd7a41c74cc7bf166171f4ef6a2bd254e95ebd4a7aba4a4,
MEDIA-029,investor,retrieved_extracted,trafilatura,1303,1c0a5711e3a5fe9cf99d9c6ebac9f05708b7235000681d54a1caa70f39d9b6ad,
MEDIA-030,investor,retrieved_extracted,trafilatura,829,d1bcdcaeaf3aed2fda228c83d7feb10e646c830a69c05fb497672f738f631390,
MEDIA-032,labour,retrieved_extracted,trafilatura,1231,87dfe312cd475d1c8e4f484399a3e9bba458b0acb375dbace46383e49d520d09,
MEDIA-033,labour,retrieved_extracted,trafilatura,1286,cfcdb2c1fec31ff5d264c9330a546ef7d5476e9a26d0110121799e51b93b3849,
MEDIA-035,labour,retrieved_extracted,trafilatura,683,61c128a4da9baa14dd28d727d9dc2877550769697a16e2b5e68e60bf3c804aa6,
MEDIA-036,labour,retrieved_extracted,trafilatura,744,93aa46117379a7ce6425d853a2d6ef5516bd8d21407caa4cac391906175c1964,
MEDIA-037,labour,retrieved_extracted,trafilatura,1748,9491e15b866f49d9d9965e3b88b9648e24a09534d07b900d98a03866d21c8c78,
MEDIA-038,labour,retrieved_extracted,trafilatura,814,e471399f1c07555f792644ef511887edc11b56e3b565803d64db0a348f0976c6,
MEDIA-039,government,retrieved_extracted,trafilatura,1624,05b9608ac083b40f7e047af9ca38e3faa96c17d38d6ad7da0b4fe4423d6189a3,
MEDIA-040,government,retrieved_extracted,trafilatura,2197,e8a251f3b73f7c8187ad83d2c4b2f4a2edfede92cf43cb38c152dedac48d6133,
MEDIA-041,investor,retrieved_extracted,trafilatura,1678,e2c2d7884fea8213478cc78ad22267e5f4a1777811def1cfc51a0d9c067b1d4d,
MEDIA-044,investor,retrieved_extracted,trafilatura,463,b99eaddd9679a7cee5414fa049ba026f035cf82bb0de9ed5c2a51065986959cd,
MEDIA-045,investor,retrieved_extracted,trafilatura,615,c26228c877bc99526db3dbd54e738070179c7e3894184acb1857349cd84ece13,
MEDIA-047,investor,retrieved_extracted,trafilatura,616,86aaa497336d286b5e4e82e30b114f634c8998333a805cd92f6d7ff2edcc57cd,
MEDIA-048,investor,retrieved_extracted,trafilatura,1362,29fd3554c7973771221749e9bb0f3667df6959f6d34eb394c845b8cb719e8a6e,
MEDIA-049,investor,retrieved_extracted,trafilatura,766,ffd8ff368cfeeb7afbde0e6edb30ecaeaf24695b9352a56767fc66bbceb4811f,
MEDIA-051,labour,retrieved_extracted,trafilatura,978,0d557ffb457bb61538a089a70259d78d9473d21c2ba9ac5e461fee0faec18cb9,
MEDIA-053,investor,retrieved_extracted,trafilatura,553,b4633a2864a84e2a91f5d9132285526da4fe9b4152705f5bdba4fd439eb9d28b,
MEDIA-054,investor,retrieved_extracted,trafilatura,1229,311c0dc32a9297c33b3056e55ed566fac1565520ca3d0883c59961caf7a3239c,
MEDIA-055,investor,retrieved_extracted,trafilatura,963,94ad81f1ebe00d023d8c7312b7273209ee38e419b0b5e30c0bd84ae9e4863fc8,
MEDIA-056,labour,retrieved_extracted,trafilatura,615,7e89ee51c4658553917fdfbaf1d29d3a1bad31e7ece63cee9a76d0a3043c4720,
MEDIA-057,labour,retrieved_extracted,trafilatura,1877,be59b25bad1982d8bc9c0b5dcc2ca2eab1ed4b3a9325d07ec79f124cbac82317,
MEDIA-058,government,retrieved_extracted,trafilatura,2080,ccd19eb5e458c349856f80737d70549815f7425f48ef932ba0811582e76d0112,
NGO-SAT-001,NGO,retrieved_extracted,trafilatura,651,49c37d26ae853a41c72e5c5bf455c487d5d5cfce64719fde47afdf7012c5272e,
NGO-SAT-002,government,retrieved_extracted,trafilatura,274,d5b623a7bdfb49a446b382ee95f71a2c952b60ef0d006395c7b9f9a1f4292278,
NGO-SAT2-001,NGO,retrieved_extracted,pypdf,91846,2ab2e47c64061797f2832a6dda04f25d77e59a501478168d4f2239e39b3738c0,
OFFICIAL-001,labour,retrieved_extracted,pypdf,57418,72a14c105c27ddcc6ce49d164390ad7327a16476782b1a21e813d79c803afaeb,
OFFICIAL-002,community,retrieved_extracted,pypdf,4217,d1fde7173357d6dda1d35e9c03a3f0379a1d4225624e197bdd133dba4d5f70cc,
OFFICIAL-003,government,retrieved_extracted,pypdf,4322,66bc1e06a21695264c7f2349df24b073c6fd2a24afd314643ff4a7571020eb4c,
OFFICIAL-005,community,retrieved_extracted,pypdf,76233,a9b8f1c82d0978f4dac94ec4df90331e84c95c248a791fcbec47042bb1eb6fed,
OFFICIAL-006,community,retrieved_extracted,pypdf,73475,770c6fcb8108ef1b039c79e438a1489cdb442e18de39919fd8b69c66c6b26153,
OFFICIAL-007,investor,retrieved_extracted,pypdf,45505,f48107132dae77e2661dbee4ab12b78a8afd778a8744fdddd9fe8284409a27ac,
OFFICIAL-008,NGO,retrieved_extracted,pypdf,69796,d0f4fdd08db181ffd47fdeba323238500aa34a18e65f38493e59ef66d4cfa584,
OFFICIAL-009,government,retrieved_extracted,pypdf,6365,3afac08dde92e496a25e85dfaef2f097a85ef16c7c4d2dd25827ff66d0155061,
OFFICIAL-010,labour,retrieved_extracted,pypdf,43558,a63cfb5ccb5f9e3df099f74c83a47627fb5b8b838d91e6d11a4938ea74df7ce6,
OFFICIAL-011,government,retrieved_extracted,pypdf,16541,e8348adc3989aac88f6bc48f5e980a7d7ab3dd517951b54963118a2df79a9df4,
