publisher,url,canonical_url,year,prescreen_status
Engineering News,https://www.engineeringnews.co.za/article/lonmin-plans-to-cut-4-100-workers-as-it-closes-platinum-mines-2019-05-31,https://engineeringnews.co.za/article/lonmin-plans-to-cut-4-100-workers-as-it-closes-platinum-mines-2019-05-31,2019,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-positive-of-improvements-after-rationalisation-2016-08-01,https://engineeringnews.co.za/article/lonmin-positive-of-improvements-after-rationalisation-2016-08-01,2016,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-profile-2017-03-14,https://engineeringnews.co.za/article/lonmin-profile-2017-03-14,2017,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-q1-2014-mining-production-down-10-will-revise-full-year-guidance-as-result-of-strikes-2014-01-30,https://engineeringnews.co.za/article/lonmin-q1-2014-mining-production-down-10-will-revise-full-year-guidance-as-result-of-strikes-2014-01-30,2014,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-raises-full-year-output-guidance-to-700-000-oz-2013-05-13,https://engineeringnews.co.za/article/lonmin-raises-full-year-output-guidance-to-700-000-oz-2013-05-13,2013,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-receives-bank-support-for-pandora-jv-acquisition-2017-10-06,https://engineeringnews.co.za/article/lonmin-receives-bank-support-for-pandora-jv-acquisition-2017-10-06,2017,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-reports-fatality-after-e1-shaft-tramming-accident-2016-11-11,https://engineeringnews.co.za/article/lonmin-reports-fatality-after-e1-shaft-tramming-accident-2016-11-11,2016,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-reports-fatality-at-hossy-shaft-2015-05-20,https://engineeringnews.co.za/article/lonmin-reports-fatality-at-hossy-shaft-2015-05-20,2015,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-reports-fatality-at-jv-pandora-e3-shaft-2015-08-03,https://engineeringnews.co.za/article/lonmin-reports-fatality-at-jv-pandora-e3-shaft-2015-08-03,2015,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-reports-fatality-at-rowland-shaft-2016-05-09,https://engineeringnews.co.za/article/lonmin-reports-fatality-at-rowland-shaft-2016-05-09,2016,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-reports-good-progress-in-rightsizing-the-business-2016-01-28,https://engineeringnews.co.za/article/lonmin-reports-good-progress-in-rightsizing-the-business-2016-01-28,2016,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-reports-increased-q3-pgm-sales-despite-lower-production-2018-07-27,https://engineeringnews.co.za/article/lonmin-reports-increased-q3-pgm-sales-despite-lower-production-2018-07-27,2018,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-returns-to-profitability-ahead-of-sibanye-stillwater-merger-2018-11-29,https://engineeringnews.co.za/article/lonmin-returns-to-profitability-ahead-of-sibanye-stillwater-merger-2018-11-29,2018,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-returns-to-profitability-ahead-of-sibanye-stillwater-merger-2018-12-07,https://engineeringnews.co.za/article/lonmin-returns-to-profitability-ahead-of-sibanye-stillwater-merger-2018-12-07,2018,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-returns-to-profitability-but-lowers-2017-sales-guidance-2016-11-14,https://engineeringnews.co.za/article/lonmin-returns-to-profitability-but-lowers-2017-sales-guidance-2016-11-14,2016,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-returns-to-profitability-but-lowers-2017-sales-guidance-2016-11-25,https://engineeringnews.co.za/article/lonmin-returns-to-profitability-but-lowers-2017-sales-guidance-2016-11-25,2016,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-rights-issue-undersubscribed-2015-12-11,https://engineeringnews.co.za/article/lonmin-rights-issue-undersubscribed-2015-12-11,2015,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-saves-r15m-a-year-by-reducing-compressed-air-consumption-2018-11-26,https://engineeringnews.co.za/article/lonmin-saves-r15m-a-year-by-reducing-compressed-air-consumption-2018-11-26,2018,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-says-amcu-arbitration-postponed-until-july-2013-06-26,https://engineeringnews.co.za/article/lonmin-says-amcu-arbitration-postponed-until-july-2013-06-26,2013,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-says-court-sanctions-scheme-of-arrangement-2019-06-07,https://engineeringnews.co.za/article/lonmin-says-court-sanctions-scheme-of-arrangement-2019-06-07,2019,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-says-num-brings-court-application-date-set-for-july-10-2013-07-08,https://engineeringnews.co.za/article/lonmin-says-num-brings-court-application-date-set-for-july-10-2013-07-08,2013,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-says-significant-safety-records-achieved-at-marikana-2013-01-24,https://engineeringnews.co.za/article/lonmin-says-significant-safety-records-achieved-at-marikana-2013-01-24,2013,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-secures-50m-funding-for-tailings-project-2016-08-18,https://engineeringnews.co.za/article/lonmin-secures-50m-funding-for-tailings-project-2016-08-18,2016,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-sells-petrozim-stake-2018-06-29,https://engineeringnews.co.za/article/lonmin-sells-petrozim-stake-2018-06-29,2018,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-sells-stake-in-canadian-junior-wallbridge-to-eric-sprott-2018-10-02,https://engineeringnews.co.za/article/lonmin-sells-stake-in-canadian-junior-wallbridge-to-eric-sprott-2018-10-02,2018,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-shanduka-black-umbrellas-partnership-contributes-positively-to-small-business-development-2015-10-09,https://engineeringnews.co.za/article/lonmin-shanduka-black-umbrellas-partnership-contributes-positively-to-small-business-development-2015-10-09,2015,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-share-price-rises-as-company-reports-higher-fy-production-earnings-2013-11-11,https://engineeringnews.co.za/article/lonmin-share-price-rises-as-company-reports-higher-fy-production-earnings-2013-11-11,2013,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-share-price-rises-as-company-reports-higher-fy-production-earnings-2013-11-22,https://engineeringnews.co.za/article/lonmin-share-price-rises-as-company-reports-higher-fy-production-earnings-2013-11-22,2013,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-shares-rise-as-workers-help-prevent-shaft-closure-2014-11-13,https://engineeringnews.co.za/article/lonmin-shares-rise-as-workers-help-prevent-shaft-closure-2014-11-13,2014,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-shares-rise-on-r2bn-cost-cut-plan-with-worker-help-preventing-shaft-shut-2014-11-10,https://engineeringnews.co.za/article/lonmin-shares-rise-on-r2bn-cost-cut-plan-with-worker-help-preventing-shaft-shut-2014-11-10,2014,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-shares-rise-on-r2bn-cost-cut-plan-with-worker-help-preventing-shaft-shut-2014-11-21,https://engineeringnews.co.za/article/lonmin-shares-rise-on-r2bn-cost-cut-plan-with-worker-help-preventing-shaft-shut-2014-11-21,2014,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-sheds-1-400-jobs-as-cost-cutting-programme-gets-under-way-2015-08-27,https://engineeringnews.co.za/article/lonmin-sheds-1-400-jobs-as-cost-cutting-programme-gets-under-way-2015-08-27,2015,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-sheds-1-400-jobs-as-cost-cutting-programme-gets-under-way-2015-09-04,https://engineeringnews.co.za/article/lonmin-sheds-1-400-jobs-as-cost-cutting-programme-gets-under-way-2015-09-04,2015,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-shuts-down-two-furnaces-2013-04-30,https://engineeringnews.co.za/article/lonmin-shuts-down-two-furnaces-2013-04-30,2013,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-suspends-saffy-production-activities-after-fatality-2013-08-15,https://engineeringnews.co.za/article/lonmin-suspends-saffy-production-activities-after-fatality-2013-08-15,2013,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-takes-stock-highlights-focus-on-improving-living-conditions-2014-02-04,https://engineeringnews.co.za/article/lonmin-takes-stock-highlights-focus-on-improving-living-conditions-2014-02-04,2014,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-bring-forward-planned-hearth-rebuild-of-number-one-furnace-after-leak-2014-12-08,https://engineeringnews.co.za/article/lonmin-to-bring-forward-planned-hearth-rebuild-of-number-one-furnace-after-leak-2014-12-08,2014,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-derecognise-smaller-unions-in-favour-of-amcu-2013-08-14,https://engineeringnews.co.za/article/lonmin-to-derecognise-smaller-unions-in-favour-of-amcu-2013-08-14,2013,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-derecognise-smaller-unions-in-favour-of-amcu-2013-08-23,https://engineeringnews.co.za/article/lonmin-to-derecognise-smaller-unions-in-favour-of-amcu-2013-08-23,2013,already_screened
Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-lose-3-100-ozd-implats-2-800-ozd-in-production-owing-to-amcu-strike-2014-01-23,https://engineeringnews.co.za/article/lonmin-to-lose-3-100-ozd-implats-2-800-ozd-in-production-owing-to-amcu-strike-2014-01-23,2014,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-maintain-2013-guidance-june-quarter-production-lower-2013-07-25,https://engineeringnews.co.za/article/lonmin-to-maintain-2013-guidance-june-quarter-production-lower-2013-07-25,2013,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-maintain-fy-sales-guidance-cut-capex-while-job-cuts-loom-2015-05-11,https://engineeringnews.co.za/article/lonmin-to-maintain-fy-sales-guidance-cut-capex-while-job-cuts-loom-2015-05-11,2015,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-oppose-amcu-labour-court-interdict-2014-05-19,https://engineeringnews.co.za/article/lonmin-to-oppose-amcu-labour-court-interdict-2014-05-19,2014,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-sell-excess-processing-capacity-implement-other-measures-to-ensure-sustainability-2017-08-07,https://engineeringnews.co.za/article/lonmin-to-sell-excess-processing-capacity-implement-other-measures-to-ensure-sustainability-2017-08-07,2017,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-sell-excess-processing-capacity-implement-other-measures-to-ensure-sustainability-2017-08-18,https://engineeringnews.co.za/article/lonmin-to-sell-excess-processing-capacity-implement-other-measures-to-ensure-sustainability-2017-08-18,2017,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-shut-idle-high-cost-operations-2015-07-24,https://engineeringnews.co.za/article/lonmin-to-shut-idle-high-cost-operations-2015-07-24,2015,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-shut-idle-high-cost-operations-2015-08-07,https://engineeringnews.co.za/article/lonmin-to-shut-idle-high-cost-operations-2015-08-07,2015,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-transaction-filed-with-south-africas-competition-authority-2018-03-16,https://engineeringnews.co.za/article/lonmin-transaction-filed-with-south-africas-competition-authority-2018-03-16,2018,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-transaction-filed-with-south-africas-competition-body-2018-03-30,https://engineeringnews.co.za/article/lonmin-transaction-filed-with-south-africas-competition-body-2018-03-30,2018,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-undertakes-refinancing-delivers-on-results-promise-2018-10-22,https://engineeringnews.co.za/article/lonmin-undertakes-refinancing-delivers-on-results-promise-2018-10-22,2018,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-undertakes-refinancing-delivers-on-results-promise-2018-11-02,https://engineeringnews.co.za/article/lonmin-undertakes-refinancing-delivers-on-results-promise-2018-11-02,2018,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-unveils-design-proposal-for-marikana-memorial-park-showcases-new-apartments-2017-08-15,https://engineeringnews.co.za/article/lonmin-unveils-design-proposal-for-marikana-memorial-park-showcases-new-apartments-2017-08-15,2017,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-unveils-design-proposal-for-marikana-memorial-park-showcases-new-apartments-2017-08-25,https://engineeringnews.co.za/article/lonmin-unveils-design-proposal-for-marikana-memorial-park-showcases-new-apartments-2017-08-25,2017,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-warns-on-liquidity-and-persistent-challenges-2019-03-25,https://engineeringnews.co.za/article/lonmin-warns-on-liquidity-and-persistent-challenges-2019-03-25,2019,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-welcomes-amcus-referral-of-union-negotiations-to-ccma-2013-05-09,https://engineeringnews.co.za/article/lonmin-welcomes-amcus-referral-of-union-negotiations-to-ccma-2013-05-09,2013,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-will-dismiss-1-139-employees-by-december-claims-solidarity-2017-10-23,https://engineeringnews.co.za/article/lonmin-will-dismiss-1-139-employees-by-december-claims-solidarity-2017-10-23,2017,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-woes-make-its-stock-the-top-sell-call-in-johannesburg-2017-09-12,https://engineeringnews.co.za/article/lonmin-woes-make-its-stock-the-top-sell-call-in-johannesburg-2017-09-12,2017,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmin-working-hard-to-improve-living-conditions-says-ceo-magara-2016-08-16,https://engineeringnews.co.za/article/lonmin-working-hard-to-improve-living-conditions-says-ceo-magara-2016-08-16,2016,already_screened
Engineering News,https://www.engineeringnews.co.za/article/lonmins-biggest-union-wants-sibanye-deal-stopped-over-job-cuts-2018-11-13,https://engineeringnews.co.za/article/lonmins-biggest-union-wants-sibanye-deal-stopped-over-job-cuts-2018-11-13,2018,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmins-cfo-to-exit-2016-04-12,https://engineeringnews.co.za/article/lonmins-cfo-to-exit-2016-04-12,2016,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmins-cfo-to-exit-2016-04-22,https://engineeringnews.co.za/article/lonmins-cfo-to-exit-2016-04-22,2016,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmins-new-ceo-shoulders-output-push-as-costs-soar-2013-04-04,https://engineeringnews.co.za/article/lonmins-new-ceo-shoulders-output-push-as-costs-soar-2013-04-04,2013,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmins-q1-results-show-improved-liquidity-despite-relatively-poor-performance-2019-02-08,https://engineeringnews.co.za/article/lonmins-q1-results-show-improved-liquidity-despite-relatively-poor-performance-2019-02-08,2019,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmins-refined-platinum-output-plummets-on-smelter-shutdowns-2015-01-29,https://engineeringnews.co.za/article/lonmins-refined-platinum-output-plummets-on-smelter-shutdowns-2015-01-29,2015,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmins-refined-platinum-output-plummets-on-smelter-shutdowns-2015-02-06,https://engineeringnews.co.za/article/lonmins-refined-platinum-output-plummets-on-smelter-shutdowns-2015-02-06,2015,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonmins-strike-ends-amplats-braced-for-trouble-2013-05-16,https://engineeringnews.co.za/article/lonmins-strike-ends-amplats-braced-for-trouble-2013-05-16,2013,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonminshowcases-career-opportunities-beyond-mining-to-youth-2017-06-30,https://engineeringnews.co.za/article/lonminshowcases-career-opportunities-beyond-mining-to-youth-2017-06-30,2017,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonminsibanye-merger-judgement-set-for-handing-down-friday-2019-05-10,https://engineeringnews.co.za/article/lonminsibanye-merger-judgement-set-for-handing-down-friday-2019-05-10,2019,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lonminsibanye-merger-judgment-set-for-friday-2019-05-24,https://engineeringnews.co.za/article/lonminsibanye-merger-judgment-set-for-friday-2019-05-24,2019,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/low-cost-renewables-will-make-up-30-of-sibanye-stillwater-power-supply-by-2027-2025-09-30,https://engineeringnews.co.za/article/low-cost-renewables-will-make-up-30-of-sibanye-stillwater-power-supply-by-2027-2025-09-30,2025,exclude_outside_period
Engineering News,https://www.engineeringnews.co.za/article/low-morale-management-turnover-lowers-lonmin-production-2019-05-10,https://engineeringnews.co.za/article/low-morale-management-turnover-lowers-lonmin-production-2019-05-10,2019,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/low-platinum-price-places-50-of-all-platinum-producers-in-the-red-lonmin-2015-11-27,https://engineeringnews.co.za/article/low-platinum-price-places-50-of-all-platinum-producers-in-the-red-lonmin-2015-11-27,2015,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/lower-pgm-gold-prices-result-in-5-yy-decrease-in-sibanyes-third-quarter-ebitda-2021-10-28,https://engineeringnews.co.za/article/lower-pgm-gold-prices-result-in-5-yy-decrease-in-sibanyes-third-quarter-ebitda-2021-10-28,2021,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/lrc-holding-saps-and-lonmin-responsible-for-deaths-and-injuries-of-mineworkers-2014-11-14,https://engineeringnews.co.za/article/lrc-holding-saps-and-lonmin-responsible-for-deaths-and-injuries-of-mineworkers-2014-11-14,2014,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/magara-seizes-dual-role-at-lonmin-2017-03-16,https://engineeringnews.co.za/article/magara-seizes-dual-role-at-lonmin-2017-03-16,2017,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/magara-seizes-lonmin-coo-opportunity-as-he-grasps-low-price-nettle-2017-03-13,https://engineeringnews.co.za/article/magara-seizes-lonmin-coo-opportunity-as-he-grasps-low-price-nettle-2017-03-13,2017,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/magara-takes-the-reins-at-lonmin-furnace-restarted-2013-07-01,https://engineeringnews.co.za/article/magara-takes-the-reins-at-lonmin-furnace-restarted-2013-07-01,2013,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/magara-takes-the-reins-at-lonmin-furnace-restarted-2013-07-12,https://engineeringnews.co.za/article/magara-takes-the-reins-at-lonmin-furnace-restarted-2013-07-12,2013,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/magna-closes-lonmin-canada-acquisition-2022-11-08,https://engineeringnews.co.za/article/magna-closes-lonmin-canada-acquisition-2022-11-08,2022,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/magna-mining-buys-lonmin-canada-2022-08-17,https://engineeringnews.co.za/article/magna-mining-buys-lonmin-canada-2022-08-17,2022,lonmin_only_title_review
Engineering News,https://www.engineeringnews.co.za/article/mantashe-calls-on-police-minister-to-safeguard-carletonville-community-amid-sibanye-strike-2019-03-05,https://engineeringnews.co.za/article/mantashe-calls-on-police-minister-to-safeguard-carletonville-community-amid-sibanye-strike-2019-03-05,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/mantashe-calls-on-sibanye-to-resolve-ongoing-workers-strike-2018-11-30,https://engineeringnews.co.za/article/mantashe-calls-on-sibanye-to-resolve-ongoing-workers-strike-2018-11-30,2018,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/mantashe-meets-with-sibanye-unions-after-members-boo-ramaphosa-off-stage-on-workers-day-2022-05-04,https://engineeringnews.co.za/article/mantashe-meets-with-sibanye-unions-after-members-boo-ramaphosa-off-stage-on-workers-day-2022-05-04,2022,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/mantashe-oliphant-welcome-end-to-sibanye-stillwater-gold-strike-2019-04-18,https://engineeringnews.co.za/article/mantashe-oliphant-welcome-end-to-sibanye-stillwater-gold-strike-2019-04-18,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/mantashe-sibanye-stillwater-clash-over-us-minerals-plan-2025-08-06,https://engineeringnews.co.za/article/mantashe-sibanye-stillwater-clash-over-us-minerals-plan-2025-08-06,2025,exclude_outside_period
Engineering News,https://www.engineeringnews.co.za/article/mantashe-to-receive-r1m-of-ppe-from-sibanye-stillwater-2020-05-05,https://engineeringnews.co.za/article/mantashe-to-receive-r1m-of-ppe-from-sibanye-stillwater-2020-05-05,2020,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/mantashe-urges-sibanye-stillwater-to-prioritise-health-safety-2018-05-04,https://engineeringnews.co.za/article/mantashe-urges-sibanye-stillwater-to-prioritise-health-safety-2018-05-04,2018,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/maphai-to-succeed-moloko-as-sibanye-chairperson-2019-05-29,https://engineeringnews.co.za/article/maphai-to-succeed-moloko-as-sibanye-chairperson-2019-05-29,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/maphai-to-succeed-moloko-as-sibanye-chairperson-2019-06-07,https://engineeringnews.co.za/article/maphai-to-succeed-moloko-as-sibanye-chairperson-2019-06-07,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-anniversary-highlights-need-for-trust-shared-responsibility-2026-08-18,https://engineeringnews.co.za/article/marikana-anniversary-highlights-need-for-trust-shared-responsibility-2026-08-18,2026,exclude_outside_period
Engineering News,https://www.engineeringnews.co.za/article/marikana-application-dismissed-2015-06-15,https://engineeringnews.co.za/article/marikana-application-dismissed-2015-06-15,2015,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-bereaved-say-no-healing-can-occur-until-someone-takes-responsibility-2022-08-18,https://engineeringnews.co.za/article/marikana-bereaved-say-no-healing-can-occur-until-someone-takes-responsibility-2022-08-18,2022,already_screened
Engineering News,https://www.engineeringnews.co.za/article/marikana-commission-cant-be-blamed-for-fact-that-there-were-no-prosecutions-judge-farlam-2019-08-16,https://engineeringnews.co.za/article/marikana-commission-cant-be-blamed-for-fact-that-there-were-no-prosecutions-judge-farlam-2019-08-16,2019,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-commission-findings-to-be-implemented-zuma-2015-06-26,https://engineeringnews.co.za/article/marikana-commission-findings-to-be-implemented-zuma-2015-06-26,2015,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-events-happened-under-our-watch-anc-admits-2021-08-16,https://engineeringnews.co.za/article/marikana-events-happened-under-our-watch-anc-admits-2021-08-16,2021,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-families-sue-police-for-millions-2013-03-01,https://engineeringnews.co.za/article/marikana-families-sue-police-for-millions-2013-03-01,2013,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-families-sue-police-minister-2015-08-12,https://engineeringnews.co.za/article/marikana-families-sue-police-minister-2015-08-12,2015,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-forced-saps-to-correct-where-it-went-wrong-bheki-cele-2021-03-29,https://engineeringnews.co.za/article/marikana-forced-saps-to-correct-where-it-went-wrong-bheki-cele-2021-03-29,2021,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-k4-platinum-group-metals-project-south-africa-update-2025-09-05,https://engineeringnews.co.za/article/marikana-k4-platinum-group-metals-project-south-africa-update-2025-09-05,2025,exclude_outside_period
Engineering News,https://www.engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-03-03,https://engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-03-03,2023,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-04-07,https://engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-04-07,2023,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-09-22,https://engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-09-22,2023,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-11-10,https://engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-11-10,2023,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2024-05-17,https://engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2024-05-17,2024,exclude_outside_period
Engineering News,https://www.engineeringnews.co.za/article/marikana-lawyers-government-mull-compensation-2017-08-01,https://engineeringnews.co.za/article/marikana-lawyers-government-mull-compensation-2017-08-01,2017,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-legal-aid-what-we-wanted-organisation-2015-09-25,https://engineeringnews.co.za/article/marikana-legal-aid-what-we-wanted-organisation-2015-09-25,2015,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-massacre-as-anc-trumpets-r170m-paid-to-victims-families-calls-for-justice-rage-on-2023-08-16,https://engineeringnews.co.za/article/marikana-massacre-as-anc-trumpets-r170m-paid-to-victims-families-calls-for-justice-rage-on-2023-08-16,2023,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-massacre-to-be-commemorated-at-hillside-where-massacre-occurred-2017-08-16,https://engineeringnews.co.za/article/marikana-massacre-to-be-commemorated-at-hillside-where-massacre-occurred-2017-08-16,2017,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-memorial-lecture-speakers-issue-call-to-rebuild-2023-08-14,https://engineeringnews.co.za/article/marikana-memorial-lecture-speakers-issue-call-to-rebuild-2023-08-14,2023,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-miners-go-to-court-to-force-zuma-to-release-report-2015-05-25,https://engineeringnews.co.za/article/marikana-miners-go-to-court-to-force-zuma-to-release-report-2015-05-25,2015,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-mineworkers-case-postponed-again-2019-05-07,https://engineeringnews.co.za/article/marikana-mineworkers-case-postponed-again-2019-05-07,2019,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-mineworkers-in-court-for-2012-incidents-2017-02-21,https://engineeringnews.co.za/article/marikana-mineworkers-in-court-for-2012-incidents-2017-02-21,2017,explicit_case_title_review
Engineering News,https://www.engineeringnews.co.za/article/marikana-renewal-programme-marks-progress-but-several-matters-around-massacre-still-unresolved-2025-08-22,https://engineeringnews.co.za/article/marikana-renewal-programme-marks-progress-but-several-matters-around-massacre-still-unresolved-2025-08-22,2025,exclude_outside_period
Engineering News,https://www.engineeringnews.co.za/article/marikana-report-2015-06-25,https://engineeringnews.co.za/article/marikana-report-2015-06-25,2015,already_screened
