canonical_record_id,source_phase,title,year,publisher,url,text_sha256,text_words,analysis_ready,cross_phase_status,duplicate_representative_record_id,explicit_duplicate_review_status,broad_near_duplicate_review_status,textwide_near_duplicate_review_status,fresh_recovery_reconciliation_status,corpus_freeze_status
DISC-MEDIA-0103,archive_media_post_republication,Marikana Commission Phiyega Continues To Play Dumb,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-03-27-marikana-commission-phiyega-continues-to-play-dumb/,6d47e53a36cb92f79db6e34c651351444d270f9206e712131548569681947526,841,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0103,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0104,archive_media_post_republication,Marikana Commission Why Did Apartheid Lessons Not Inform Police Action On 16 August,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-03-28-marikana-commission-why-did-apartheid-lessons-not-inform-police-action-on-16-august/,e00b43061362a4bd23ea6a7333fe2d56982c5de6f4a7e1a0e3cf885b5ab004a7,1035,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0104,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0105,archive_media_post_republication,Marikana Commission As Bizos Cross Exam Ends Phiyega Is Still Not Forthcoming,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-03-marikana-commission-as-bizos-cross-exam-ends-phiyega-is-still-not-forthcoming/,086217a8c80fe573cf255d0ad7cf4265604163a47823d9cd68e329f722c6cd9b,984,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0105,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0106,archive_media_post_republication,Marikana Commission Move To Pretoria Halts As Phiyega Grilling Continues,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-04-marikana-commission-move-to-pretoria-halts-as-phiyega-grilling-continues/,da2bd0bdda039df3c5f218f19426bf38939632ac81457b20c7017388b4ecd60f,883,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0106,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0107,archive_media_post_republication,Marikana Commission Zooms In On Phiyegas Changed Affidavit,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-05-marikana-commission-zooms-in-on-phiyegas-changed-affidavit/,b76316f09873c684f325a696365f32b4f1eb505d9ed4a9c0a60afd7e478ed0ff,861,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0107,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0574,archive_media_post_republication,Marikana Students To Qualify With Matric Certificate And Technical Diploma,2013,Engineering News,https://www.engineeringnews.co.za/article/marikana-students-to-qualify-with-matric-certificate-and-technical-diploma-2013-04-05,97aea404fa85727044186ff46c9434c2a4425d64511f338a434ef89d3311b740,1017,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0574,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
SEC-MEDIA-0004,archive_media_post_republication,The Numamcu Cold War Moves To Bargaining Councils,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-09-the-numamcu-cold-war-moves-to-bargaining-councils/,1ad98502f846ee3bae7aefbf8b33faa6d940336d48be662206ed9143b93045d3,1109,true,retained_archive_record_after_safe_cross_phase_audit,SEC-MEDIA-0004,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0108,archive_media_post_republication,In Pictures The Children Of Marikana,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-12-in-pictures-the-children-of-marikana/,94637360e9ce42fc5d8d3825197e96105a9c3f02c768bfb141e27fcff668182e,396,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0108,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0109,archive_media_post_republication,Marikana Commission Continues As Does The Grilling Of Riah Phiyega,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-17-marikana-commission-continues-as-does-the-grilling-of-riah-phiyega/,f4ad6cbb6237eff66e376b53bb5c90615da3bf8f03304759e3cd67facda06826,831,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0109,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0110,archive_media_post_republication,Marikana Commission Phiyega Not Sure Who Killed The Miners,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-18-marikana-commission-phiyega-not-sure-who-killed-the-miners/,56a86f7ad9fc0cfec707bb11d351bf135110d893cbe4a4ca0bc467802e95d529,812,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0110,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0111,archive_media_post_republication,Marikana Commission Another I Dont Know Marathon From Riah Phiyega,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-19-marikana-commission-another-i-dont-know-marathon-from-riah-phiyega/,a3b383fb40d55066309b13b283bc8a316ecf4f51db23b5a1044d553685ec166d,937,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0111,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0327,archive_media_post_republication,Boston Exposes Saps Shortfall After Marikana,2013,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2013-04-22-boston-exposes-saps-shortfall-after-marikana/,44dee77f457998d31d929c80c1203747000072bc71cdc7f2d885f0165063d068,1508,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0327,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0575,archive_media_post_republication,Marikana Tradgedy Has Changed Industry Forever Consultancy,2013,Engineering News,https://www.engineeringnews.co.za/article/marikana-tradgedy-has-changed-industry-forever-consultancy-2013-04-26,193531472a5daa4f723673f958084a9297ad85091cdd4ced66f93853b935a3dc,1158,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0575,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0112,archive_media_post_republication,Police Boss Before Marikana Operation There Will Be Bloodshed,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-30-police-boss-before-marikana-operation-there-will-be-bloodshed/,b1e14801db9e4daed451897db206b996efceb98e54eaefaa7f68c0cb93d2567b,1212,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0112,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0113,archive_media_post_republication,Marikana Unfreedom Day Land Occupation Ends In Violent Workers Day Eviction,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-05-02-marikana-unfreedom-day-land-occupation-ends-in-violent-workers-day-eviction/,156325d137a903cb171b4dd1844e7399c7927f7698a020ddef577027201bc232,1696,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0113,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0114,archive_media_post_republication,Marikana Commission Annandale In The Hot Seat,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-05-03-marikana-commission-annandale-in-the-hot-seat/,98f495f16ab7ed5f96794329d0e09b4fdc72454693ea1384a45c5cd6ec18fc39,745,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0114,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0115,archive_media_post_republication,Marikana Commission Mpembe Threatened By Cops For Marikana Deaths,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-05-07-marikana-commission-mpembe-threatened-by-cops-for-marikana-deaths/,6be880cabbe16b6da98ac12d8c0d2500c9d25f3320e2e412e076081dc0d043bf,711,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0115,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0116,archive_media_post_republication,Marikana Commission The Death Toll Mounts,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-05-08-marikana-commission-the-death-toll-mounts/,0b30bd562128042cda954efc8fef9bae64853a171cf5f3e7f04c86df20f6ff8a,822,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0116,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
SEC-MEDIA-0241,archive_media_post_republication,Amcu To Submit Labour Demands Directly To Companies,2013,Engineering News,https://www.engineeringnews.co.za/article/amcu-to-submit-labour-demands-directly-to-companies-2013-05-09,6ea6ffc1fe65aa476471e19e455846e196ec29dbf69b2ede9f0fc8734a7bfc0f,1045,true,retained_archive_record_after_safe_cross_phase_audit,SEC-MEDIA-0241,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0530,archive_media_post_republication,Lonmin Welcomes Amcus Referral Of Union Negotiations To Ccma,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-welcomes-amcus-referral-of-union-negotiations-to-ccma-2013-05-09,d910ba2dfb3c73d6f4c8d6780abba664e0abe052eb4a0abc1732d34d8e0b7c5a,498,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0530,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0481,archive_media_post_republication,Lonmin Raises Full Year Output Guidance To 700 000 Oz,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-raises-full-year-output-guidance-to-700-000-oz-2013-05-13,d20105753bba5502ae00484923983170fd45b49160b43b2bacd03d040ea93551,1268,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0481,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0117,archive_media_post_republication,Marikana Fear And Terror At The Unions Battlefield,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-05-14-marikana-fear-and-terror-at-the-unions-battlefield/,72eb84e60bcdc69f2a36e832f7cee4a793c62e00cea189c2ea1c74f01c7e6222,2474,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0117,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
SEC-MEDIA-0005,archive_media_post_republication,Negotiating Season Amcus Headache Mathunjwas Migraine,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-05-14-negotiating-season-amcus-headache-mathunjwas-migraine/,0c658ab76a08d742469b0abebee453e87bbe214a0138a26101ac017b06ba4a1a,1281,true,retained_archive_record_after_safe_cross_phase_audit,SEC-MEDIA-0005,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0328,archive_media_post_republication,Marikana A Downward Spiral,2013,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2013-05-14-marikana-a-downward-spiral/,e101b57b9fb86e8c7e2e371059488768ad2288cc4a8aff099dcd22b38363a6ab,1214,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0328,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0687,archive_media_post_republication,Workers At Lonmin Operations On Wildcat Strike,2013,Engineering News,https://www.engineeringnews.co.za/article/workers-at-lonmin-operations-on-wildcat-strike-2013-05-14,da8c045c7bae325702d6ec5bd4b58726feda2634060c2101ee484352925b6b09,347,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0687,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0540,archive_media_post_republication,Lonmins Strike Ends Amplats Braced For Trouble,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmins-strike-ends-amplats-braced-for-trouble-2013-05-16,dc8b4180da6fb4f2654eb93ff72e3544e31de0fa6950f13218fa8651fd7614dd,585,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0540,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0584,archive_media_post_republication,Ministers To Visit Marikana,2013,Engineering News,https://www.engineeringnews.co.za/article/ministers-to-visit-marikana-2013-05-16,d77b607c8e56b190d854ca8dc8c983f048324af58078959920547d615f4c4ba9,639,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0584,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
SEC-MEDIA-0233,archive_media_post_republication,Amcu Threatens To Bring South Africa To Standstill,2013,Engineering News,https://www.engineeringnews.co.za/article/amcu-threatens-to-bring-south-africa-to-standstill-2013-05-17,22e0fa15b05575dfd68c50712663af3ceb4e54d2c478a37a3d910e61d9931b7e,938,true,retained_archive_record_after_safe_cross_phase_audit,SEC-MEDIA-0233,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0329,archive_media_post_republication,Welcome To Marikana Cape Town,2013,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2013-05-22-welcome-to-marikana-cape-town/,2c2f0aa839a7ccda08b70c77e84ffb50b2716d8520f3e9a840acc1abdcef1e03,1224,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0329,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0420,archive_media_post_republication,Lonmin Amcu Fail To Reach Agreement On Union Recognition,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-amcu-fail-to-reach-agreement-on-union-recognition-2013-05-22,f624711301a02c99bb8ca9d9d25195a415277fe8e2dca035b1b94abf2f997e67,569,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0420,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0591,archive_media_post_republication,Num Has Until July To Regain Majority At Lonmin,2013,Engineering News,https://www.engineeringnews.co.za/article/num-has-until-july-to-regain-majority-at-lonmin-2013-05-29,a37c4909e77b4d0e21a0e4ce128842e3a389305bfd6100c3637dbf68f097b7c4,600,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0591,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0119,archive_media_post_republication,Num Amcu Marikana Tis The Season To Be Bloody,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-06-04-num-amcu-marikana-tis-the-season-to-be-bloody/,786cfae03dc136e65453a81104e7adc845bb226eb839a3a10abf83e03a719f29,1785,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0119,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0371,archive_media_post_republication,Amcu Threatens To Strike At Lonmin Operations,2013,Engineering News,https://www.engineeringnews.co.za/article/amcu-threatens-to-strike-at-lonmin-operations-2013-06-06,1f53422de2bba37da8d1e9bb59183e6f09c208f328f4f5ac6e95e441ea3e5af1,604,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0371,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0120,archive_media_post_republication,Back To Square One Another Lonmin Strike Looms,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-06-07-back-to-square-one-another-lonmin-strike-looms/,194f1209643d98da05f6762e6b14d9f3334039eeebf4422514b8d4814b59879a,1137,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0120,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0121,archive_media_post_republication,The Other Marikana,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-06-21-the-other-marikana/,0777692ef9df892c4a980e76404db72683cb2f6658eac53b608a984c5ea7b313,769,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0121,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
SEC-MEDIA-0184,archive_media_post_republication,Amcu Outdoes Num Demands 150 Pay Rise For Entry Level Gold Miners,2013,Engineering News,https://www.engineeringnews.co.za/article/amcu-outdoes-num-demands-150-pay-rise-for-entry-level-gold-miners-2013-06-25,a4444295e8b25dad35a61bff11f2da44c1e2d0071715608ed5bf7e28462aaa9c,1356,true,retained_archive_record_after_safe_cross_phase_audit,SEC-MEDIA-0184,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0495,archive_media_post_republication,Lonmin Says Amcu Arbitration Postponed Until July,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-says-amcu-arbitration-postponed-until-july-2013-06-26,3fc617ddd47d70e9f56edc542af10bd40eea1e6eccc0ea9ba2648dbcafa79c74,463,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0495,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
SEC-MEDIA-0007,archive_media_post_republication,Agreement For A Sustainable Mining Industry Amcu Needs More Time,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-07-04-agreement-for-a-sustainable-mining-industry-amcu-needs-more-time/,b100cf746a40cddf01af16dc4fa9ea310d0b7fc3e40fe68d8cc7af004dc89faf,1053,true,retained_archive_record_after_safe_cross_phase_audit,SEC-MEDIA-0007,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0497,archive_media_post_republication,Lonmin Says Num Brings Court Application Date Set For July 10,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-says-num-brings-court-application-date-set-for-july-10-2013-07-08,f34237765166096f547fbc2636d80a3d4473cfc049a10f751ca1ca54c9e2daca,709,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0497,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0122,archive_media_post_republication,As Farlam Returns The Truth About The Massacre Remains A Distant Perhaps Impossible Goal,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-07-12-as-farlam-returns-the-truth-about-the-massacre-remains-a-distant-perhaps-impossible-goal/,31c67ed8a880e341120e060f82f33bd17d299e965427be10663d2fe4624f8d89,2169,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0122,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0123,archive_media_post_republication,The Truth Endangered Miners Representatives Withdraw From Farlam Commission,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-07-18-the-truth-endangered-miners-representatives-withdraw-from-farlam-commission/,7b9348cba07ceb70efe4f49e891c9078a747b03636f0236b9930bce1d05e108a,997,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0123,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0124,archive_media_post_republication,The Issue Of Marikana Commission Funding Could Go To Constitutional Court,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-07-19-the-issue-of-marikana-commission-funding-could-go-to-constitutional-court/,fc56f447cba2c5a9169421eb32b173f9110da32d90067871c84de5ae408cd031,490,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0124,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0330,archive_media_post_republication,Marikana Commission More Questions Than Answers,2013,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2013-08-01-marikana-commission-more-questions-than-answers/,8d33003ea71506852ff959dab056cfaea93fa1b0b509e8756b5111b86cc96c90,1136,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0330,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0125,archive_media_post_republication,Another Week Another Murder In Marikana,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-08-13-another-week-another-murder-in-marikana/,5023a43df81d6354503c3a1047e06cb9d17d2860955937893d852b5d78786e42,512,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0125,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0126,archive_media_post_republication,Marikana Prepares To Honour The Fallen,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-08-14-marikana-prepares-to-honour-the-fallen/,372ccf8c57ad7c0f6cce18776b04d470428fab8cb3ff9f382084790a829f4970,1058,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0126,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0331,archive_media_post_republication,2014 The Marikana Vote,2013,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2013-08-15-2014-the-marikana-vote/,77664bf8b1b520179f48f7ef644378303c042d5eba030bdd369002210521de19,1045,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0331,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0127,archive_media_post_republication,Images Of Marikana August 16 2013,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-08-16-images-of-marikana-august-16-2013/,3ae894ca4b995addcfd94748fb82bc97b48b939411282c651be158af1e1663d4,424,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0127,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0128,archive_media_post_republication,Marikana The Lives Of Others,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-08-16-marikana-the-lives-of-others/,a493fbdc4ced0353c508d7939c8ef30cf17b5d6aff6aa3e6bfdc7da9c3029b5d,1170,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0128,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0129,archive_media_post_republication,Marikana To Anc We Dont Want You Anyway,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-08-16-marikana-to-anc-we-dont-want-you-anyway/,7347729eff71745f0566345a8c999f646e92ede191eab063580fed4f21aff184,826,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0129,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0686,archive_media_post_republication,Why Have The Police Learned Nothing From Marikana,2013,Engineering News,https://www.engineeringnews.co.za/article/why-have-the-police-learned-nothing-from-marikana-2013-08-16,6c1bdb39f06fd663acc15148e43c20fd924d2cbcae49d1ba99c86b56cfa3e15c,292,false,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0686,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,retained_non_analysis_ready_quality_exception,frozen_inclusion
DISC-MEDIA-0130,archive_media_post_republication,Marikana Healing Sans Government The Anc Or Num,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-08-19-marikana-healing-sans-government-the-anc-or-num/,32676e75bb73541cd6a068442d438db9f5f06651567c3ded740df496e6ca3ab1,1073,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0130,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0131,archive_media_post_republication,When Theatre Met The Marikana Massacre,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-08-21-when-theatre-met-the-marikana-massacre/,1b985c2afc4ca49e07f9fadf0f8504833e8c5be20fd7078c9b6eaec88bd662fe,978,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0131,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0332,archive_media_post_republication,Is There Hope For The Marikana Commission,2013,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2013-08-23-is-there-hope-for-the-marikana-commission/,43641831bd9d310d53e37c986022f2bdd6231a9989866be65ea6cb3329931f69,1257,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0332,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
DISC-MEDIA-0132,archive_media_post_republication,Citizens4Marikana Crowdfunding For Miners Legal Fees,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-08-28-citizens4marikana-crowdfunding-for-miners-legal-fees/,ee3bea1564a299f174f65178246823af320605cfaca34f343b210b1ee623b4ed,1525,true,retained_archive_record_after_safe_cross_phase_audit,DISC-MEDIA-0132,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
